"ID","TOKEN","NER"
"1","ΦΙΛΩΝΟΣ","PERSON"
"2","ΠΕΡΙ","O"
"3","ΤΟΥ","O"
"4","ΙΩΣΗΦ","LOC"
"5","·","LOC"
"6","ΑΠΟ","O"
"7","ΤΗΣ","O"
"8","ΑΥΤΗΣ","O"
"9","ΓΡΑΦΗΣ","O"
"10","Μαρτυρεῖ","O"
"11","δὲ","O"
"12","ταῖς","O"
"13","ἱεραῖς","O"
"14","βίβλοις","O"
"15","καὶ","O"
"16","Φίλων","PERSON"
"17","ἐν","O"
"18","τῇ","O"
"19","ιδ᾽","O"
"20","τῶν","O"
"21","Περὶ","O"
"22","Ἱεροσόλυμα","LOC"
"23",",","O"
"24","λέγων","O"
"25","οὕτως","O"
"26","·","O"
"27","Τοῖσιν","O"
"28","ἕδος","O"
"29","μακαριστὸν","O"
"30","ὅλης","O"
"31","μέγας","O"
"32","ἔκτισεν","O"
"33","ἄκτωρ","O"
"34","ὕψιστος","O"
"35","καὶ","O"
"36","πρόσθεν","O"
"37","ἀφ᾽","O"
"38","Ἁβραάμοιο","PERSON"
"39","καὶ","O"
"40","Ἰσὰκ","PERSON"
"41","Ἰακὼβ","PERSON"
"42","εὐτέκνοιό","O"
"43","θ᾽","O"
"44","ὅθεν","O"
"45","Ἰωσήφ","PERSON"
"46",",","O"
"47","ὃς","O"
"48","ὀνείρων","O"
"49","θεσπιστὴς","O"
"50","σκηπτοῦχος","O"
"51","ἐν","O"
"52","Αἰγύπτοιο","O"
"53","θρόνοισι","O"
"54",",","O"
"55","δινεύσας","O"
"56","λαθραῖα","O"
"57","χρόνου","O"
"58","πλημμυρίδι","O"
"59","μοίρης","O"
"60",",","O"
"61","καὶ","O"
"62","τὰ","O"
"63","ἑξῆς","O"
"64",".","O"
"65","ταῦτα","O"
"66","καὶ","O"
"67","περὶ","O"
"68","τοῦ","O"
"69","Ἰωσήφ","PERSON"
"70",".","O"
