"ID","TOKEN","IS_PUNCT"
"1","äü.","FALSE"
"2","Ἤδη","FALSE"
"3","δὲ","FALSE"
"4","καὶ","FALSE"
"5","ἐν","FALSE"
"6","ἑβδομάσι","FALSE"
"7","πᾶς","FALSE"
"8","ὁ","FALSE"
"9","κόσμος","FALSE"
"10","κυκλεῖται","FALSE"
"11","τῶν","FALSE"
"12","ζῳογονουμένων","FALSE"
"13","καὶ","FALSE"
"14","τῶν","FALSE"
"15","φυομένων","FALSE"
"16","ἁπάντων","FALSE"
"17",".","TRUE"
"18","τάς","FALSE"
"19","τε","FALSE"
"20","τῶν","FALSE"
"21","ἡλικιῶν","FALSE"
"22","μεταβολὰς","FALSE"
"23","κατὰ","FALSE"
"24","ἑβδομάδα","FALSE"
"25","γίνεσθαι","FALSE"
"26","Σόλωνος","FALSE"
"27","αἱ","FALSE"
"28","ἐλεγεῖαι","FALSE"
"29","δηλοῦσιν","FALSE"
"30","ὧδέ","FALSE"
"31","πως","FALSE"
"32","·","TRUE"
