"ID","TOKEN","UPOS"
"1","ΠΕΡΙ","ADP"
"2","ΝΟΥΣΩΝ","NOUN"
"3",".","PUNCT"
"4","ΤΟ","DET"
"5","ΠΡΩΤΟΝ","ADJ"
"6",".","PUNCT"
"7","Ὃς","PRON"
"8","ἂν","ADV"
"9","περὶ","ADP"
"10","ἰήσιος","NOUN"
"11","ἐθέλῃ","VERB"
"12","ἐρωτᾷν","VERB"
"13","τε","CCONJ"
"14","ὀρθῶς","ADV"
"15",",","PUNCT"
"16","καὶ","CCONJ"
"17","ἐρωτῶντι","VERB"
"18","ἀποκρίνεσθαι","VERB"
"19",",","PUNCT"
"20","καὶ","CCONJ"
"21","ἀντιλέγειν","VERB"
"22","ὀρθῶς","ADV"
"23",",","PUNCT"
"24","ἐνθυμέεσθαι","VERB"
"25","χρὴ","VERB"
"26","τάδε","ADJ"
"27","·","PUNCT"
"28","πρῶτον","ADJ"
"29","μὲν","ADV"
"30",",","PUNCT"
"31","ἀφ","ADP"
"32","ὧν","PRON"
"33","αἱ","DET"
"34","νοῦσοι","NOUN"
"35","γίνονται","VERB"
"36","πᾶσαι","DET"
"37","τοῖσιν","DET"
"38","ἀνθρώποισιν","NOUN"
"39","·","PUNCT"
"40","ἔπειτα","ADV"
"41","δὲ","ADV"
"42",",","PUNCT"
"43","ὁκόσα","PRON"
"44","ἀνάγκας","NOUN"
"45","ἔχει","VERB"
"46","τῶν","DET"
"47","νοσημάτων","NOUN"
"48",",","PUNCT"
"49","ὥστε","SCONJ"
"50",",","PUNCT"
"51","ὅταν","ADV"
"52","γένηται","VERB"
"53",",","PUNCT"
"54","εἶναι","AUX"
"55","ἢ","CCONJ"
"56","μακρὰ","ADJ"
"57",",","PUNCT"
"58","ἢ","CCONJ"
"59","βραχέα","ADJ"
"60",",","PUNCT"
"61","ἢ","CCONJ"
"62","θανάσιμα","ADJ"
"63",",","PUNCT"
"64","ἢ","CCONJ"
"65","μὴ","ADV"
"66","θανάσιμα","ADJ"
"67",",","PUNCT"
"68","ἢ","CCONJ"
"69","ἔμπηρόν","ADJ"
"70","τι","ADJ"
"71","τοῦ","DET"
"72","σώματος","NOUN"
"73","γενέσθαι","VERB"
"74",",","PUNCT"
"75","ἢ","CCONJ"
"76","μὴ","ADV"
"77","ἔμπηρον","ADJ"
"78","·","PUNCT"
"79","καὶ","CCONJ"
"80","ὁκόσα","PRON"
"81",",","PUNCT"
"82","ἐπὴν","SCONJ"
"83","γένηται","VERB"
"84",",","PUNCT"
"85","ἐνδοιαστὰ","ADJ"
"86",",","PUNCT"
"87","εἰ","SCONJ"
"88","κακὰ","ADJ"
"89","ἀπ","ADP"
"90","αὐτέων","PRON"
"91","ἀποβαίνει","VERB"
"92",",","PUNCT"
"93","ἢ","CCONJ"
"94","ἀγαθά","ADJ"
"95","·","PUNCT"
"96","καὶ","CCONJ"
"97","ἀφ","ADP"
"98","ὁκοίων","PRON"
"99","νουσημάτων","NOUN"
"100","ἐς","ADP"
"101","ὁκοῖα","PRON"
"102","μεταπίπτει","VERB"
"103","·","PUNCT"
"104","καὶ","CCONJ"
"105","ὁκόσα","PRON"
"106","ἐπιτυχίῃ","NOUN"
"107","ποιέουσιν","VERB"
"108","οἱ","DET"
"109","ἰητροὶ","NOUN"
"110","θεραπεύοντες","VERB"
"111","τοὺς","DET"
"112","ἀσθενέοντας","VERB"
"113","·","PUNCT"
"114","καὶ","CCONJ"
"115","ὁκόσα","PRON"
"116","ἀγαθὰ","ADJ"
"117","ἢ","CCONJ"
"118","κακὰ","ADJ"
"119","οἱ","DET"
"120","νοσέοντες","VERB"
"121","ἐν","ADP"
"122","τῇσι","DET"
"123","νούσοισι","NOUN"
"124","πάσχουσιν","VERB"
"125","·","PUNCT"
"126","καὶ","CCONJ"
"127","ὁκόσα","PRON"
"128","εἰκασίῃ","NOUN"
