"ID","TOKEN","UPOS"
"1","Τὸ","DET"
"2","μὲν","ADV"
"3","ἄντικρυς","ADV"
"4","εἰπεῖν","VERB"
"5","διισχυρισάμενον","VERB"
"6","τήνδε","DET"
"7","τινὰ","DET"
"8","σαφῶς","ADV"
"9","εἶναι","AUX"
"10","τὴν","DET"
"11","Ὁμήρου","PROPN"
"12","γένεσιν","NOUN"
"13","ἢ","CCONJ"
"14","πόλιν","NOUN"
"15","χαλεπόν","ADJ"
"16",",","PUNCT"
"17","μᾶλλον","ADV"
"18","δὲ","ADV"
"19","ἀδύνατον","ADJ"
"20","εἶναι","AUX"
"21","νομίζω","VERB"
"22","·","PUNCT"
"23","ἀναγκαῖον","ADJ"
"24","δὲ","ADV"
"25","καταριθμῆσαι","VERB"
"26","τὰς","DET"
"27","ἀντιποιουμένας","VERB"
"28","τῆς","DET"
"29","γενέσεως","NOUN"
"30","αὐτοῦ","PRON"
"31","πόλεις","NOUN"
"32",",","PUNCT"
"33","τό","DET"
"34","τε","CCONJ"
"35","γένος","NOUN"
"36","ἐξειπεῖν","VERB"
"37","τὸ","DET"
"38","ἀμφισβητήσιμον","ADJ"
"39","τοῦ","DET"
"40","ποιητοῦ","NOUN"
"41",".","PUNCT"
"42","Ἀναξιμένης","PROPN"
"43","μὲν","ADV"
"44","οὖν","ADV"
"45","καὶ","CCONJ"
"46","Δαμάστης","PROPN"
"47","καὶ","CCONJ"
"48","Πίνδαρος","PROPN"
"49","ὁ","DET"
"50","μελοιποιὸς","NOUN"
"51","Χῖον","PROPN"
"52","αὐτὸν","PRON"
"53","ἀποφαίνονται","VERB"
"54","καὶ","CCONJ"
"55","Θεόκριτος","PROPN"
"56","ἐν","ADP"
"57","τοῖς","DET"
"58","ἐπιγράμμασιν","NOUN"
"59",".","PUNCT"
"60","ὁ","DET"
"61","δὲ","ADV"
"62","Δαμάστης","PROPN"
"63","καὶ","ADV"
"64","δέκατον","ADJ"
"65","αὐτὸν","PRON"
"66","ἀπὸ","ADP"
"67","Μουσαίου","PROPN"
"68","φησὶ","VERB"
"69","γεγονέναι","VERB"
"70","·","PUNCT"
"71","Ἱππίας","PROPN"
"72","δʼ","ADV"
"73","αὖ","ADV"
"74","καὶ","CCONJ"
"75","Ἔφορος","PROPN"
"76","Κυμαῖον","ADJ"
"77","·","PUNCT"
"78","ὁ","DET"
"79","δʼ","ADV"
"80","Ἔφορος","PROPN"
"81","καὶ","ADV"
"82","εἰς","ADP"
"83","Χαρίφημον","PROPN"
"84","ἀνάγει","VERB"
"85","τὸ","DET"
"86","γένος","NOUN"
"87","αὐτοῦ","PRON"
"88",",","PUNCT"
"89","ὁ","DET"
"90","δὲ","ADV"
"91","Χαρίφημος","PROPN"
"92","οὗτος","DET"
"93","Κύμην","PROPN"
"94","ᾤκησε","VERB"
"95","·","PUNCT"
"96","Τιμόμαχος","PROPN"
"97","δὲ","ADV"
"98","καὶ","CCONJ"
"99","Ἀριστοτέλης","PROPN"
"100","ἐξ","ADP"
"101","Ἴου","PROPN"
"102","τῆς","DET"
"103","νήσου","NOUN"
"104",".","PUNCT"
"105","κατὰ","ADP"
"106","δʼ","ADV"
"107","Ἀντίμαχον","PROPN"
"108","Κολοφώνιος","ADJ"
"109",",","PUNCT"
"110","κατὰ","ADP"
"111","δὲ","ADV"
"112","Στησίμβροτον","PROPN"
"113","τὸν","DET"
"114","Θάσιον","ADJ"
"115","Σμυρναῖος","ADJ"
"116",",","PUNCT"
"117","κατὰ","ADP"
"118","Φιλόχορον","PROPN"
"119","δʼ","ADV"
"120","Ἀργεῖος","ADJ"
"121",",","PUNCT"
"122","κατὰ","ADP"
"123","Καλλικλέα","PROPN"
"124","δὲ","ADV"
"125","τῆς","DET"
"126","ἐν","ADP"
"127","Κύπρῳ","PROPN"
"128","Σαλαμῖνος","PROPN"
"129",".","PUNCT"
"130","Ἀριστόδημος","PROPN"
"131","δʼ","ADV"
"132","ὁ","DET"
"133","Νυσαεὺς","PROPN"
"134","Ῥωμαῖον","ADJ"
"135","αὐτὸν","PRON"
"136","ἀποδείκνυσιν","VERB"
"137","ἔκ","ADP"
"138","τινων","DET"
"139","ἐθῶν","NOUN"
"140","παρὰ","ADP"
"141","Ῥωμαίοις","ADJ"
"142","μόνον","ADJ"
"143","γινομένων","VERB"
"144",",","PUNCT"
"145","τοῦτο","ADJ"
"146","μὲν","ADV"
"147","ἐκ","ADP"
"148","τῆς","DET"
"149","τῶν","DET"
"150","πεσσῶν","NOUN"
"151","παιδιᾶς","NOUN"
"152",",","PUNCT"
"153","τοῦτο","ADJ"
"154","δὲ","ADV"
"155","ἐκ","ADP"
"156","τοῦ","DET"
"157","ἐπανίστασθαι","VERB"
"158","τῶν","DET"
"159","θάκων","ADJ"
"160","τοὺς","DET"
"161","ἥσσονας","ADJ"
"162","τῶν","DET"
"163","βελτίστων","ADJ"
"164","ἑκόντας","ADJ"
"165",",","PUNCT"
"166","ἃ","PRON"
"167","καὶ","ADV"
"168","νῦν","ADV"
"169","ἔτι","ADV"
"170","φυλάσσεται","VERB"
"171","παρὰ","ADP"
"172","Ῥωμαίοις","ADJ"
"173","ἔθη","NOUN"
"174",".","PUNCT"
"175","ἄλλοι","ADJ"
"176","δʼ","ADV"
"177","Αἰγύπτιον","ADJ"
"178","αὐτὸν","PRON"
"179","εἶπον","VERB"
"180","διὰ","ADP"
"181","τὸ","DET"
"182","ἠ","ADV"
"183","παράγειν","VERB"
"184","τοὺς","DET"
"185","ἥρωας","NOUN"
"186","ἐκ","ADP"
"187","στόματος","NOUN"
"188","ἀλλήλους","PRON"
"189","φιλοῦντας","VERB"
"190",",","PUNCT"
"191","ὅπερ","PRON"
"192","ἐστὶν","AUX"
"193","ἔθος","NOUN"
"194","τοῖς","DET"
"195","Αἰγυπτίοις","ADJ"
"196","ποιεῖν","VERB"
"197",".","PUNCT"
"198","πατρὸς","NOUN"
"199","δὲ","ADV"
"200","κατὰ","ADP"
"201","μὲν","ADV"
"202","Στησίμβροτόν","PROPN"
"203","ἐστι","AUX"
"204","Μαίονος","PROPN"
"205","τοῦ","DET"
"206","Ἀπέλλιδος","PROPN"
"207","καὶ","CCONJ"
"208","μητρὸς","NOUN"
"209","Ὑρνηθοῦς","PROPN"
"210","ἢ","CCONJ"
"211","Κρηθηίδος","PROPN"
"212",",","PUNCT"
"213","κατὰ","ADP"
"214","δὲ","ADV"
"215","Δείναρχον","PROPN"
"216","Κρήθωνος","PROPN"
"217",",","PUNCT"
"218","κατὰ","ADP"
"219","δὲ","ADV"
"220","Δημοκρίνην","PROPN"
"221","Ἀλήμονος","PROPN"
"222",",","PUNCT"
"223","κατὰ","ADP"
"224","δὲ","ADV"
"225","τοὺς","DET"
"226","πλείστους","ADJ"
"227","Μέλητος","PROPN"
"228","τοῦ","DET"
"229","κατὰ","ADP"
"230","Σμύρναν","PROPN"
"231","ποταμοῦ","NOUN"
"232",",","PUNCT"
"233","ὃς","PRON"
"234","ἐπʼ","ADP"
"235","ὀλίγον","ADJ"
"236","ῥέων","VERB"
"237","εὐθέως","ADV"
"238","εἰς","ADP"
"239","τὴν","DET"
"240","παρακειμένην","VERB"
"241","θάλασσαν","NOUN"
"242","ἐκδίδωσιν","VERB"
"243",".","PUNCT"
"244","Ἀριστοτέλης","PROPN"
"245","δὲ","ADV"
"246","ἱστορεῖν","VERB"
"247","φησιν","VERB"
"248","λητὰς","PROPN"
"249","ἔκ","ADP"
"250","τινος","DET"
"251","δαίμονος","NOUN"
"252","γεγενῆσθαι","VERB"
"253","τὸν","DET"
"254","Ὅμηρον","PROPN"
"255","ταῖς","DET"
"256","Μούσαις","NOUN"
"257","συγχορεύσαντος","VERB"
"258",".","PUNCT"
"259","περὶ","ADP"
"260","δὲ","ADV"
"261","τῶν","DET"
"262","χρόνων","NOUN"
"263","καθʼ","ADP"
"264","οὓς","PRON"
"265","ἤκουεν","VERB"
"266","ὧδε","ADV"
"267","λέγεται","VERB"
"268",".","PUNCT"
"269","Ἡρακλείδης","PROPN"
"270","μὲν","ADV"
"271","οὖν","ADV"
"272","αὐτὸν","PRON"
"273","ἀποδείκνυσι","VERB"
"274","πρεσβύτερον","ADJ"
"275","Ἡσιόδου","PROPN"
"276",",","PUNCT"
"277","Πύρανδρος","PROPN"
"278","δὲ","ADV"
"279","καὶ","CCONJ"
"280","Ὑψικράτης","PROPN"
"281","ὁ","DET"
"282","Ἀμισηνὸς","ADJ"
"283","ἡλικιώτην","NOUN"
"284",".","PUNCT"
"285","Κράτης","PROPN"
"286","δʼ","ADV"
"287","ὁ","DET"
"288","Μαλλώτης","ADJ"
"289","μεθʼ","ADP"
"290","ἑξήκοντα","NUM"
"291","ἔτη","NOUN"
"292","τοῦ","DET"
"293","Ἰλιακοῦ","ADJ"
"294","πολέμου","NOUN"
"295","φησὶν","VERB"
"296","ἀκμάσαι","VERB"
"297",",","PUNCT"
"298","Ἐρατοσθένης","PROPN"
"299","δὲ","ADV"
"300","μεθ","ADP"
"301","ἑκατὸν","NUM"
"302","τῆς","DET"
"303","Ἰώνων","NOUN"
"304","ἀποικίας","NOUN"
"305",",","PUNCT"
"306","Ἀπολλόδωρος","PROPN"
"307","δὲ","ADV"
"308","μετʼ","ADP"
"309","ὀγδοήκοντα","NUM"
"310",".","PUNCT"
"311","ἐκαλεῖτο","VERB"
"312","δʼ","ADV"
"313","ἐκ","ADP"
"314","γενετῆς","NOUN"
"315","ελησιγένης","PROPN"
"316","ἢ","CCONJ"
"317","Μελησαγόρας","PROPN"
"318",",","PUNCT"
"319","αὖθις","ADV"
"320","δʼ","ADV"
"321","Ὅμηρος","PROPN"
"322","ἐλέχθη","VERB"
"323","κατὰ","ADP"
"324","τὴν","DET"
"325","Λεσβίων","ADJ"
"326","διάλεκτον","NOUN"
"327",",","PUNCT"
"328","ἕνεκεν","ADP"
"329","τῆς","DET"
"330","περὶ","ADP"
