"ID","TOKEN","UPOS"
"1","ΟΑΥΜΠΙΟΔΩΡΟΥ","PROPN"
"2","ΦΙΛΟΣΟΦΟΥ","NOUN"
"3","ΣΧΟΛΙΑ","NOUN"
"4","ΕΙΣ","ADP"
"5","ΤΑΣ","DET"
"6","ΑΡΙΣΤΟΤΕΛΟΥΣ","PROPN"
"7","ΚΑΤΗΓΟΡΙΑΣ","NOUN"
"8",".","PUNCT"
"9","Θεωρία","NOUN"
"10","ς΄","CCONJ"
"11",".","PUNCT"
"12","Περὶ","ADP"
"13","όμωνύμων","ADJ"
"14",".","PUNCT"
"15","Ὁμώνυμα","ADJ"
"16","λέγεται","VERB"
"17","ὧν","PRON"
"18","ὄνομα","NOUN"
"19","μόνον","ADJ"
"20","κοινόν","ADJ"
"21",",","PUNCT"
"22","ὁ","DET"
"23","δὲ","ADV"
"24","κατὰ","ADP"
"25","τοὔ","NOUN"
"26","νομα","NOUN"
"27","λόγος","NOUN"
"28","τῆς","DET"
"29","οὐσίας","NOUN"
"30","ἕτερος","ADJ"
"31",",","PUNCT"
"32","οἷον","INTJ"
"33","ζῷον","NOUN"
"34",".","PUNCT"
"35","Μετὰ","ADP"
"36","τὴν","DET"
"37","τριπλῆν","ADJ"
"38","στοιχείωσιν","NOUN"
"39",",","PUNCT"
"40","τῶν","DET"
"41","Κατηγοριῶν","NOUN"
"42",",","PUNCT"
"43","τῆς","DET"
"44","λογικῆς","ADJ"
"45",",","PUNCT"
"46","τῆς","DET"
"47","Ἀριστοτέλους","PROPN"
"48","φιλοσοφίας","NOUN"
"49",",","PUNCT"
"50","φέρε","VERB"
"51","λοιπὸν","ADJ"
"52","σὺν","ADP"
"53","θεῷ","NOUN"
"54","ἁψώμεθα","VERB"
"55","τῆς","DET"
"56","κατὰ","ADP"
"57","λέξιν","NOUN"
"58","ἐξηγήσεως","NOUN"
"59",".","PUNCT"
"60","ἀλλ","CCONJ"
"61","ἐπειδὴ","SCONJ"
"62","εὐθέως","ADV"
"63","ἐν","ADP"
"64","προοιμίοις","NOUN"
"65","ὁ","DET"
"66","Ἀριστοτέλης","PROPN"
"67","ὁμωνύμων","ADJ"
"68","μέμνηται","VERB"
"69","καὶ","CCONJ"
"70","συνωνύμων","ADJ"
"71",",","PUNCT"
"72","φέρε","VERB"
"73","εἴπωμεν","VERB"
"74","τί","PRON"
"75","ποτέ","ADV"
"76","ἐστι","AUX"
"77","τούτων","ADJ"
"78","ἕκαστον","ADJ"
"79",".","PUNCT"
"80","ἀλλ","CCONJ"
"81","ἵνα","SCONJ"
"82","τοῦτο","ADJ"
"83","μάθωμεν","VERB"
"84",",","PUNCT"
"85","προέλθωμεν","VERB"
"86","οὕτως","ADV"
"87","·","PUNCT"
"88","πᾶν","DET"
"89","πρᾶγμα","NOUN"
"90","καὶ","CCONJ"
"91","ἕν","NUM"
"92","ἐστι","AUX"
"93","καὶ","CCONJ"
"94","πολυμερές","ADJ"
"95",",","PUNCT"
"96","καὶ","CCONJ"
"97","ὡς","ADV"
"98","μὲν","ADV"
"99","ἓν","NUM"
"100","ὄνομα","NOUN"
"101","ἔχει","VERB"
"102",",","PUNCT"
"103","ὡς","ADV"
"104","δὲ","ADV"
"105","πολυμερὲς","ADJ"
"106","λόγον","NOUN"
"107","ἔχει","VERB"
"108",".","PUNCT"
"109","λόγον","NOUN"
"110","δὲ","ADV"
"111","ἄκουε","VERB"
"112","νῦν","ADV"
"113","ἢ","CCONJ"
"114","ὁρισμὸν","NOUN"
"115","ἢ","CCONJ"
"116","ὑπογραφήν","NOUN"
"117",".","PUNCT"
"118","ἐπειδὴ","SCONJ"
"119","οὖν","ADV"
"120","πᾶν","DET"
"121","πρᾶγμα","NOUN"
"122","καὶ","CCONJ"
"123","ὄνομα","NOUN"
"124","ἔχει","VERB"
"125","καὶ","CCONJ"
"126","λόγον","NOUN"
"127",",","PUNCT"
"128","τὰ","DET"
"129","πράγματα","NOUN"
"130","ἢ","CCONJ"
"131","κατὰ","ADP"
"132","ἄμφω","NUM"
"133","τὰ","DET"
"134","αὐτὰ","PRON"
"135","κοινωνοῦσι","VERB"
"136",",","PUNCT"
"137","κατὰ","ADP"
"138","τὸ","DET"
"139","ὄνομα","NOUN"
"140","καὶ","CCONJ"
"141","κατὰ","ADP"
"142","τὸν","DET"
"143","λόγον","NOUN"
"144","φημί","VERB"
"145",",","PUNCT"
"146","ἢ","CCONJ"
"147","κατὰ","ADP"
"148","ἄμφω","NUM"
"149","διαφέρουσιν","VERB"
"150",",","PUNCT"
"151","ἢ","CCONJ"
"152","κατά","ADP"
"153","τι","PRON"
"154","μὲν","ADV"
"155","κοινωνοῦσι","VERB"
"156","κατά","ADP"
"157","τι","PRON"
"158","δὲ","ADV"
"159","διαφέρουσι","VERB"
"160",".","PUNCT"
"161","καὶ","CCONJ"
"162","τοῦτο","ADJ"
"163","διχῶς","ADV"
"164","·","PUNCT"
"165","ἢ","CCONJ"
"166","γὰρ","ADV"
"167","κατὰ","ADP"
"168","μὲν","ADV"
"169","τὸ","DET"
"170","ὄνομα","NOUN"
"171","κοινωνοῦσιν","VERB"
"172",",","PUNCT"
"173","κατὰ","ADP"
"174","δὲ","ADV"
"175","τὸν","DET"
"176","λόγον","NOUN"
"177","διαφέρουσιν","VERB"
"178",",","PUNCT"
"179","ἢ","CCONJ"
"180","τὸ","DET"
"181","ἀνάπαλιν","ADJ"
"182","κατὰ","ADP"
"183","μὲν","ADV"
"184","τὸ","DET"
"185","ὄνομα","NOUN"
"186","διαφέρουσι","VERB"
"187",",","PUNCT"
"188","κατὰ","ADP"
"189","δὲ","ADV"
"190","τὸν","DET"
"191","λόγον","NOUN"
"192","κοινωνοῦσιν","VERB"
"193",".","PUNCT"
"194","εἰ","SCONJ"
"195","μὲν","ADV"
"196","οὖν","ADV"
"197","κατ","ADP"
"198","ἄμφω","NUM"
"199","κοινωνοῦσιν","VERB"
"200",",","PUNCT"
"201","λέγονται","VERB"
"202","συνώνυμα","ADJ"
"203",",","PUNCT"
"204","οἷον","ADV"
"205","ἐπὶ","ADP"
"206","ἀνθρώπου","NOUN"
"207","καὶ","CCONJ"
"208","ἵππου","NOUN"
"209","·","PUNCT"
"210","ταῦτα","ADJ"
"211","γὰρ","ADV"
"212","δύνανται","VERB"
"213","λέγεσθαι","VERB"
"214","συνώνυμα","ADJ"
"215",",","PUNCT"
"216","διότι","SCONJ"
"217","ζῷα","NOUN"
"218","ἄμφω","ADJ"
"219",",","PUNCT"
"220","ἀλλὰ","CCONJ"
"221","καὶ","ADV"
"222","ὅρον","NOUN"
"223","ἔχουσι","VERB"
"224","τὸν","DET"
"225","αὐτόν","DET"
"226",",","PUNCT"
"227","τὸν","DET"
"228","τοῦ","DET"
"229","ζῴου","NOUN"
"230","φημί","VERB"
"231",",","PUNCT"
"232","οἷον","PRON"
"233","τὸ","DET"
"234","οὐσία","NOUN"
"235","ἔμψυχος","ADJ"
"236","αἰσθητική","ADJ"
"237",".","PUNCT"
"238","εἰ","SCONJ"
"239","δὲ","ADV"
"240","κατὰ","ADP"
"241","ἄμφω","ADJ"
"242","διαφέρουσι","VERB"
