"ID","TOKEN","NER"
"1","ΜΟΧΛΙΚΟΣ","O"
"2",".","O"
"3","ὀστέων","O"
"4","φύσις","O"
"5","·","O"
"6","δακτύλων","O"
"7","μὲν","O"
"8","ἁπλᾶ","O"
"9","καὶ","O"
"10","ὀστέα","O"
"11","καὶ","O"
"12","ἄρθρα","O"
"13","·","O"
"14","χειρὸς","O"
"15","δὲ","O"
"16","καὶ","O"
"17","ποδὸς","O"
"18","πουλλὰ","O"
"19",",","O"
"20","ἄλλα","O"
"21","ἀλλοίως","O"
"22","συνηρθρωμένα","O"
"23","·","O"
"24","μέγιστα","O"
"25","δὲ","O"
"26","τὰ","O"
"27","ἀνωτάτω","O"
"28","·","O"
"29","πτέρνης","O"
"30","δὲ","O"
"31","ἓν","O"
"32","οἷον","O"
"33","ἔξω","O"
"34","φαίνεται","O"
"35",",","O"
"36","πρὸς","O"
"37","δὲ","O"
"38","αὐτὴν","O"
"39","οἱ","O"
"40","ὀπίσθιοι","O"
"41","τένοντες","O"
"42","τείνουσιν","O"
"43",".","O"
"44","κνήμης","O"
"45","δὲ","O"
"46","δύο","O"
"47",",","O"
"48","ἄνωθεν","O"
"49","καὶ","O"
"50","κάτωθεν","O"
"51","ξυνεχόμενα","O"
"52",",","O"
"53","κατὰ","O"
"54","μέσον","O"
"55","δὲ","O"
"56","διέχοντα","O"
"57","σμικρόν","O"
"58","·","O"
"59","τὸ","O"
"60","ἔξωθεν","O"
"61",",","O"
"62","κατὰ","O"
"63","τὸν","O"
"64","σμικρὸν","O"
"65","δάκτυλον","O"
"66","λεπτότερον","O"
"67","βραχεῖ","O"
"68",",","O"
"69","πλεῖστον","O"
"70","δὲ","O"
"71","ταύτῃ","O"
"72","διεχούσῃ","O"
"73","καὶ","O"
"74","σμικροτέρῃ","O"
"75","Ῥοπῇ","O"
"76","κατὰ","O"
"77","γόνυ","O"
"78",",","O"
"79","καὶ","O"
"80","ὁ","O"
"81","τένων","O"
"82","ἐξ","O"
"83","αὐτοῦ","O"
"84","πέφυκεν","O"
"85",",","O"
"86","ὁ","O"
"87","παρὰ","O"
"88","τὴν","O"
"89","ἰγγύην","O"
"90","ἔξω","O"
"91","·","O"
"92","ἔχουσι","O"
"93","δὲ","O"
"94","κάτωθεν","O"
"95","κοινὴν","O"
"96","ἐπίφυσιν","O"
"97",",","O"
"98","πρὸς","O"
"99","ἣν","O"
"100","ὁ","O"
"101","ποὺς","O"
"102","κινέεται","O"
"103","·","O"
"104","ἄλλην","O"
"105","δὲ","O"
"106","ἄνωθεν","O"
"107","ἔχουσιν","O"
"108","ἐπίφυσιν","O"
"109",",","O"
