"ID","TOKEN","UPOS"
"1","καὶ","CCONJ"
"2","Ἀριστόβουλος","PROPN"
"3","δὲ","ADV"
"4","ἄλλος","ADJ"
"5","Ἑβραίων","ADJ"
"6","σοφὸς","ADJ"
"7","ἀνήρ","NOUN"
"8",",","PUNCT"
"9","κατὰ","ADP"
"10","τὴν","DET"
"11","τῶν","DET"
"12","Πτολεμαίων","NOUN"
"13","ἀκμάσας","VERB"
"14","ἡγεμονίαν","NOUN"
"15",",","PUNCT"
"16","κυροῖ","VERB"
"17","τὸ","DET"
"18","δόγμα","NOUN"
"19","ὡς","ADV"
"20","πάτριον","ADJ"
"21",",","PUNCT"
"22","αὐτῷ","DET"
"23","Πτολεμαίῳ","PROPN"
"24","τὴν","DET"
"25","τῶν","DET"
"26","ἱερῶν","ADJ"
"27","νόμων","NOUN"
"28","προσφωνῶν","VERB"
"29","ἑρμηνείαν","NOUN"
"30",",","PUNCT"
"31","ἐν","ADP"
"32","ᾗ","PRON"
"33","τάδε","ADJ"
"34","φησί","VERB"
"35","·","PUNCT"
"36","Μεταφέροιτο","VERB"
"37","δ","ADV"
"38","ἂν","ADV"
"39","τὸ","DET"
"40","αὐτὸ","PRON"
"41","καὶ","ADV"
"42","ἐπὶ","ADP"
"43","τῆς","DET"
"44","σοφίας","NOUN"
"45","·","PUNCT"
"46","τὸ","DET"
"47","γὰρ","ADV"
"48","πᾶν","DET"
"49","φῶς","NOUN"
"50","ἐστιν","AUX"
"51","ἐξ","ADP"
"52","αὐτῆς","PRON"
"53",".","PUNCT"
"54","διὸ","ADV"
"55","καί","ADV"
"56","τινες","ADJ"
"57","εἰρήκασι","VERB"
"58","τῶν","DET"
"59","ἐκ","ADP"
"60","τῆς","DET"
"61","αἱρέσεως","NOUN"
"62","ὄντες","AUX"
"63","τοῦ","DET"
"64","Περιπάτου","NOUN"
"65","λαμπτῆρος","NOUN"
"66","αὐτὴν","PRON"
"67","ἔχειν","VERB"
"68","τάξιν","NOUN"
"69",".","PUNCT"
"70","ἀκολουθοῦντες","VERB"
"71","γὰρ","ADV"
"72","αὐτῇ","PRON"
"73","συνεχῶς","ADV"
"74",",","PUNCT"
"75","ἀτάραχοι","ADJ"
"76","καταστήσονται","VERB"
"77","δι","ADP"
"78","ὅλου","ADJ"
"79","τοῦ","DET"
"80","βίου","NOUN"
"81",".","PUNCT"
"82","σαφέστερον","ADV"
"83","δὲ","ADV"
"84","καὶ","CCONJ"
"85","κάλλιον","ADJ"
"86","τῶν","DET"
"87","ἡμετέρων","ADJ"
"88","προγόνων","NOUN"
"89","τις","ADJ"
"90","εἶπε","VERB"
"91","Σολομῶν","PROPN"
"92",",","PUNCT"
"93","πρὸ","ADP"
"94","οὐρανοῦ","NOUN"
"95","καὶ","CCONJ"
"96","γῆς","NOUN"
"97","αὐτὴν","PRON"
"98","ὑπάρχειν","VERB"
"99","·","PUNCT"
"100","τὸ","DET"
"101","δὲ","ADV"
"102","σύμφωνόν","ADJ"
"103","ἐστι","AUX"
"104","τῷ","DET"
"105","προειρημένῳ","ADJ"
"106",".","PUNCT"
