"ID","TOKEN","UPOS"
"1","Παναθηναϊκός","NOUN"
"2","νόμος","NOUN"
"3","ἐστὶ","AUX"
"4","τοῖς","DET"
"5","Ἕλλησι","NOUN"
"6","παλαιὸς","ADJ"
"7",",","PUNCT"
"8","οἶμαι","VERB"
"9","δὲ","ADV"
"10","καὶ","ADV"
"11","τῶν","DET"
"12","βαρβάρων","NOUN"
"13","τοῖς","DET"
"14","πλείστοις","ADJ"
"15",",","PUNCT"
"16","τροφεῦσι","NOUN"
"17","χάριν","NOUN"
"18","ἐκτίνειν","VERB"
"19","ἅπασαν","ADJ"
"20",",","PUNCT"
"21","ὅση","PRON"
"22","δυνατή","ADJ"
"23",".","PUNCT"
"24","οὕστινας","PRON"
"25","δʼ","ADV"
"26","ἂν","ADV"
"27","τροφέας","NOUN"
"28","προτέρους","ADJ"
"29","ὑμῶν","PRON"
"30","ἄγοι","VERB"
"31","τις","ADJ"
"32",",","PUNCT"
"33","ὦ","INTJ"
"34","ἄνδρες","NOUN"
"35","Ἀθηναῖοι","ADJ"
"36",",","PUNCT"
"37","δοκῶν","VERB"
"38","γε","ADV"
"39","δή","ADV"
"40","πως","ADV"
"41","εἰς","ADP"
"42","Ἕλληνας","NOUN"
"43","τελεῖν","VERB"
"44",",","PUNCT"
"45","οὐ","ADV"
"46","ῥᾴδιον","ADJ"
"47","εὑρεῖν","VERB"
"48",",","PUNCT"
"49","ὥς","ADV"
"50","γέ","ADV"
"51","μοι","PRON"
"52","φαίνεται","VERB"
"53",".","PUNCT"
"54","μάλιστα","ADV"
"55","μὲν","ADV"
"56","γὰρ","ADV"
"57","καὶ","CCONJ"
"58","τῆς","DET"
"59","νενομισμένης","VERB"
"60","ταυτησὶ","DET"
"61","τροφῆς","NOUN"
"62","καὶ","CCONJ"
"63","κοινῆς","ADJ"
"64","ὑμᾶς","PRON"
"65","εὐθὺς","ADV"
"66","ἂν","ADV"
"67","εὕροι","VERB"
"68","τις","ADJ"
"69","ἐπωνύμους","ADJ"
"70","καὶ","CCONJ"
"71","ποριστὰς","NOUN"
"72","σκοπῶν","VERB"
"73","ἐξ","ADP"
"74","ἀρχῆς","NOUN"
"75","·","PUNCT"
"76","ὥστε","ADV"
"77","ἔξεστιν","VERB"
