"ID","TOKEN","UPOS"
"1","Οἱ","DET"
"2","ἴλιγγοι","NOUN"
"3","γίνονται","VERB"
"4","ὅταν","ADV"
"5","ᾖ","AUX"
"6","πνεῦμα","NOUN"
"7","ἀλλότριον","ADJ"
"8","περὶ","ADP"
"9","τὴν","DET"
"10","κεφαλὴν","NOUN"
"11",",","PUNCT"
"12","ἢ","CCONJ"
"13","ὑγρότης","NOUN"
"14","περιττωματικὴ","ADJ"
"15","ἀπὸ","ADP"
"16","τροφῆς","NOUN"
"17","ἐνίας","ADJ"
"18",",","PUNCT"
"19","οἷον","ADV"
"20","ἢ","DET"
"21","τοῦ","DET"
"22","οἴνου","NOUN"
"23","ἢ","CCONJ"
"24","καὶ","ADV"
"25","ἄλλου","ADJ"
"26","τινὸς","DET"
"27","χυλοῦ","NOUN"
"28",",","PUNCT"
"29","ἢ","CCONJ"
"30","τρίτον","ADJ"
"31","ὅταν","ADV"
"32","κινῇ","VERB"
"33","τις","ADJ"
"34","κύκλῳ","ADV"
"35","τὴν","DET"
"36","κεφαλήν","NOUN"
"37","·","PUNCT"
"38","ὁ","DET"
"39","γὰρ","ADV"
"40","τόπος","NOUN"
"41","ὁ","DET"
"42","περὶ","ADP"
"43","τὸν","DET"
"44","ἐγκέφαλον","PROPN"
"45","φύσει","NOUN"
"46","μὲν","ADV"
"47","ὑγρός","ADJ"
"48","ἐστιν","AUX"
"49",",","PUNCT"
"50","ὅταν","ADV"
"51","δʼ","ADV"
"52","ἔλθῃ","VERB"
"53","τι","DET"
"54","πνεῦμα","NOUN"
"55","ἀλλότριον","ADJ"
"56","βιάζεται","VERB"
"57","διαδυόμενον","VERB"
"58","πρὸς","ADP"
"59","τὰς","DET"
"60","φλέβας","NOUN"
"61","καὶ","CCONJ"
"62","ὠθεῖ","VERB"
"63","κύκλῳ","ADV"
"64","τὸ","DET"
"65","προυπάρχον","VERB"
"66","ὑγρὸν","ADJ"
"67",",","PUNCT"
"68","ὥστε","ADV"
"69","τρόπον","NOUN"
"70","τινὰ","DET"
"71","τὸ","DET"
"72","αὐτὸ","PRON"
"73","συμβαίνει","VERB"
"74","καὶ","CCONJ"
"75","ἐάν","SCONJ"
"76","τις","ADJ"
"77","προαιρέσει","NOUN"
"78","κύκλῳ","ADV"
"79","κινῇ","VERB"
"80","τὴν","DET"
"81","κεφαλήν","NOUN"
"82",".","PUNCT"
"83","Οὐδὲν","ADJ"
"84","γὰρ","ADV"
"85","διαφέρει","VERB"
"86","ἔξωθεν","ADV"
"87","ἢ","CCONJ"
"88","ἔσωθεν","ADV"
"89","εἶναι","AUX"
"90","τὸ","DET"
"91","κινοῦν","VERB"
"92",".","PUNCT"
"93","Οὔσης","AUX"
"94","δὲ","ADV"
"95","οἷον","ADV"
"96","δίνης","NOUN"
"97","τινὸς","DET"
"98","τῆς","DET"
"99","φορᾶς","NOUN"
"100","καὶ","CCONJ"
"101","τοῦ","DET"
"102","ὑγροῦ","ADJ"
"103","μὴ","ADV"
"104","συνεχοῦς","ADJ"
"105","ὁμοίως","ADV"
"106","ἀλλʼ","CCONJ"
"107","ἐν","ADP"
"108","τῇ","DET"
"109","κινήσει","NOUN"
"110","τοῦ","DET"
"111","μὲν","ADV"
"112","ὑστεροῦντος","VERB"
"113","τοῦ","DET"
"114","δὲ","ADV"
"115","προτεροῦντος","VERB"
"116","τὸ","DET"
"117","ὑφιστάμενον","VERB"
"118","ἀντικροῦον","VERB"
"119","ἵστησι","VERB"
"120",",","PUNCT"
"121","τὸ","DET"
"122","δʼ","ADV"
"123","ἱστάμενον","VERB"
"124","διὰ","ADP"
"125","τὸ","DET"
"126","μὴ","ADV"
"127","ἰσορροπεῖν","VERB"
"128","ὁμοίως","ADV"
"129","αὐτῇ","PRON"
"130","ᾗ","ADV"
"131","ἂν","ADV"
"132","ῥέπῃ","VERB"
"133","ταύτῃ","ADJ"
"134","φέρεται","VERB"
"135","καὶ","CCONJ"
"136","τὸν","DET"
"137","ἴλιγγον","NOUN"
"138","ποιεῖ","VERB"
"139","καὶ","CCONJ"
"140","καταβάλλει","VERB"
"141","πολλάκις","ADV"
"142",".","PUNCT"
"143","Αἴτιον","ADJ"
"144","δὲ","ADV"
"145","τοῦ","DET"
"146","μὴ","ADV"
"147","δύνασθαι","VERB"
"148","τὰ","DET"
"149","ὑγρὰ","ADJ"
"150","ῥᾳδίως","ADV"
"151","στρέφεσθαι","VERB"
"152","καὶ","CCONJ"
"153","δινεῖσθαι","VERB"
"154","διὰ","ADP"
"155","τὴν","DET"
"156","λεχθεῖσαν","VERB"
"157","αἰτίαν","NOUN"
"158",",","PUNCT"
"159","ὅτι","SCONJ"
"160","οὐ","ADV"
"161","συνεχῆ","ADJ"
"162","·","PUNCT"
"163","παραπλήσιον","ADJ"
"164","γὰρ","ADV"
"165","τὸ","DET"
"166","συμβαῖνον","VERB"
"167","ὥσπερ","ADV"
"168","ἐν","ADP"
"169","τοῖς","DET"
"170","ὠοῖς","NOUN"
"171","τοῖς","DET"
"172","ὠμοῖς","NOUN"
"173","·","PUNCT"
"174","οὐδὲ","ADV"
"175","γὰρ","ADV"
"176","ταῦτα","ADJ"
"177","δύναται","VERB"
"178","δινεῖσθαι","VERB"
"179","διὰ","ADP"
"180","τὴν","DET"
"181","ὑγρότητα","NOUN"
"182",",","PUNCT"
"183","τὰ","DET"
"184","δʼ","ADV"
"185","ἑφθὰ","ADJ"
"186","δύναται","VERB"
"187",".","PUNCT"
"188","Διότι","ADV"
"189","τὰ","PRON"
"190","μὲν","ADV"
"191","ὑπὸ","ADP"
"192","ὑγρότητος","NOUN"
"193","ἀνωμάλου","ADJ"
"194","καὶ","CCONJ"
"195","οὐκ","ADV"
"196","ἰσορρόπου","ADJ"
"197","οὔσης","AUX"
"198","σφάλλεται","VERB"
"199","τὰ","PRON"
"200","δʼ","ADV"
"201","οὔ","ADV"
"202",";","PUNCT"
"203","διὰ","ADP"
"204","τὸ","DET"
"205","μὴ","ADV"
"206","ἔχειν","VERB"
"207","τὸ","DET"
"208","σφάλλον","VERB"
"209","ὑφιστάδο","VERB"
"210","μενον","VERB"
"211","ἑνὸς","NUM"
"212","ὄντος","AUX"
"213","καὶ","CCONJ"
"214","συνεχοῦς","ADJ"
"215","τοῦ","DET"
"216","ἐντός","ADV"
"217",".","PUNCT"
"218","Αἱ","DET"
"219","μὲν","ADV"
"220","οὖν","ADV"
"221","αἰτίαι","NOUN"
"222","σχεδὸν","ADV"
"223","αὗται","ADJ"
"224","καὶ","CCONJ"
"225","τοιαῦται","ADJ"
"226","τοῦ","DET"
"227","πάθους","NOUN"
"228",".","PUNCT"
"229","Ἀφʼ","ADP"
"230","ὧν","PRON"
"231","δὲ","ADV"
"232","συμβαίνει","VERB"
"233","γίνεσθαι","VERB"
"234","τὰ","DET"
"235","καθʼ","ADP"
"236","ἕκαστα","ADJ"
"237","περὶ","ADP"
"238","ὧν","PRON"
"239","ἀποροῦσι","VERB"
"240","πρὸς","ADP"
"241","ταῦτα","ADJ"
"242","ἀνάγειν","VERB"
"243","πειρατέον","VERB"
"244",".","PUNCT"
"245","Οἷον","ADV"
"246","διότι","SCONJ"
"247","κύκλῳ","ADV"
"248","περιπατοῦντες","VERB"
"249","ἰλιγγιῶσι","VERB"
"250","καὶ","CCONJ"
"251","ἔτι","ADV"
"252","μᾶλλον","ADV"
"253","καὶ","CCONJ"
"254","ὅσῳ","PRON"
"255","ἂν","ADV"
"256","ἐλάττω","ADJ"
"257","κύκλον","NOUN"
"258",",","PUNCT"
"259","κἂν","SCONJ"
"260","θᾶττον","ADV"
"261","θέωσι","VERB"
"262","σφοδρότερον","ADV"
"263","·","PUNCT"
"264","κἂν","SCONJ"
"265","μετὰ","ADP"
"266","πολλῶν","ADJ"
"267","ἢ","AUX"
"268","μόνοι","ADJ"
"269",",","PUNCT"
"270","καὶ","CCONJ"
"271","ἐπʼ","ADP"
"272","ἀρίστερα","ADJ"
"273","θέοντες","VERB"
"274","μᾶλλον","ADV"
"275","ἢ","ADV"
"276","ἐπὶ","ADP"
"277","δεξιά","ADJ"
"278",",","PUNCT"
"279","καὶ","CCONJ"
"280","οἱ","DET"
"281","μακρότατοι","ADJ"
"282","δὲ","ADV"
"283","μάλιστα","ADV"
"284",".","PUNCT"
"285","Πάντων","DET"
"286","γὰρ","ADV"
