"ID","TOKEN","UPOS"
"1","Ἀργιλεωνίδος","PROPN"
"2","Ἀργιλεωνὶς","PROPN"
"3","ἡ","DET"
"4","Βρασίδου","PROPN"
"5","μήτηρ","NOUN"
"6",",","PUNCT"
"7","τελευτήσαντος","VERB"
"8","αὐτῇ","PRON"
"9","τοῦ","DET"
"10","υἱοῦ","NOUN"
"11",",","PUNCT"
"12","ὼς","ADV"
"13",";","PUNCT"
"14","παραγενόμενοί","VERB"
"15","τινες","ADJ"
"16","τῶν","DET"
"17","Ἀμφιπολιτῶν","NOUN"
"18","εἰς","ADP"
"19","Σπάρτην","PROPN"
"20","ἧκον","VERB"
"21","πρὸς","ADP"
"22","αὐτήν","PRON"
"23",",","PUNCT"
"24","ἠρώτησεν","VERB"
"25","εἰ","SCONJ"
"26","καλῶς","ADV"
"27","καὶ","CCONJ"
"28","ἀξίως","ADV"
"29","τῆς","DET"
"30","Σπάρτης","PROPN"
"31","ὁ","DET"
"32","υἱὸς","NOUN"
"33","ἐτελεύτα","VERB"
"34","·","PUNCT"
"35","μεγαλυνόντων","VERB"
"36","δʼ","ADV"
"37","ἐκείνων","ADJ"
"38","καὶ","CCONJ"
"39","λεγόντων","VERB"
"40","ἄριστον","ADJ"
"41","ἐν","ADP"
"42","τοῖς","DET"
"43","τοιούτοις","DET"
"44","ἔργοις","NOUN"
"45","ἁπάντων","ADJ"
"46","Λακεδαιμονίων","ADJ"
"47","εἶναι","AUX"
"48",",","PUNCT"
"49","εἶπεν","VERB"
"50","ὦ","INTJ"
"51","ξένοι","ADJ"
"52",",","PUNCT"
"53","καλὸς","ADJ"
"54","μὲν","ADV"
"55","ἦν","AUX"
"56","κἀγαθὸς","ADJ"
"57","ὁ","DET"
"58","παῖς","NOUN"
"59","μου","PRON"
"60",",","PUNCT"
"61","πολλοὺς","ADJ"
"62","δʼ","ADV"
"63","ἄνδρας","NOUN"
"64","Λακεδαίμων","PROPN"
"65","ἔχει","VERB"
"66","τήνου","DET"
"67","κάρρονας","NOUN"
"68",".","PUNCT"
"69","Γοροῦς","PROPN"
"70","Γοργὼ","PROPN"
"71","βασιλέως","NOUN"
"72","Κλεομένους","PROPN"
"73","θυγάτηρ","NOUN"
"74",",","PUNCT"
"75","Ἀρισταγόρου","PROPN"
"76","τοῦ","DET"
"77","Μιλησίου","ADJ"
"78","παρακαλοῦντος","VERB"
"79","αὐτὸν","PRON"
"80","ἐπὶ","ADP"
"81","τὸν","DET"
"82","πρὸς","ADP"
"83","βασιλέα","NOUN"
"84","πόλεμον","NOUN"
"85","ὑπὲρ","ADP"
"86","Ἰώνων","NOUN"
"87","καὶ","CCONJ"
"88","ὑπισχνουμένου","VERB"
"89","χρημάτων","NOUN"
"90","πλῆθος","NOUN"
"91","καὶ","CCONJ"
"92","ὅσῳ","PRON"
"93","ἀντέλεγε","VERB"
"94","πλείονα","ADJ"
"95","προστιθέντος","VERB"
"96",",","PUNCT"
"97","καταφθερεῖ","VERB"
"98","σε","PRON"
"99","ἔφη","VERB"
"100","ὦ","INTJ"
"101","πάτερ","NOUN"
"102","τὸ","DET"
"103","ξενύλλιον","NOUN"
"104",",","PUNCT"
"105","ἐὰν","SCONJ"
"106","μὴ","ADV"
"107","τάχιον","ADV"
"108","αὐτὸν","PRON"
"109","τῆς","DET"
"110","οἰκίας","NOUN"
"111","ἐκβάλῃς","VERB"
"112",".","PUNCT"
"113","προστάξαντος","VERB"
"114","δέ","ADV"
"115","ποτε","ADV"
"116","αὐτῇ","PRON"
"117","τοῦ","DET"
"118","πατρὸς","NOUN"
"119","δοῦναί","VERB"
"120","τινι","ADJ"
"121","σῖτον","NOUN"
"122","εἰς","ADP"
"123","μισθοῦ","NOUN"
"124","λόγον","NOUN"
"125",",","PUNCT"
"126","καὶ","CCONJ"
"127","προστιθέντος","VERB"
"128","ἐδίδαξε","VERB"
"129","γάρ","ADV"
"130","με","PRON"
"131","τὸν","DET"
"132","οἶνον","NOUN"
"133","χρηστὸν","ADJ"
"134","ποιεῖν","VERB"
"135",",","PUNCT"
"136","οὐκοῦν","ADV"
"137",",","PUNCT"
"138","ὦ","INTJ"
"139","πάτερ","NOUN"
"140","ἔφη","VERB"
"141","ὃ","DET"
"142","τʼ","CCONJ"
"143","οἶνος","NOUN"
"144","πλείων","ADJ"
"145","ἐκποθήσεται","VERB"
"146","καὶ","CCONJ"
"147","οἱ","DET"
