"ID","TOKEN","UPOS"
"1","εὶ","SCONJ"
"2","προς","ADP"
"3","ἀλλο","ADJ"
"4","τι","DET"
"5","χρήσασθαι","VERB"
"6","καλῶς","ADV"
"7","ἐστιν","AUX"
"8","ἔχου","VERB"
"9",",","PUNCT"
"10","ὦ","INTJ"
"11","Μενέμαχε","PROPN"
"12",",","PUNCT"
"13","τῷ","PRON"
"14","οὔτις","ADJ"
"15","τοι","PRON"
"16","τὸν","DET"
"17","μῦθον","NOUN"
"18","ὀνόσσεται","VERB"
"19","ὅσσοι","PRON"
"20","Ἀχαιοί","ADJ"
"21",",","PUNCT"
"22","οὐδὲ","CCONJ"
"23","πάλιν","ADV"
"24","ἐρέει","VERB"
"25","·","PUNCT"
"26","ἀτὰρ","ADV"
"27","οὐ","ADV"
"28","τέλος","NOUN"
"29","ἵκεο","VERB"
"30","μύθων","NOUN"
"31","·","PUNCT"
"32","ʼ","CCONJ"
"33","καὶ","CCONJ"
"34","πρὸς","ADP"
"35","τοὺς","DET"
"36","προτρεπομένους","VERB"
"37","τῶν","DET"
"38","φιλοσόφων","NOUN"
"39","διδάσκοντας","VERB"
"40","δὲ","ADV"
"41","μηδὲν","ADJ"
"42","μηδʼ","CCONJ"
"43","ὑποτιθεμένους","VERB"
"44","·","PUNCT"
"45","ὅμοιοι","ADJ"
"46","γάρ","ADV"
"47","εἰσι","AUX"
"48","τοῖς","DET"
"49","τοὺς","DET"
"50","λύχνους","NOUN"
"51","προμύττουσιν","VERB"
"52","ἔλαιον","NOUN"
"53","δὲ","ADV"
"54","μὴ","ADV"
"55","ἐγχέουσιν","VERB"
"56",".","PUNCT"
"57","ὁρῶν","VERB"
"58","οὖν","ADV"
"59","σε","PRON"
"60","παρωρμημένον","VERB"
"61","ἀξίως","ADV"
"62","τῆς","DET"
"63","εὐγενείας","NOUN"
"64","ἐν","ADP"
"65","τῇ","DET"
"66","πατρίδι","NOUN"
"67","μύθων","NOUN"
"68","τε","CCONJ"
"69","ῥητῆρʼ","NOUN"
"70","ἔμεναι","AUX"
"71","πρηκτῆρά","ADJ"
"72","τε","CCONJ"
"73","ἔργων","NOUN"
"74",",","PUNCT"
"75","ʼ","CCONJ"
"76","ἐπειδὴ","SCONJ"
"77","χρόνον","NOUN"
"78","οὐκ","ADV"
"79","ἔχεις","VERB"
"80","ἀνδρὸς","NOUN"
"81","φιλοσόφου","ADJ"
"82","βίον","NOUN"
"83","ὕπαιθρον","ADJ"
"84","ἐν","ADP"
"85","πράξεσι","NOUN"
"86","πολιτικαῖς","ADJ"
"87","καὶ","CCONJ"
"88","δημοσίοις","ADJ"
"89","ἀγῶσι","NOUN"
"90","κατανοῆσαι","VERB"
"91","καὶ","CCONJ"
"92","γενέσθαι","VERB"
"93","παραδειγμάτων","NOUN"
"94","ἔργῳ","NOUN"
"95","μὴ","ADV"
"96","λόγῳ","NOUN"
"97","περαινομένων","VERB"
"98","θεατής","NOUN"
"99",",","PUNCT"
"100","ἀξιοῖς","VERB"
"101","δὲ","ADV"
"102","παραγγέλματα","NOUN"
"103","λαβεῖν","VERB"
"104","πολιτικά","ADJ"
"105","·","PUNCT"
"106","τὴν","DET"
"107","μὲν","ADV"
"108","ἄρνησιν","NOUN"
"109","οὐδαμῶς","ADV"
"110","ἐμαυτῷ","PRON"
"111","προσήκουσαν","VERB"
"112","εἶναι","AUX"
"113","νομίζω","VERB"
"114",",","PUNCT"
"115","τὸ","DET"
"116","δʼ","ADV"
"117","ἔργον","NOUN"
"118","εὔχομαι","VERB"
"119","καὶ","CCONJ"
"120","τῆς","DET"
"121","σῆς","ADJ"
"122","ἄξιον","ADJ"
"123","σπουδῆς","NOUN"
"124","καὶ","CCONJ"
"125","τῆς","DET"
"126","ἐμῆς","ADJ"
"127","προθυμίας","NOUN"
"128","γενέσθαι","VERB"
"129","·","PUNCT"
"130","τοῖς","DET"
"131","δὲ","ADV"
"132","παραδείγμασι","NOUN"
"133","ποικιλωτέροις","ADJ"
"134",",","PUNCT"
"135","ὥσπερ","ADV"
"136","ἠξίωσας","VERB"
"137",",","PUNCT"
"138","ἐχρησάμην","VERB"
"139",".","PUNCT"
"140","πρῶτον","ADJ"
"141","μὲν","ADV"
"142","οὖν","ADV"
"143","ὑποκείσθω","VERB"
"144","πολιτείᾳ","NOUN"
"145","καθάπερ","ADV"
"146","πραεξεπτα","ADJ"
"147","Οερενδαε","PROPN"
"148","ρειπωιβλιξαε","X"
"149",".","PUNCT"
"150","ἔδαφος","NOUN"
"151","βέβαιον","ADJ"
"152","καὶ","CCONJ"
"153","ἰσχυρὸν","ADJ"
"154","ἡ","DET"
"155","προαίρεσις","NOUN"
"156","ἀρχὴν","NOUN"
"157","ἔχουσα","VERB"
"158","κρίσιν","NOUN"
"159","καὶ","CCONJ"
"160","λόγον","NOUN"
"161",",","PUNCT"
"162","ἀλλὰ","CCONJ"
"163","πτοίαν","NOUN"
"164","ὑπὸ","ADP"
"165","δόξης","NOUN"
"166","κενῆς","ADJ"
"167","ἢ","CCONJ"
"168","φιλονεικίας","NOUN"
"169","τινὸς","DET"
"170",";","PUNCT"
"171","ἢ","CCONJ"
"172","πράξεων","NOUN"
"173","ἑτέρων","ADJ"
"174","ἀπορίας","NOUN"
"175",".","PUNCT"
"176","ὥσπερ","ADV"
"177","γὰρ","ADV"
"178","οἷς","PRON"
"179","οὐδὲν","ADJ"
"180","ἔστιν","AUX"
"181","οἴκοι","ADV"
"182","χρηστόν","ADJ"
"183",",","PUNCT"
"184","ἐν","ADP"
"185","ἀγορᾷ","NOUN"
"186","διατρίβουσι","VERB"
"187",",","PUNCT"
"188","κἂν","SCONJ"
"189","μὴ","ADV"
"190","δέωνται","VERB"
"191",",","PUNCT"
"192","τὸν","DET"
"193","πλεῖστον","ADJ"
"194","χρόνον","NOUN"
"195","·","PUNCT"
"196","οὕτως","ADV"
