"ID","TOKEN","NER"
"1","εἰσί","O"
"2","τινες","O"
"3","οἳ","O"
"4","μέγα","O"
"5","φρονοῦσιν","O"
"6",",","O"
"7","ἢν","O"
"8","ὑπόθεσιν","O"
"9","ἄτοπον","O"
"10","καὶ","O"
"11","παράδοξον","O"
"12","ποιησάμενοι","O"
"13","περὶ","O"
"14","ταύτης","O"
"15","ἀνεκτῶς","O"
"16","εἰπεῖν","O"
"17","δυνηθῶσι","O"
"18","·","O"
"19","καὶ","O"
"20","καταγεγηράκασιν","O"
"21","οἱ","O"
"22","μὲν","O"
"23","οὐ","O"
"24","φάσκοντες","O"
"25","οἷόν","O"
"26","τʼ","O"
"27","εἶναι","O"
"28","ψευδῆ","O"
"29","λέγειν","O"
"30","οὐδʼ","O"
"31","ἀντιλέγειν","O"
"32","οὐδὲ","O"
"33","δύω","O"
"34","λόγω","O"
"35","περὶ","O"
"36","τῶν","O"
"37","αὐτῶν","O"
"38","πραγμάτων","O"
"39","ἀντειπεῖν","O"
"40",",","O"
"41","οἱ","O"
"42","δὲ","O"
"43","διεξιόντες","O"
"44","ὡς","O"
"45","ἀνδρία","O"
"46","καὶ","O"
"47","σοφία","O"
"48","καὶ","O"
"49","δικαιοσύνη","O"
"50","ταὐτόν","O"
"51","ἐστι","O"
"52",",","O"
"53","καὶ","O"
"54","φύσει","O"
"55","μὲν","O"
"56","οὐδὲν","O"
"57","αὐτῶν","O"
"58","ἔχομεν","O"
"59",",","O"
"60","μία","O"
"61","δʼ","O"
"62","ἐπιστήμη","O"
"63","καθʼ","O"
"64","ἁπάντων","O"
"65","ἐστίν","O"
"66","·","O"
"67","ἄλλοι","O"
"68","δὲ","O"
"69","περὶ","O"
"70","τὰς","O"
"71","ἔριδας","O"
"72","διατρίβουσι","O"
"73","τὰς","O"
"74","οὐδὲν","O"
"75","μὲν","O"
"76","ὠφελούσας","O"
"77",",","O"
"78","πράγματα","O"
"79","δὲ","O"
"80","παρέχειν","O"
"81","τοῖς","O"
"82","πλησιάζουσι","O"
"83","δυναμένας","O"
"84",".","O"
"85","ἐγὼ","O"
"86","δʼ","O"
"87","εἰ","O"
"88","μὲν","O"
"89","ἑώρων","O"
"90","νεωστὶ","O"
"91","τὴν","O"
"92","περιεργίαν","O"
"93","ταύτην","O"
"94","ἐν","O"
"95","τοῖς","O"
"96","λόγοις","O"
"97","ἐγγεγενημένην","O"
"98","καὶ","O"
"99","τούτους","O"
"100","ἐπὶ","O"
"101","τῇ","O"
"102","καινότητι","O"
"103","τῶν","O"
"104","εὑρημένων","O"
"105","φιλοτιμουμένους","O"
"106",",","O"
"107","οὐκ","O"
"108","ἂν","O"
"109","ὁμοίως","O"
"110","ἐθαύμαζον","O"
"111","αὐτῶν","O"
"112","·","O"
"113","νῦν","O"
"114","δὲ","O"
"115","τίς","O"
"116","ἐστιν","O"
"117","οὕτως","O"
"118","ὀψιμαθής","O"
"119",",","O"
"120","ὅστις","O"
"121","οὐκ","O"
"122","οἶδε","O"
"123","Πρωταγόραν","PERSON"
"124","καὶ","O"
"125","τοὺς","O"
"126","κατʼ","O"
"127","ἐκεῖνον","O"
"128","τὸν","O"
"129","χρόνον","O"
"130","γενομένους","O"
"131","σοφιστάς","O"
"132",",","O"
"133","ὅτι","O"
"134","καὶ","O"
"135","τοιαῦτα","O"
"136","καὶ","O"
"137","πολὺ","O"
"138","τούτων","O"
"139","πραγματωδέστερα","O"
"140","συγγράμματα","O"
"141","κατέλιπον","O"
"142","ἡμῖν","O"
"143",";","O"
"144","πῶς","O"
"145","γὰρ","O"
"146","ἄν","O"
"147","τις","O"
"148","ὑπερβάλοιτο","O"
"149","Γοργίαν","PERSON"
"150","τὸν","O"
"151","τολμήσαντα","O"
"152","λέγειν","O"
"153","ὡς","O"
"154","οὐδὲν","O"
"155","τῶν","O"
"156","ὄντων","O"
"157","ἔστιν","O"
"158",",","O"
"159","ἢ","O"
"160","Ζήνωνα","PERSON"
"161","τὸν","O"
"162","ταὐτὰ","O"
"163","δυνατὰ","O"
"164","καὶ","O"
"165","πάλιν","O"
"166","ἀδύνατα","O"
"167","πειρώμενον","O"
"168","ἀποφαίνειν","O"
"169",",","O"
"170","ἢ","O"
