"ID","TOKEN","LEMMA"
"1","καὶ","καί"
"2","τῶν","ὁ"
"3","περὶ","περί"
"4","τὸν","ὁ"
"5","πρῶτον","πρῶτος"
"6","ἄνθρωπον","ἄνθρωπος"
"7",",",","
"8","καὶ","καί"
"9","τῶν","ὁ"
"10","μέχρις","μέχρι"
"11","αὐτοῦ","αὐτός"
"12","χρόνων","χρόνος"
"13",",",","
"14","καὶ","καί"
"15","περὶ","περί"
"16","τῆς","ὁ"
"17","νομοθεσίας","νομοθεσία"
"18","τῆς","ὁ"
"19","μελλούσης","μέλλω"
"20","παρ᾽","παρ᾽"
"21","αὐτοῦ","αὐτός"
"22","δίδοσθαι","δίδωμι"
"23","τῷ","ὁ"
"24","Ἰουδαίων","Ἰουδαῖος"
"25","ἔθνει","ἔθνος"
"26",".","."
"27","διδασκόμενος","διδάσκω"
"28","παρὰ","παρά"
"29","τοῦ","ὁ"
"30","ἀρχαγγέλου","ἀρχάγγελος"
"31","Γαβριὴλ","Γαβριήλ"
"32","τὰ","ὁ"
"33","περὶ","περί"
"34","τῆς","ὁ"
"35","γενέσεως","γένεσις"
"36","τοῦ","ὁ"
"37","κόσμου","κόσμος"
"38",".","."
"39","τῇ","ὁ"
"40","μὲν","μέν"
"41","γὰρ","γάρ"
"42","πρώτῃ","πρῶτος"
"43","ἡμέρᾳ","ἡμέρα"
"44","ἐποίησε","ποιέω"
"45","τοὺς","ὁ"
"46","ἀνωτέρους","ἀνωτέρους"
"47","οὐρανούς","οὐρανός"
"48",",",","
"49","τὴν","ὁ"
"50","γῆν","γῆ"
"51",",",","
"52","τὰ","ὁ"
"53","ὕδατα","ὕδωρ"
"54",",",","
"55","ἐξ","ἐκ"
"56","ὧν","ὅς"
"57","ἐστι","εἰμί"
"58","χιὼν","χιών"
"59","καὶ","καί"
"60","κρύσταλλος","κρύσταλλος"
"61","καὶ","καί"
"62","χάλαζα","χάλαζα"
"63","καὶ","καί"
"64","παγετοὶ","παγετός"
"65","καὶ","καί"
"66","δρόσος","δρόσος"
"67",",",","
"68","τὰ","ὁ"
"69","πνεύματα","πνεῦμα"
"70","τὰ","ὁ"
"71","λειτουργοῦντα","λειτουργέω"
"72","ἐνώπιον","ἐνώπιον"
"73","αὐτοῦ","αὐτός"
"74",",",","
"75","ἅτινά","ὅστις"
"76","ἐστι","εἰμί"
"77","τάδε","ὅδε"
"78","·","·"
"79","ἄγγελοι","ἄγγελος"
"80","πρὸ","πρό"
"81","προσώπου","πρόσωπον"
"82",",",","
"83","καὶ","καί"
"84","ἄγγελοι","ἄγγελος"
"85","τῆς","ὁ"
"86","δόξης","δόξα"
"87",",",","
"88","καὶ","καί"
"89","ἄγγελοι","ἄγγελος"
"90","πνευμάτων","πνεῦμα"
"91","πνεόντων","πνέω"
"92",",",","
"93","ἄγγελοι","ἄγγελος"
"94","νεφελῶν","νεφέλη"
"95","καὶ","καί"
"96","γνόφων","γνόφος"
"97",",",","
"98","χιόνος","χιών"
"99","καὶ","καί"
"100","χαλάζης","χάλαζα"
"101","καὶ","καί"
"102","πάγου","πάγος"
"103",",",","
"104","ἄγγελοι","ἄγγελος"
"105","φωνῶν","φωνή"
"106",",",","
"107","βροντῶν","βροντή"
"108",",",","
"109","ἀστραπῶν","ἀστραπέω"
"110",",",","
"111","ψύχους","ψῦχος"
"112",",",","
"113","καύματος","καῦμα"
"114",",",","
"115","χειμῶνος","χειμών"
"116",",",","
"117","φθινοπώρου","φθινοπώρος"
"118",",",","
"119","ἔαρος","ἔαρ"
"120","καὶ","καί"
"121","θέρους","θέρος"
"122",",",","
"123","καὶ","καί"
"124","πάντων","πᾶς"
"125","τῶν","ὁ"
"126","πνευμάτων","πνεῦμα"
"127","τῶν","ὁ"
"128","κτισμάτων","κτισμάτων"
"129","αὐτοῦ","αὐτός"
"130","τῶν","ὁ"
"131","ἐν","ἐν"
"132","οὐρανοῖς","οὐρανός"
"133","καὶ","καί"
"134","ἐν","ἐν"
"135","τῇ","ὁ"
"136","γῇ","γῆ"
"137",",",","
"138","τὰς","ὁ"
"139","ἀβύσσους","ἄβυσσος"
"140",",",","
"141","τήν","ὁ"
"142","τε","τε"
"143","ὑποκάτω","ὑποκάτω"
"144","τῆς","ὁ"
"145","γῆς","γῆ"
"146",",",","
"147","καὶ","καί"
