"ID","TOKEN","IS_STOP"
"1","καὶ","TRUE"
"2","τῶν","TRUE"
"3","περὶ","TRUE"
"4","τὸν","TRUE"
"5","πρῶτον","FALSE"
"6","ἄνθρωπον","FALSE"
"7",",","FALSE"
"8","καὶ","TRUE"
"9","τῶν","TRUE"
"10","μέχρις","FALSE"
"11","αὐτοῦ","TRUE"
"12","χρόνων","FALSE"
"13",",","FALSE"
"14","καὶ","TRUE"
"15","περὶ","TRUE"
"16","τῆς","TRUE"
"17","νομοθεσίας","FALSE"
"18","τῆς","TRUE"
"19","μελλούσης","FALSE"
"20","παρ᾽","FALSE"
"21","αὐτοῦ","TRUE"
"22","δίδοσθαι","FALSE"
"23","τῷ","TRUE"
"24","Ἰουδαίων","FALSE"
"25","ἔθνει","FALSE"
"26",".","FALSE"
"27","διδασκόμενος","FALSE"
"28","παρὰ","TRUE"
"29","τοῦ","TRUE"
"30","ἀρχαγγέλου","FALSE"
"31","Γαβριὴλ","FALSE"
"32","τὰ","TRUE"
"33","περὶ","TRUE"
"34","τῆς","TRUE"
"35","γενέσεως","FALSE"
"36","τοῦ","TRUE"
"37","κόσμου","FALSE"
"38",".","FALSE"
"39","τῇ","TRUE"
"40","μὲν","TRUE"
"41","γὰρ","TRUE"
"42","πρώτῃ","FALSE"
"43","ἡμέρᾳ","FALSE"
"44","ἐποίησε","FALSE"
"45","τοὺς","TRUE"
"46","ἀνωτέρους","FALSE"
"47","οὐρανούς","FALSE"
"48",",","FALSE"
"49","τὴν","TRUE"
"50","γῆν","FALSE"
"51",",","FALSE"
"52","τὰ","TRUE"
"53","ὕδατα","FALSE"
"54",",","FALSE"
"55","ἐξ","TRUE"
"56","ὧν","TRUE"
"57","ἐστι","TRUE"
"58","χιὼν","FALSE"
"59","καὶ","TRUE"
"60","κρύσταλλος","FALSE"
"61","καὶ","TRUE"
"62","χάλαζα","FALSE"
"63","καὶ","TRUE"
"64","παγετοὶ","FALSE"
"65","καὶ","TRUE"
"66","δρόσος","FALSE"
"67",",","FALSE"
"68","τὰ","TRUE"
"69","πνεύματα","FALSE"
"70","τὰ","TRUE"
"71","λειτουργοῦντα","FALSE"
"72","ἐνώπιον","FALSE"
"73","αὐτοῦ","TRUE"
"74",",","FALSE"
"75","ἅτινά","FALSE"
"76","ἐστι","TRUE"
"77","τάδε","TRUE"
"78","·","FALSE"
"79","ἄγγελοι","FALSE"
