"ID","TOKEN","LEMMA"
"1","Ἀναστήσονται","Ἀναστήσονται"
"2","γὰρ","γάρ"
"3","οἱ","ὁ"
"4","νεκροὶ","νεκρός"
"5","καὶ","καί"
"6","ἐγερθήσονται","ἐγείρω"
"7","οἱ","ὁ"
"8","ἐν","ἐν"
"9","τοῖς","ὁ"
"10","μνημείοις","μνημείω"
"11",",",","
"12","φησὶν","φημί"
"13","ὁ","ὁ"
"14","προφήτης","προφήτης"
"15",".","."
"16","ἵνα","ἵνα"
"17","δὲ","δέ"
"18","καὶ","καί"
"19","τὰ","ὁ"
"20","ὑπὸ","ὑπό"
"21","τοῦ","ὁ"
"22","Ἰεζεκιὴλ","Ἰεζεκιήλ"
"23","τοῦ","ὁ"
"24","προφήτου","προφήτης"
"25","ἐν","ἐν"
"26","τῷ","ὁ"
"27","ἰδίῳ","ἴδιος"
"28","ἀποκρύφῳ","ἀπόκρυφος"
"29","ῥηθέντα","λέγω"
"30","περὶ","περί"
"31","ἀναστάσεως","ἀνάστασις"
"32","μὴ","μή"
"33","παρασιωπήσω","παρασιωπέω"
"34",",",","
"35","καὶ","καί"
"36","αὐτὰ","αὐτός"
"37","ἐνταῦθα","ἐνταῦθα"
"38","παραθήσομαι","παρατίθημι"
"39",".","."
"40","αἰνιγματωδῶς","αἰνιγματώδης"
"41","γὰρ","γάρ"
"42","διηγούμενος","διηγέομαι"
"43","λέγει","λέγω"
"44","περὶ","περί"
"45","τῆς","ὁ"
"46","δικαίας","δίκαιος"
"47","κρίσεως","κρίσις"
"48","ἧͺ","ἧͺν"
"49","κοινωνεῖ","κοινωνέω"
"50","ψυχὴ","ψυχή"
"51","καὶ","καί"
"52","σῶμα","σῶμα"
"53",",",","
"54","ὅτι","ὅτι"
"55","βασιλεύς","βασιλεύς"
"56","τις","τίς"
"57","ἐν","ἐν"
"58","τῇ","ὁ"
"59","αὐτοῦ","αὐτός"
"60","βασιλείᾳ","βασιλεία"
"61","πάντας","πᾶς"
"62","εἶχεν","ἔχω"
"63","ἐστρατευμένους","ἐστρατευμένης"
"64",",",","
"65","παγανὸν","παγανός"
"66","δὲ","δέ"
"67","οὐκ","οὐ"
"68","εἶχεν","ἔχω"
"69","ἀλλ᾽","ἀλλ᾽"
"70","ἢ","ἤ"
"71","μόνον","μόνος"
"72","δύο","δύο"
"73",",",","
"74","ἕνα","εἷς"
"75","χωλὸν","χωλός"
"76","καὶ","καί"
"77","ἕνα","εἷς"
"78","τυφλόν","τυφλός"
"79",",",","
"80","καὶ","καί"
"81","ἕκαστος","ἕκαστος"
"82","αὐτῶν","αὐτός"
"83","κατ᾽","κατ᾽"
"84","ἰδίαν","ἴδιος"
"85","ἐκαθέζετο","καθέζω"
"86","καὶ","καί"
"87","κατ᾽","κατ᾽"
"88","ἰδίαν","ἴδιος"
"89","ὤͺκει","ὤͺκει"
"90",".","."
"91","γάμους","γάμος"
"92","δὲ","δέ"
"93","ποιήσας","ποιέω"
"94","ὁ","ὁ"
"95","βασιλεὺς","βασιλεύς"
"96","τῷ","ὁ"
"97","ἰδίῳ","ἴδιος"
"98","υἱῷ","υἱός"
"99","ἐκάλεσε","καλέω"
"100","πάντας","πᾶς"
"101","τοὺς","ὁ"
"102","ἐν","ἐν"
"103","τῇ","ὁ"
"104","αὐτοῦ","αὐτός"
"105","βασιλείᾳ","βασιλεία"
"106",",",","
"107","περιεφρόνησε","περιεφρόνησε"
"108","δὲ","δέ"
"109","τῶν","ὁ"
"110","δύο","δύο"
"111","παγανῶν","παγανός"
"112",",",","
"113","τοῦ","ὁ"
"114","τε","τε"
"115","χωλοῦ","χωλός"
"116","καὶ","καί"
"117","τοῦ","ὁ"
"118","τυφλοῦ","τυφλός"
"119","·","·"
"120","οἱ","ὁ"
"121","δὲ","δέ"
"122","ἠγανάκτησαν","ἀγανακτέω"
"123","ἐν","ἐν"
"124","ἑαυτοῖς","ἑαυτοῦ"
"125","καὶ","καί"
"126","ἐπιβουλὴν","ἐπιβουλή"
"127","ἐργάσασθαι","ἐργάζομαι"
"128","τῷ","ὁ"
"129","βασιλεῖ","βασιλεύς"
"130","ἐπενόουν","ἐπινοέω"
"131",".","."
"132","παράδεισον","παράδεισος"
"133","δὲ","δέ"
"134","εἶχεν","ἔχω"
"135","ὁ","ὁ"
"136","βασιλεύς","βασιλεύς"
"137",",",","
"138","καὶ","καί"
"139","ἀπὸ","ἀπό"
"140","μήκοθεν","μήκοθεν"
"141","ὁ","ὁ"
"142","τυφλὸς","τυφλός"
"143","ἐλάλει","λαλέω"
"144","τῷ","ὁ"
"145","χωλῷ","χωλός"
"146","λέγων","λέγω"
"147","πόσον","πόσος"
"148","ἦν","εἰμί"
"149","ἡμῶν","ἡμεῖς"
"150","τὸ","ὁ"
"151","κλάσμα","κλάσμα"
"152","τοῦ","ὁ"
"153","ἄρτου","ἄρτος"
"154","μετὰ","μετά"
"155","τῶν","ὁ"
"156","ὄχλων","ὄχλος"
"157","τῶν","ὁ"
"158","κληθέντων","καλέω"
"159","εἰς","εἰς"
"160","τὴν","ὁ"
"161","εὐφρασίαν","εὐφρασία"
"162",";",";"
"163","δεῦρο","δεῦρο"
"164","τοίνυν","τοίνυν"
"165",",",","
"166","καθὼς","καθώς"
"167","ἐποίησεν","ποιέω"
"168","ἡμῖν","ἡμεῖς"
"169",",",","
"170","ἀμυνώμεθα","ἀμύνω"
