"ID","TOKEN","NER"
"1","Ἀναστήσονται","O"
"2","γὰρ","O"
"3","οἱ","O"
"4","νεκροὶ","O"
"5","καὶ","O"
"6","ἐγερθήσονται","O"
"7","οἱ","O"
"8","ἐν","O"
"9","τοῖς","O"
"10","μνημείοις","O"
"11",",","O"
"12","φησὶν","O"
"13","ὁ","O"
"14","προφήτης","O"
"15",".","O"
"16","ἵνα","O"
"17","δὲ","O"
"18","καὶ","O"
"19","τὰ","O"
"20","ὑπὸ","O"
"21","τοῦ","O"
"22","Ἰεζεκιὴλ","PERSON"
"23","τοῦ","O"
"24","προφήτου","O"
"25","ἐν","O"
"26","τῷ","O"
"27","ἰδίῳ","O"
"28","ἀποκρύφῳ","O"
"29","ῥηθέντα","O"
"30","περὶ","O"
"31","ἀναστάσεως","O"
"32","μὴ","O"
"33","παρασιωπήσω","O"
"34",",","O"
"35","καὶ","O"
"36","αὐτὰ","O"
"37","ἐνταῦθα","O"
"38","παραθήσομαι","O"
"39",".","O"
"40","αἰνιγματωδῶς","O"
"41","γὰρ","O"
"42","διηγούμενος","O"
"43","λέγει","O"
"44","περὶ","O"
"45","τῆς","O"
"46","δικαίας","O"
"47","κρίσεως","O"
"48","ἧͺ","O"
"49","κοινωνεῖ","O"
"50","ψυχὴ","O"
"51","καὶ","O"
"52","σῶμα","O"
"53",",","O"
"54","ὅτι","O"
"55","βασιλεύς","O"
"56","τις","O"
"57","ἐν","O"
"58","τῇ","O"
"59","αὐτοῦ","O"
"60","βασιλείᾳ","O"
"61","πάντας","O"
"62","εἶχεν","O"
"63","ἐστρατευμένους","O"
"64",",","O"
"65","παγανὸν","O"
"66","δὲ","O"
"67","οὐκ","O"
"68","εἶχεν","O"
"69","ἀλλ᾽","O"
"70","ἢ","O"
"71","μόνον","O"
"72","δύο","O"
"73",",","O"
"74","ἕνα","O"
"75","χωλὸν","O"
"76","καὶ","O"
"77","ἕνα","O"
"78","τυφλόν","O"
"79",",","O"
"80","καὶ","O"
"81","ἕκαστος","O"
"82","αὐτῶν","O"
"83","κατ᾽","O"
"84","ἰδίαν","O"
"85","ἐκαθέζετο","O"
"86","καὶ","O"
"87","κατ᾽","O"
"88","ἰδίαν","O"
"89","ὤͺκει","O"
"90",".","O"
"91","γάμους","O"
"92","δὲ","O"
"93","ποιήσας","O"
"94","ὁ","O"
"95","βασιλεὺς","O"
"96","τῷ","O"
"97","ἰδίῳ","O"
"98","υἱῷ","O"
"99","ἐκάλεσε","O"
"100","πάντας","O"
"101","τοὺς","O"
"102","ἐν","O"
"103","τῇ","O"
"104","αὐτοῦ","O"
"105","βασιλείᾳ","O"
"106",",","O"
"107","περιεφρόνησε","O"
"108","δὲ","O"
"109","τῶν","O"
"110","δύο","O"
"111","παγανῶν","O"
"112",",","O"
"113","τοῦ","O"
"114","τε","O"
"115","χωλοῦ","O"
"116","καὶ","O"
"117","τοῦ","O"
"118","τυφλοῦ","O"
"119","·","O"
"120","οἱ","O"
"121","δὲ","O"
"122","ἠγανάκτησαν","O"
"123","ἐν","O"
"124","ἑαυτοῖς","O"
"125","καὶ","O"
"126","ἐπιβουλὴν","O"
"127","ἐργάσασθαι","O"
"128","τῷ","O"
"129","βασιλεῖ","O"
"130","ἐπενόουν","O"
"131",".","O"
"132","παράδεισον","O"
"133","δὲ","O"
"134","εἶχεν","O"
"135","ὁ","O"
"136","βασιλεύς","O"
"137",",","O"
"138","καὶ","O"
"139","ἀπὸ","O"
"140","μήκοθεν","O"
"141","ὁ","O"
"142","τυφλὸς","O"
"143","ἐλάλει","O"
"144","τῷ","O"
"145","χωλῷ","O"
"146","λέγων","O"
"147","πόσον","O"
"148","ἦν","O"
"149","ἡμῶν","O"
"150","τὸ","O"
"151","κλάσμα","O"
"152","τοῦ","O"
"153","ἄρτου","O"
"154","μετὰ","O"
"155","τῶν","O"
"156","ὄχλων","O"
"157","τῶν","O"
"158","κληθέντων","O"
"159","εἰς","O"
"160","τὴν","O"
"161","εὐφρασίαν","LOC"
"162",";","O"
"163","δεῦρο","O"
"164","τοίνυν","O"
"165",",","O"
"166","καθὼς","O"
"167","ἐποίησεν","O"
"168","ἡμῖν","O"
"169",",","O"
"170","ἀμυνώμεθα","O"
"171","αὐτόν","O"
"172",".","O"
"173","ὁ","O"
"174","δὲ","O"
"175","ἕτερος","O"
"176","ἠρώτα","O"
"177","ποίῳ","O"
"178","τρόπῳ","O"
"179",";","O"
"180","ὁ","O"
"181","δὲ","O"
"182","εἶπεν","O"
"183","ἀπέλθωμεν","O"
"184","εἰς","O"
"185","τὸν","O"
"186","παράδεισον","O"
"187","αὐτοῦ","O"
"188","καὶ","O"
"189","ἀφανίσωμεν","O"
"190","ἐκεῖ","O"
"191","τὰ","O"
"192","τοῦ","O"
"193","παραδείσου","O"
"194",".","O"
"195","ὁ","O"
"196","δὲ","O"
"197","εἶπεν","O"
"198","καὶ","O"
"199","πῶς","O"
"200","δύναμαι","O"
"201",",","O"
"202","χωλὸς","O"
"203","ὢν","O"
"204","καὶ","O"
"205","μὴ","O"
"206","δυνάμενος","O"
"207","ἐπισαίνειν","O"
"208",";","O"
"209","ὁ","O"
"210","δὲ","O"
"211","τυφλὸς","O"
"212","ἔφη","O"
"213","αὐτὸς","O"
"214","ἐγὼ","O"
"215","δύναμαί","O"
"216","τι","O"
"217","πράττειν","O"
"218","μὴ","O"
"219","ὁρῶν","O"
"220","ποῦ","O"
"221","ἀπέρχομαι","O"
"222",";","O"
"223","ἀλλὰ","O"
"224","τεχνασώμεθα","O"
"225",".","O"
"226","τίλας","O"
"227","χόρτον","O"
"228","τὸν","O"
"229","πλησίον","O"
"230","καὶ","O"
"231","πλέξας","O"
"232","σχοινίον","O"
"233","ἠκόντισε","O"
"234","τῷ","O"
"235","τυφλῷ","O"
"236","καὶ","O"
"237","εἶπεν","O"
"238","κράτει","O"
"239",",","O"
"240","καὶ","O"
"241","δεῦρο","O"
"242","πρὸς","O"
"243","τὸ","O"
"244","σχοινίον","O"
"245","πρός","O"
"246","με","O"
"247",".","O"
"248","ὡς","O"
"249","δὲ","O"
"250","ἐποίησεν","O"
"251","ὃ","O"
"252","προετράπη","O"
"253",",","O"
"254","ὅτε","O"
"255","ἔφθασε","O"
"256","λέγει","O"
"257","δεῦρό","O"
"258","μοι","O"
"259","γενοῦ","O"
"260","πόδες","O"
"261","καὶ","O"
"262","βάστασόν","O"
"263","με","O"
"264",",","O"
"265","καὶ","O"
"266","γίνομαί","O"
"267","σοι","O"
"268","ὀφθαλμοί","O"
"269",",","O"
"270","ἄνωθεν","O"
"271","ὁδηγῶν","O"
"272","σε","O"
"273","δεξιὰ","O"
"274","καὶ","O"
"275","εὐώνυμα","O"
"276",".","O"
"277","τοῦτο","O"
"278","δὲ","O"
"279","ποιήσαντες","O"
"280","κατέβησαν","O"
"281","εἰς","O"
"282","τὸν","O"
"283","παράδεισον","O"
"284","·","O"
"285","εἶτα","O"
"286","λοιπὸν","O"
"287","εἴτε","O"
"288","ἠδίκησαν","O"
"289","εἴτε","O"
"290","καὶ","O"
"291","οὐκ","O"
"292","ἠδίκησαν","O"
"293",",","O"
"294","ὅμως","O"
"295","τὰ","O"
"296","ἴχνη","O"
"297","πέφηνεν","O"
"298","ἐν","O"
"299","τῷ","O"
"300","παραδείσῳ","O"
"301",".","O"
"302","καταλύσαντες","O"
"303","δὲ","O"
"304","ἐκ","O"
"305","τῶν","O"
"306","γάμων","O"
"307","οἱ","O"
"308","εὐφρανθέντες","O"
"309","καταβάντες","O"
"310","εἰς","O"
"311","τὸν","O"
"312","παράδεισον","O"
"313","ἐξεπλάγησαν","O"
"314","τὰ","O"
"315","ἴχνη","O"
"316","εὑρόντες","O"
"317","ἐν","O"
"318","τῷ","O"
"319","παραδείσῳ","O"
"320","καὶ","O"
"321","ταῦτα","O"
"322","ἀνήγγειλαν","O"
"323","τῷ","O"
"324","βασιλεῖ","O"
"325",",","O"
