"ID","TOKEN","NER"
"1","ΚΕΦΑΛΑΙΑ","O"
"2","ΤΟΥ","O"
"3","ΔΕΥΤΕΡΟΥ","O"
"4","ΔΟΓΟΥ","O"
"5","Α","O"
"6","Τίς","O"
"7","ἡ","O"
"8","ἀρχὴ","O"
"9","κατὰ","O"
"10","Πυθαγόραν","PERSON"
"11","τῆς","O"
"12","εἰς","O"
"13","παιδείαν","O"
"14","καὶ","O"
"15","φιλοσοφίαν","O"
"16","εἰσαγωγῆς","O"
"17",",","O"
"18","καὶ","O"
"19","πῶς","O"
"20","κοινοτάτη","O"
"21","ἐστὶ","O"
"22","καὶ","O"
"23","εἰς","O"
"24","πάντα","O"
"25","τὰ","O"
"26","εἰς","O"
"27","φιλοσοφίαν","O"
"28","ἀγαθὰ","O"
"29","διατείνουσα","O"
"30",",","O"
"31","τίς","O"
"32","τε","O"
"33","αὐτῆς","O"
"34","ἡ","O"
"35","τάξις","O"
"36","καὶ","O"
"37","ὅτι","O"
"38","τριχῇ","O"
"39","διαιρεῖται","O"
"40",",","O"
"41","καὶ","O"
"42","πῶς","O"
"43","ἀεὶ","O"
"44","πρόεισιν","O"
"45","ἐπὶ","O"
"46","τὸ","O"
"47","καθαρώτερον","O"
"48",".","O"
"49","Γνωμικὰ","O"
"50","ὁμοιώματα","O"
"51","προτρεπτικὰ","O"
"52","ἀπὸ","O"
"53","τῶν","O"
"54","ἐναργῶν","O"
"55","πᾶσι","O"
"56","κινοῦντα","O"
"57","ἡμῶν","O"
"58","τὴν","O"
"59","προθυμίαν","O"
"60","ἐπὶ","O"
"61","τὸ","O"
"62","γενναίως","O"
"63","ἀντιλαμβάνεσθαι","O"
"64","τῆς","O"
"65","κοινῶς","O"
"66","κατὰ","O"
"67","πᾶσαν","O"
"68","αἵρεσιν","O"
"69","νοουμένης","O"
"70","ἀρετῆς","O"
"71",".","O"
"72","Γ","O"
"73","Πυθαγορικαὶ","NORP"
"74","γνῶμαι","O"
"75","προτρεπτικαὶ","O"
"76","ἔμμετροι","O"
"77",",","O"
"78","εἰς","O"
"79","πᾶσαν","O"
"80","τὴν","O"
"81","ἀρίστην","O"
"82","καὶ","O"
"83","θειοτάτην","O"
"84","φιλοσοφίαν","O"
"85","παρακαλεῖν","O"
"86","δυνάμεναι","O"
"87",".","O"
"88","Δ","O"
"89","Ἐπιστημονικαὶ","O"
"90","ἔφοδοι","O"
"91","εἰς","O"
"92","προτροπὴν","O"
"93","τείνουσαι","O"
"94","τῆς","O"
"95","θεωρητικῆς","O"
"96","φιλοσοφίας","O"
"97","μετὰ","O"
"98","τοῦ","O"
"99","καὶ","O"
"100","διδασκαλίαν","O"
"101","παρέχειν","O"
"102","ὅσον","O"
"103","τε","O"
"104","καὶ","O"
"105","ἡλίκον","O"
"106","ἀγαθόν","O"
"107","ἐστιν","O"
"108","ἡ","O"
"109","σοφία","O"
"110","καὶ","O"
"111","διὰ","O"
"112","τίνας","O"
"113","αἰτίας","O"
"114","περισπούδαστον","O"
"115","τοῖς","O"
"116","εὖ","O"
"117","φρονοῦσι","O"
"118",".","O"
"119","Ε","O"
"120","Πυθαγορικαὶ","NORP"
"121","ἰδίως","O"
"122","προτροπαὶ","O"
"123","πολὺ","O"
"124","παραλλάττουσαι","O"
"125","τὰς","O"
"126","παρὰ","O"
"127","τοῖς","O"
"128","ἄλλοις","O"
"129","φιλοσόφοις","O"
"130","παρακλήσεις","O"
"131","καὶ","O"
"132","ἰδίας","O"
"133","ποιούμεναι","O"
"134","τὰς","O"
"135","ἐφόδους","O"
"136",".","O"
"137","Σύμμικτοι","O"
"138","προτροπαὶ","O"
"139","πρός","O"
"140","τε","O"
"141","τὴν","O"
"142","πρακτικὴν","O"
"143","καὶ","O"
"144","πολιτικὴν","O"
"145","ἀρετὴν","O"
"146","καὶ","O"
"147","πρὸς","O"
"148","τὴν","O"
"149","τῆς","O"
"150","τελειοτέρας","O"
"151","κατὰ","O"
"152","νοῦν","O"
"153","σοφίας","O"
"154","κτῆσίν","O"
"155","τε","O"
"156","καὶ","O"
"157","χρῆσιν","O"
"158",".","O"
"159","Ζ","O"
"160","Ἰδιάζουσαι","O"
"161","παρακλήσεις","O"
"162","πρὸς","O"
"163","τὴν","O"
"164","θεωρητικὴν","O"
"165","φιλοσοφίαν","O"
"166","καὶ","O"
"167","διαφερόντως","O"
"168","τὴν","O"
"169","κατὰ","O"
"170","νοῦν","O"
"171","ζωήν","O"
"172",",","O"
"173","αἱ","O"
"174","μὲν","O"
"175","ἀπὸ","O"
"176","τῆς","O"
"177","τοῦ","O"
"178","ὄντως","O"
"179","ἀνθρώπου","O"
"180","φύσεως","O"
"181",",","O"
"182","αἱ","O"
"183","δὲ","O"
"184","ἀπὸ","O"
"185","τῶν","O"
"186","ἐναργῶν","O"
"187","ὑπομιμνῇσκουσαι","O"
"188","τουτὶ","O"
"189","τὸ","O"
"190","προκείμενον","O"
"191",".","O"
"192","Η","O"
"193","Ὑπομνήσεις","O"
"194","ἀπὸ","O"
"195","τῶν","O"
"196","κοινῶν","O"
"197","ἐννοιῶν","O"
"198","παραμυθούμεναι","O"
"199","τὸ","O"
"200","πρώτως","O"
"201","ὀρεκτὸν","O"
"202","καὶ","O"
"203","διʼ","O"
"204","ἑαυτὸ","O"
"205","αἱρετὸν","O"
"206","φιλοσοφίας","O"
"207",",","O"
"208","ἐναργῶς","O"
"209","τε","O"
"210","προάγουσαι","O"
"211","εἰς","O"
"212","τὴν","O"
"213","προτροπὴν","O"
"214","ἀπὸ","O"
"215","τῶν","O"
"216","γνωρίμων","O"
"217","τοῖς","O"
"218","πᾶσιν","O"
"219",".","O"
"220","Θ","O"
"221","Ἀπὸ","O"
"222","τοῦ","O"
"223","βουλήματος","O"
"224","τῆς","O"
"225","φύσεως","O"
"226","ἔφοδος","O"
"227","εἰς","O"
"228","προτροπὴν","O"
"229","κατὰ","O"
"230","τὴν","O"
"231","Πυθαγόρου","PERSON"
"232","ἀπόκρισιν","O"
"233",",","O"
"234","ἣν","O"
"235","εἶπε","O"
"236","τοῖς","O"
"237","ἐν","O"
"238","Φλιοῦντι","NORP"
"239","πυνθανομένοις","O"
"240","τίς","O"
"241","ἐστι","O"
"242","καὶ","O"
"243","τίνος","O"
"244","ἕνεκα","O"
"245","γέγονε","O"
"246","·","O"
"247","ταύτῃ","O"
"248","γὰρ","O"
"249","ἑπομένως","O"
"250","συλλογιζόμεθα","O"
"251","τὴν","O"
"252","προτροπὴν","O"
"253","ὅλην","O"
"254",".","O"
"255","Ι","O"
"256","Ὅτι","O"
"257","καὶ","O"
"258","μεγάλας","O"
"259","ὡφελείας","O"
"260","παρέχεται","O"
"261","πρὸς","O"
"262","τὸν","O"
"263","βίον","O"
"264","ἡ","O"
"265","θεωρητικὴ","NORP"
"266","φρόνησις","O"
"267",",","O"
"268","ὑπομνήσεις","O"
"269","πλείονες","O"
"270","καὶ","O"
"271","ἀπὸ","O"
"272","πλειόνων","O"
"273","ἀφορμῶν","O"
"274","τρόποι","O"
"275","τε","O"
"276","τῆς","O"
"277","χρείας","O"
"278","ὑποδείκνυνται","O"
"279","διάφοροι","O"
"280","καὶ","O"
"281","πρὸς","O"
"282","πολλὰ","O"
"283","τέλη","O"
"284","τῶν","O"
"285","συμφερόντων","O"
"286","ἡμῖν","O"
"287","συμβαλλόμενοι","O"
"288",".","O"
"289","ΙΑ","O"
"290","Ὅτι","O"
"291","τῷ","O"
"292","τὸν","O"
"293","κατὰ","O"
"294","νοῦν","O"
"295","ἑλομένῳ","O"
"296","βίον","O"
"297","καὶ","O"
"298","τὸ","O"
"299","χαῖρον","O"
"300","διαφερόντως","O"
"301","ὑπάρχει","O"
"302",".","O"
"303","ΙΒ","O"
"304","Ἀπὸ","O"
"305","τοῦ","O"
"306","πρὸς","O"
"307","εὐδαιμονίαν","O"
"308","φέρειν","O"
"309","φιλοσοφίαν","O"
"310","τελέως","O"
"311","καὶ","O"
"312","ἀληθῶς","O"
"313","ἔφοδος","O"
"314","εἰς","O"
"315","προτροπὴν","O"
"316","τοῦ","O"
"317","φιλοσοφεῖν","O"
"318","τελέαν","O"
"319","καὶ","O"
"320","ἀνυσιμωτάτην","O"
"321",".","O"
"322","ΙΓ","O"
"323","Ἀπὸ","O"
"324","τῶν","O"
"325","περὶ","O"
"326","φιλοσοφίας","O"
