"ID","TOKEN","IS_STOP"
"1","ä","FALSE"
"2","Φησὶν","FALSE"
"3","γοῦν","FALSE"
"4","διὰ","TRUE"
"5","Ἰεζεκιὴλ","FALSE"
"6","πρὸς","TRUE"
"7","τοὺς","TRUE"
"8","πρεσβυτέρους","FALSE"
"9","ἀποταθεὶς","FALSE"
"10","καί","TRUE"
"11","τινα","TRUE"
"12","αὐτοῖς","TRUE"
"13","σωτήριον","FALSE"
"14","παρατιθέμενος","FALSE"
"15","εὐλόγου","FALSE"
"16","φροντίδος","FALSE"
"17","ὑπογραμμόν","FALSE"
"18","·","FALSE"
"19","καὶ","TRUE"
"20","τὸ","TRUE"
"21","χωλὸν","FALSE"
"22","καταδήσω","FALSE"
"23","καὶ","TRUE"
"24","τὸ","TRUE"
"25","ὀχλούμενον","FALSE"
"26","ἰάσομαι","FALSE"
"27","καὶ","TRUE"
"28","τὸ","TRUE"
"29","πλανώμενον","FALSE"
"30","ἐπιστρέψω","FALSE"
"31","καὶ","TRUE"
"32","βοσκήσω","FALSE"
"33","αὐτοὺς","TRUE"
"34","ἐγὼ","TRUE"
"35","εἰς","TRUE"
"36","τὸ","TRUE"
"37","ὄρος","FALSE"
"38","τὸ","TRUE"
"39","ἅγιόν","FALSE"
"40","μου","TRUE"
"41",".","FALSE"
"42","ταῦτ᾽","FALSE"
"43","ἐστὶν","TRUE"
"44","ἀγαθοῦ","FALSE"
"45","ποιμένος","FALSE"
"46","ἐπαγγέλματα","FALSE"
"47","·","FALSE"
"48","βόσκησον","FALSE"
"49","ἡμᾶς","TRUE"
"50","τοὺς","TRUE"
"51","νηπίους","FALSE"
"52","ὡς","TRUE"
"53","πρόβατα","FALSE"
"54",".","FALSE"
"55","Ναί","FALSE"
"56",",","FALSE"
"57","δέσποτα","FALSE"
"58",",","FALSE"
"59","τῆς","TRUE"
"60","σῆς","TRUE"
"61","πλήρωσον","FALSE"
"62","νομῆς","FALSE"
"63",",","FALSE"
"64","τῆς","TRUE"
"65","δικαιοσύνης","FALSE"
"66","·","FALSE"
"67","ναί","FALSE"
"68",",","FALSE"
"69","παιδαγωγέ","FALSE"
"70",",","FALSE"
"71","ποίμανον","FALSE"
"72","ἡμᾶς","TRUE"
"73","εἰς","TRUE"
"74","τὸ","TRUE"
"75","ἅγιόν","FALSE"
"76","σου","TRUE"
"77","ὄρος","FALSE"
"78",",","FALSE"
"79","πρὸς","TRUE"
"80","τὴν","TRUE"
"81","ἐκκλησίαν","FALSE"
"82",",","FALSE"
"83","τὴν","TRUE"
"84","ὑψωμένην","FALSE"
"85",",","FALSE"
"86","τὴν","TRUE"
"87","ὑπερνεφῆ","FALSE"
"88",",","FALSE"
"89","τὴν","TRUE"
"90","ἁπτομένην","FALSE"
"91","οὐρανῶν","FALSE"
"92",".","FALSE"
"93","Καὶ","TRUE"
"94","ἔσομαι","TRUE"
"95",",","FALSE"
"96","φησίν","FALSE"
"97",",","FALSE"
"98","αὐτῶν","TRUE"
"99","ποιμὴν","FALSE"
"100","καὶ","TRUE"
"101","ἔσομαι","TRUE"
"102","ἐγγὺς","FALSE"
"103","αὐτῶν","TRUE"
"104","ὡς","TRUE"
"105","ὁ","TRUE"
"106","χιτὼν","FALSE"
"107","τοῦ","TRUE"
"108","χρωτὸς","FALSE"
"109","αὐτῶν","TRUE"
"110","·","FALSE"
