"ID","TOKEN","LEMMA"
"1","Τῶν","ὁ"
"2","εἰς","εἰς"
"3","τὸ","ὁ"
"4","κατὰ","κατά"
"5","Ματθαῖον","Ματθαῖος"
"6","εὐαγγέλιον","εὐαγγέλιον"
"7","ἐξηγητικῶν","ἐξηγητικός"
"8","Ὠριγένους","Ὠριγένης"
"9","τόμος","τόμος"
"10","ιβ΄","ιβ΄"
"11",".","."
"12","Καὶ","καί"
"13","προσελθόντες","προσέρχομαι"
"14","Σαδδουκαῖοι","Σαδδουκαῖος"
"15","καὶ","καί"
"16","Φαρισαῖοι","Φαρισαῖος"
"17",",",","
"18","πειράζοντες","πειράζω"
"19","ἐπηρώτων","ἐπερωτάω"
"20","αὐτὸν","αὐτός"
"21","σημεῖον","σημεῖον"
"22","ἐκ","ἐκ"
"23","τοῦ","ὁ"
"24","οὐρανοῦ","οὐρανός"
"25","ἐπιδεῖξαι","ἐπιδείκνυμι"
"26","αὐτοῖς","αὐτός"
"27",",",","
"28","—.","—."
"29","Οἱ","ὁ"
"30","πρὸς","πρός"
"31","ἀλλήλους","ἀλλήλων"
"32","διαφωνοῦντες","διαφωνέω"
"33","περὶ","περί"
"34","τῶν","ὁ"
"35","ἀναγκαιοτάτων","ἀναγκαῖος"
"36","δογμάτων","δόγμα"
"37","Σαδδουκαῖοι","Σαδδουκαῖος"
"38","καὶ","καί"
"39","Φαρισαῖοι","Φαρισαῖος"
"40","—","—"
"41","πρεσβεύουσι","πρεσβεύω"
"42","γὰρ","γάρ"
"43","οἱ","ὁ"
"44","μὲν","μέν"
"45","Φαρισαῖοι","Φαρισαῖος"
"46","τὴν","ὁ"
"47","τῶν","ὁ"
"48","νεκρῶν","νεκρός"
"49","ἀνάστασιν","ἀνάστασις"
"50","ἐλπίζοντες","ἐλπίζω"
"51","εἶναί","εἰμί"
"52","τινα","τίς"
"53","μέλλοντα","μέλλω"
"54","αἰῶνα","αἰών"
"55",",",","
"56","οἱ","ὁ"
"57","δέ","δέ"
"58","Σαδδουκαῖοι","Σαδδουκαῖος"
"59","οὐδέν","οὐδείς"
"60","ἴσασι","οἶδα"
"61","μετὰ","μετά"
"62","τὸν","ὁ"
"63","βίον","βίος"
"64","τοῦτον","οὗτος"
