"ID","TOKEN","NER"
"1","Ἑρμῆς","GOD"
"2","ὁ","O"
"3","μὲν","O"
"4","Καύκασος","NORP"
"5",",","O"
"6","ὦ","O"
"7","Ἥφαιστε","GOD"
"8",",","O"
"9","οὗτος","O"
"10",",","O"
"11","ω","O"
"12","τὸν","O"
"13","ἄθλιον","O"
"14","τουτονὶ","O"
"15","Τιτᾶνα","GOD"
"16","προσηλῶσθαι","O"
"17","δεήσει","O"
"18","·","O"
"19","περισκοπῶμεν","O"
"20","δὲ","O"
"21","ἤδη","O"
"22","κρημνόν","O"
"23","τινα","O"
"24","ἐπιτήδειον","O"
"25",",","O"
"26","εἴ","O"
"27","που","O"
"28","τῆς","O"
"29","χιόνος","O"
"30","τι","O"
"31","γυμνόν","O"
"32","ἐστιν","O"
"33",",","O"
"34","ὡς","O"
"35","βεβαιότερον","O"
"36","καταπαγείη","O"
"37","τὰ","O"
"38","δεσμὰ","O"
"39","καὶ","O"
"40","οὗτος","O"
"41","ἅπασι","O"
"42","περιφανὴς","O"
"43","εἴη","O"
"44","κρεμάμενος","O"
"45",".","O"
"46","Ἥφαιστος","GOD"
"47","περισκοπῶμεν","O"
"48",",","O"
"49","ὦ","O"
"50","Ἑρμῆ","GOD"
"51","·","O"
"52","οὔτε","O"
"53","γὰρ","O"
"54","ταπεινὸν","O"
"55","καὶ","O"
"56","πρόσγειον","O"
"57","ἐσταυρῶσθαι","O"
"58","χρή","O"
"59",",","O"
"60","ὡς","O"
"61","μὴ","O"
"62","ἐπαμύνοιεν","O"
"63","αὐτῷ","O"
"64","τὰ","O"
"65","πλάσματα","O"
"66","αὐτοῦ","O"
"67","οἱ","O"
"68","ἄνθρωποι","O"
"69",",","O"
"70","οὔτε","O"
"71","μὴν","O"
"72","κατὰ","O"
"73","τὸ","O"
"74","ἄκρον","O"
"75",",","O"
"76","—","O"
"77","ἀφανὴς","O"
"78","γὰρ","O"
"79","ἂν","O"
"80","εἴη","O"
"81","τοῖς","O"
"82","κάτω","O"
"83","—","O"
"84","ἀλλʼ","O"
"85","εἰ","O"
"86","δοκεῖ","O"
"87","κατὰ","O"
