"ID","TOKEN","UPOS"
"1","ΓΑΛΗΝΟΥ","PROPN"
"2","ΥΓΙΕΙΝΩΝ","ADJ"
"3","ΛΟΓΟΣ","NOUN"
"4","Α","X"
"5",".","PUNCT"
"6","Τῆς","DET"
"7","περὶ","ADP"
"8","τὸ","DET"
"9","σῶμα","NOUN"
"10","τἀνθρώπου","ADJ"
"11","τέχνης","NOUN"
"12","μιᾶς","NUM"
"13","οὔσης","AUX"
"14",",","PUNCT"
"15","ὡς","ADV"
"16","ἐν","ADP"
"17","ἑτέρῳ","ADJ"
"18","δέδεικται","VERB"
"19","γράμματι","NOUN"
"20",",","PUNCT"
"21","δύο","NUM"
"22","ἐστὸν","AUX"
"23","τὰ","DET"
"24","πρῶτά","ADJ"
"25","τε","CCONJ"
"26","καὶ","CCONJ"
"27","μέγιστα","ADJ"
"28","μόρια","NOUN"
"29","·","PUNCT"
"30","καλεῖται","VERB"
"31","δὲ","ADV"
"32","τὸ","DET"
"33","μὲν","ADV"
"34","ἕτερον","ADJ"
"35","αὐτῶν","PRON"
"36","ὑγιεινὸν","ADJ"
"37",",","PUNCT"
"38","τὸ","DET"
"39","δὲ","ADV"
"40","ἕτερον","ADJ"
"41","θεραπευτικὸν","ADJ"
"42",",","PUNCT"
"43","ἔμπαλιν","ADJ"
"44","ἔχοντα","VERB"
"45","πρὸς","ADP"
"46","ἄλληλα","PRON"
"47","ταῖς","DET"
"48","ἐνεργείαις","NOUN"
"49",",","PUNCT"
"50","εἴ","SCONJ"
"51","γε","ADV"
"52","τῷ","PRON"
"53","μὲν","ADV"
"54","φυλάξαι","VERB"
"55",",","PUNCT"
"56","τῷ","PRON"
"57","δὲ","ADV"
"58","ἀλλοιῶσαι","VERB"
"59","πρόκειται","VERB"
"60","τὴν","DET"
"61","περὶ","ADP"
"62","τὸ","DET"
"63","σῶμα","NOUN"
"64","κατάστασιν","NOUN"
"65",".","PUNCT"
"66","ἐπεὶ","SCONJ"
"67","δὲ","ADV"
"68","καὶ","CCONJ"
"69","ἀξιώματι","NOUN"
"70","καὶ","CCONJ"
"71","χρόνῳ","NOUN"
"72","πρότερόν","ADJ"
"73","ἐστιν","AUX"
"74","ὑγεία","NOUN"
"75","νόσου","NOUN"
"76",",","PUNCT"
"77","χρὴ","VERB"
"78","δήπου","ADV"
"79","καὶ","ADV"
"80","ἡμᾶς","PRON"
"81",",","PUNCT"
"82","ὅπως","SCONJ"
"83","ἄν","ADV"
"84","τις","ADJ"
"85","ταύτην","ADJ"
"86","φυλάξειεν","VERB"
"87",",","PUNCT"
"88","ἐπισκέψαι","VERB"
"89","πρότερον","ADJ"
"90",",","PUNCT"
"91","ἐφεξῆς","ADV"
"92","δὲ","ADV"
"93","καὶ","ADV"
"94","ὡς","ADV"
"95","ἄν","ADV"
"96","τις","ADJ"
"97","ἄριστα","ADJ"
"98","τὰς","DET"
"99","νόσους","NOUN"
"100","ἐξιῷτο","VERB"
"101",".","PUNCT"
"102","κοινὴ","ADJ"
"103","δ","ADV"
"104","ἀμφοτέροις","ADJ"
"105","ὁδὸς","NOUN"
"106","τῆς","DET"
"107","εὑρέσεως","NOUN"
"108",",","PUNCT"
"109","εἰ","SCONJ"
"110","γνοίημεν","VERB"
"111",",","PUNCT"
"112","ὁποία","PRON"
"113","τίς","DET"
"114","ἐστι","AUX"
"115","διάθεσις","NOUN"
"116","τοῦ","DET"
"117","σώματος","NOUN"
"118",",","PUNCT"
"119","ἣν","PRON"
"120","ὑγείαν","PROPN"
"121","ὀνομάζομεν","VERB"
"122","·","PUNCT"
"123","οὐ","ADV"
"124","γάρ","ADV"
"125","τοι","ADV"
"126","οὔτε","CCONJ"
"127","φυλάττειν","VERB"
"128","αὐτὴν","PRON"
"129","παροῦσαν","VERB"
"130",",","PUNCT"
"131","οὔτ","CCONJ"
"132","ἀνακτᾶσθαι","VERB"
"133","διαφθειρομένην","VERB"
"134","οἷοίτ","ADJ"
"135","ἂν","ADV"
"136","εἴημεν","AUX"
"137","ἀγνοοῦντες","VERB"
"138","τὸ","DET"
"139","παράπαν","ADV"
"140",",","PUNCT"
"141","ἥτις","PRON"
"142","ποτ","ADV"
"143","ἐστί","AUX"
"144",".","PUNCT"
"145","γέγραπται","VERB"
"146","δὲ","ADV"
"147","ἡμῖν","PRON"
"148","ἑτέρωθι","ADV"
"149","καὶ","CCONJ"
"150","περὶ","ADP"
"151","τοῦδε","ADJ"
"152",",","PUNCT"
"153","καὶ","CCONJ"
"154","δέδεικται","VERB"
