"ID","TOKEN","NER"
"1","ΣΩ","O"
"2",".","O"
"3","ὅρα","O"
"4","δή","O"
"5",",","O"
"6","Πρώταρχε","O"
"7",",","O"
"8","τίνα","O"
"9","λόγον","O"
"10","μέλλεις","O"
"11","παρὰ","O"
"12","Φιλήβου","PERSON"
"13","δέχεσθαι","O"
"14","νυνὶ","O"
"15","καὶ","O"
"16","πρὸς","O"
"17","τίνα","O"
"18","τὸν","O"
"19","παρʼ","O"
"20","ἡμῖν","O"
"21","ἀμφισβητεῖν","O"
"22",",","O"
"23","ἐὰν","O"
"24","μή","O"
"25","σοι","O"
"26","κατὰ","O"
"27","νοῦν","O"
"28","ᾖ","O"
"29","λεγόμενος","O"
"30",".","O"
"31","βούλει","O"
"32","συγκεφαλαιωσώμεθα","O"
"33","ἑκάτερον","O"
"34",";","O"
"35","ΠΡΩ","O"
"36",".","O"
"37","πάνυ","O"
"38","μὲν","O"
"39","οὖν","O"
"40",".","O"
"41","ΣΩ","O"
"42",".","O"
"43","Φίληβος","PERSON"
"44","μὲν","O"
"45","τοίνυν","O"
"46","ἀγαθὸν","O"
"47","εἶναί","O"
"48","φησι","O"
"49","τὸ","O"
"50","χαίρειν","O"
"51","πᾶσι","O"
"52","ζῴοις","O"
"53","καὶ","O"
"54","τὴν","O"
"55","ἡδονὴν","O"
"56","καὶ","O"
"57","τέρψιν","O"
"58",",","O"
"59","καὶ","O"
"60","ὅσα","O"
"61","τοῦ","O"
"62","γένους","O"
"63","ἐστὶ","O"
"64","τούτου","O"
"65","σύμφωνα","O"
"66","·","O"
"67","τὸ","O"
"68","δὲ","O"
"69","παρʼ","O"
"70","ἡμῶν","O"
"71","ἀμφισβήτημά","O"
"72","ἐστι","O"
"73","μὴ","O"
"74","ταῦτα","O"
"75",",","O"
"76","ἀλλὰ","O"
"77","τὸ","O"
"78","φρονεῖν","O"
"79","καὶ","O"
"80","τὸ","O"
"81","νοεῖν","O"
"82","καὶ","O"
"83","μεμνῆσθαι","O"
"84","καὶ","O"
"85","τὰ","O"
"86","τούτων","O"
"87","αὖ","O"
"88","συγγενῆ","O"
"89",",","O"
"90","δόξαν","O"
"91","τε","O"
"92","ὀρθὴν","O"
"93","καὶ","O"
"94","ἀληθεῖς","O"
"95","λογισμούς","O"
"96",",","O"
"97","τῆς","O"
"98","γε","O"
"99","ἡδονῆς","O"
"100","ἀμείνω","O"
"101","καὶ","O"
"102","λῴω","O"
"103","γίγνεσθαι","O"
"104","σύμπασιν","O"
"105","ὅσαπερ","O"
"106","αὐτῶν","O"
"107","δυνατὰ","O"
"108","μεταλαβεῖν","O"
"109","·","O"
"110","δυνατοῖς","O"
"111","δὲ","O"
"112","μετασχεῖν","O"
"113","ὠφελιμώτατον","O"
"114","ἁπάντων","O"
"115","εἶναι","O"
"116","πᾶσι","O"
"117","τοῖς","O"
"118","οὖσί","O"
"119","τε","O"
"120","καὶ","O"
"121","ἐσομένοις","O"
"122",".","O"
"123","μῶν","O"
"124","οὐχ","O"
"125","οὕτω","O"
"126","πως","O"
"127","λέγομεν","O"
"128",",","O"
"129","ὦ","O"
"130","Φίληβε","O"
"131",",","O"
"132","ἑκάτεροι","O"
"133",";","O"
"134","ΦΙ","O"
"135",".","O"
"136","πάντων","O"
"137","μὲν","O"
"138","οὖν","O"
"139","μάλιστα","O"
"140",",","O"
"141","ὦ","O"
"142","Σώκρατες","LOC"
"143",".","O"
"144","ΣΩ","O"
"145",".","O"
"146","δέχῃ","O"
"147","δὴ","O"
"148","τοῦτον","O"
"149","τὸν","O"
"150","νῦν","O"
"151","διδόμενον","O"
"152",",","O"
"153","ὦ","O"
"154","Πρώταρχε","O"
"155",",","O"
"156","λόγον","O"
"157",";","O"
"158","ΠΡΩ","O"
"159",".","O"
"160","ἀνάγκη","O"
