"ID","TOKEN","LEMMA"
"1","Ψαλμὸι","Ψαλμὸι"
"2","Σολομῶντος","Σολομῶντος"
"3","Ἐβόησα","Ἐβόησας"
"4","πρὸς","πρός"
"5","κύριον","κύριος"
"6","ἐν","ἐν"
"7","τῷ","ὁ"
"8","θλίβεσθαί","θλίβεσθή"
"9","με","ἐγώ"
"10","εἰς","εἰς"
"11","τέλος","τέλος"
"12","πρὸς","πρός"
"13","τὸν","ὁ"
"14","θεὸν","θεός"
"15","ἐν","ἐν"
"16","τῷ","ὁ"
"17","ἐπιθέσθαι","ἐπιτίθημι"
"18","ἁμαρτωλούς","ἁμαρτωλός"
"19","ἐξάπινα","ἐξάπινος"
"20","ἠκούσθη","ἀκούω"
"21","κραυγὴ","κραυγή"
"22","πολέμου","πόλεμος"
"23","ἐνώπιόν","ἐνώπιον"
"24","μου","ἐγώ"
"25","ἐπακούσεταί","ἐπακούσω"
"26","μου","ἐγώ"
"27","ὅτι","ὅτι"
"28","ἐπλήσθην","πλήσω"
"29","δικαιοσύνης","δικαιοσύνη"
"30","ἐλογισάμην","λογίζομαι"
"31","ἐν","ἐν"
"32","καρδίᾳ","καρδία"
"33","μου","ἐγώ"
"34","ὅτι","ὅτι"
"35","ἐπλήσθην","πλήσω"
"36","δικαιοσύνης","δικαιοσύνη"
"37","ἐν","ἐν"
"38","τῷ","ὁ"
"39","εὐθηνῆσαί","εὐθηνάω"
"40","με","ἐγώ"
"41","καὶ","καί"
"42","πολὐν","πολὐς"
"43","γηνέσθαι","γηνέσθαι"
"44","ἐν","ἐν"
"45","τέκνοις","τέκνον"
"46","ὁ","ὁ"
"47","πλοῦτος","πλοῦτος"
"48","αὐτῶν","αὐτός"
"49","διέλθοι","διέρχομαι"
"50","εἰς","εἰς"
"51","πᾶσαν","πᾶς"
"52","τὴν","ὁ"
"53","γῆν","γῆ"
"54","καὶ","καί"
"55","ἡ","ὁ"
"56","δόξα","δόξα"
"57","αὐτῶν","αὐτός"
"58","ἕως","ἕως"
"59","ἐσχάτου","ἔσχατος"
"60","τῆς","ὁ"
"61","γῆς","γῆ"
"62","ὑψώθησαν","ὑψώθησαν"
"63","ἕως","ἕως"
"64","εἶπαν","λέγω"
"65","Οὐ","οὐ"
"66","μὴ","μή"
"67","πέσωσιν","πίπτω"
"68","καὶ","καί"
"69","ἐξύβρισαν","ἐξυβρίζω"
"70","ἐν","ἐν"
"71","τοῖς","ὁ"
"72","ἀγαθοῖς","ἀγαθός"
"73","αὐτῶν","αὐτός"
"74","καὶ","καί"
"75","οὐκ","οὐ"
"76","ἤνεγκαν","φέρω"
"77","αἱ","ὁ"
"78","ἁμαρτίαι","ἁμαρτία"
"79","αὐτῶν","αὐτός"
"80","ἐν","ἐν"
"81","ἀποκρύφοις","ἀπόκρυφος"
"82","καγὼ","καγώς"
"83","οὐκ","οὐ"
"84","ᾔδειν","οἶδα"
"85","αἱ","ὁ"
"86","ἀνομίαι","ἀνομία"
"87","αὐτῶν","αὐτός"
"88","ὑπὲρ","ὑπέρ"
"89","τὰ","ὁ"
"90","πρὸ","πρό"
"91","αὐτῶν","αὐτός"
"92","ἔθνη","ἔθνος"
"93","Ψαλμὸς","Ψαλμός"
"94","τῷ","ὁ"
"95","Σαλωμῶν","Σαλωμός"
"96","περὶ","περί"
"97","Ἱερουσαλὴμ","Ἱεροσόλυμα"
"98","Ἐν","ἐν"
"99","τῷ","ὁ"
"100","ὑπερηφανεύεσθαι","ὑπερηφανεύω"
"101","τὸν","ὁ"
"102","ἁμαρτωλὸν","ἁμαρτωλός"
"103","ἐν","ἐν"
"104","κριῷ","κριός"
"105","κατέβαλε","καταβάλλω"
"106","τείχη","τεῖχος"
"107","ὀχυρά","ὀχυρός"
"108",",",","
"109","καὶ","καί"
"110","οὐκ","οὐ"
"111","ἐκώλυσας","ἐκώλυζω"
"112","ἀνέβησαν","ἀναβαίνω"
"113","ἐπὶ","ἐπί"
"114","τὸ","ὁ"
"115","θυσιαστήριόν","θυσιαστήριον"
"116","σου","σύ"
"117","ἔθνη","ἔθνος"
"118","ἀλλότρια","ἀλλότριος"
"119","κατεπάτουν","καταπατέω"
"120","ἐν","ἐν"
"121","ἀνθ᾿","ἀνθ"
"122","ὧν","ὅς"
"123","οἱ","ὁ"
"124","υἱοὶ","υἱός"
"125","Ἰερουσαλὴμ","Ἰεροσόλυμα"
"126","ἐμίαναν","ἐμίανα"
"127","τὰ","ὁ"
"128","ἅγια","ἅγιον"
"129","κυρίου","κύριος"
"130","ἐβεβήλουν","ἐβεβήλοος"
"131","τὰ","ὁ"
"132","δῶρα","δῶρον"
"133","τοῦ","ὁ"
"134","θεοῦ","θεός"
"135","ἐν","ἐν"
"136","ἀνομίαις","ἀνομία"
"137","ἕνεκεν","ἕνεκα"
"138","τούτων","οὗτος"
"139","εἶπεν","λέγω"
"140","Ἀπορρίψατε","Ἀπορρίψατε"
"141","αὐτὰ","αὐτός"
"142","μακρὰν","μακράν"
"143","ἀπ᾿","ἀπ᾿"
"144","ἐμοῦ","ἐμός"
"145","οὐκ","οὐ"
"146","εὐώδωκεν","εὐώδωκα"
"147","αὐτοῖς","αὐτός"
"148","τὸ","ὁ"
"149","κάλλος","κάλλος"
"150","τῆς","ὁ"
"151","δόξης","δόξα"
"152","αὐτοῦ","αὐτός"
"153","ἐξουθενήθη","ξουθενέω"
"154","ἐνώπιον","ἐνώπιον"
"155","τοῦ","ὁ"
"156","θεοῦ","θεός"
"157","ἠτιμώθη","ἀτιμόω"
"158","εἰς","εἰς"
"159","τέλος","τέλος"
"160","οἱ","ὁ"
"161","υἱοὶ","υἱός"
"162","καὶ","καί"
"163","αἱ","ὁ"
"164","θυγατέρες","θυγάτηρ"
"165","ἐν","ἐν"
"166","αἰχμαλωσίᾳ","αἰχμαλωσία"
"167","πονηρᾷ","πονηρός"
"168","ἐν","ἐν"
"169","σφραγῖδι","σφραγίς"
"170","ὁ","ὁ"
"171","τράχηλος","τράχηλος"
"172","αὐτῶν","αὐτός"
"173","ἐν","ἐν"
"174","ἐπισήμῳ","ἐπισῆμος"
"175","ἐν","ἐν"
"176","τοῖς","ὁ"
"177","ἔθνεσι","ἔθνος"
"178","Κατὰ","κατά"
"179","τὰς","ὁ"
"180","ἁμαρτίας","ἁμαρτία"
"181","αὐτῶν","αὐτός"
"182","ἐποίησεν","ποιέω"
"183","αὐτοῖς","αὐτός"
"184","ὅτι","ὅτι"
"185","ἐγκατέλιπεν","ἐγκαταλείπω"
"186","αὐτοὺς","αὐτός"
"187","εἰς","εἰς"
"188","χεῖρας","χείρ"
"189","κατισχυόντων","κατισχυόντω"
"190","ἀπέστρεψε","ἀποστρέφω"
"191","γὰρ","γάρ"
"192","πρόσωπον","πρόσωπον"
"193","αὐτοῦ","αὐτός"
"194","ἀπὸ","ἀπό"
"195","ἐλέου","ἔλεος"
"196","αὐτῶν","αὐτός"
"197","νέον","νέος"
"198","καὶ","καί"
"199","πρεσβύτην","πρεσβύτης"
"200","καὶ","καί"
"201","τέκνα","τέκνον"
"202","αὐτῶν","αὐτός"
"203","εἰς","εἰς"
"204","ἅπαξ","ἅπαξ"
"205","ἐποίησαν","ποιέω"
"206","εἰς","εἰς"
"207","ἅπαξ","ἅπαξ"
"208","τοῦ","ὁ"
"209","μὴ","μή"
"210","ἀκούειν","ἀκούω"
"211","καὶ","καί"
"212","ὁ","ὁ"
"213","οὐρανὸς","οὐρανός"
"214","ἐβαρυθύμησε","ἐβαρυθύμησε"
"215","καὶ","καί"
"216","ἡ","ὁ"
"217","γῆ","γῆ"
"218","ἐβδελύξατο","ἐβδελύξατο"
"219","αὐτούς","αὐτός"
"220","ὅτι","ὅτι"
"221","οὐκ","οὐ"
"222","ἐποίησε","ποιέω"
"223","πᾶς","πᾶς"
"224","ἄνθρωπος","ἄνθρωπος"
"225","ἐπ᾿","ἐπ"
"226","αὐτῆς","αὐτός"
"227","ὅσα","ὅσος"
"228","ἐποίησαν","ποιέω"
"229","καὶ","καί"
"230","γνώσεται","γιγνώσκω"
"231","ἡ","ὁ"
"232","γῆ","γῆ"
"233","τὰ","ὁ"
"234","κρίματά","κρίμα"
"235","σου","σύ"
"236","πάντα","πᾶς"
"237","τὰ","ὁ"
"238","δίκαια","δίκαιος"
"239","ὁ","ὁ"
"240","θεός","θεός"
"241","Ἔστησεν","ἔστησεν"
"242","τοὺς","ὁ"
"243","υἱοὺς","υἱός"
"244","Ἱερουσαλὴμ","Ἱεροσόλυμα"
"245","εἰς","εἰς"
"246","ἐμπαιγμὸν","ἐμπαιγμός"
"247","ἀντὶ","ἀντί"
"248","πορνῶν","πόρνη"
"249","ἐν","ἐν"
"250","αὐτῇ","αὐτός"
"251","πᾶς","πᾶς"
"252","ὁ","ὁ"
"253","παρα","παρον"
"254","πορευόμενος","πορεύομαι"
"255","εἰσεπορεύετο","εἰσεπορεύω"
"256","κατέναντι","κατέναντι"
"257","τοῦ","ὁ"
"258","ἡλίου","ἥλιος"
"259","ἐνέπαιζον","ἐμπαίζω"
"260","ταῖς","ὁ"
"261","ἀνομίαις","ἀνομία"
"262","αὐτῶν","αὐτός"
"263","καθὰ","καθά"
"264","ἐποίουν","ποιέω"
"265","αὐτοί","αὐτός"
"266","ἀπέναντι","ἀπέναντι"
"267","τοῦ","ὁ"
"268","ἡλίου","ἥλιος"
"269","παρεδειγμάτισαν","παρεδειγμάτισαν"
"270","ἀδικίας","ἀδικία"
"271","αὐτῶν","αὐτός"
"272","θυγατέρες","θυγάτηρ"
"273","Ἱερουσαλὴμ","Ἱεροσόλυμα"
"274","βέβηλοι","βέβηλος"
"275","κατὰ","κατά"
"276","τὸ","ὁ"
"277","κρίμα","κρίμα"
"278","σου","σύ"
"279","ἀνθ᾿","ἀνθ"
"280","ὧν","ὅς"
"281","αὐταὶ","οὗτος"
"282","ἐμίαινον","μιαίνω"
"283","ἐαὑτὰς","ἐαὑτής"
"284","ἐν","ἐν"
"285","φυρμῷ","φυρμός"
"286","ἀναμείξεως","ἀναμείξις"
"287","τὴν","ὁ"
"288","κοιλίαν","κοιλία"
"289","μου","ἐγώ"
"290","καὶ","καί"
"291","τὰ","ὁ"
"292","σπλάγχνα","σπλάγχνον"
"293","μου","ἐγώ"
"294","πονῶ","πονέω"
"295","ἐπὶ","ἐπί"
"296","τούτοις","οὗτος"
"297","Ἐγὼ","ἐγώ"
"298","δικαιώσω","δικαιόω"
"299","σε","σύ"
"300","ὁ","ὁ"
"301","θεός","θεός"
"302","ἐν","ἐν"
"303","εὐθύτητι","εὐθύτης"
"304","καρδίας","καρδία"
"305","ὅτι","ὅτι"
"306","ἐν","ἐν"
"307","τοῖς","ὁ"
"308","κρίμασι","κρίμα"
"309","σου","σύ"
"310","ἡ","ὁ"
"311","δικαιοσύνη","δικαιοσύνη"
"312","σου","σύ"
"313","ὁ","ὁ"
"314","θεός","θεός"
"315","ὅτι","ὅτι"
"316","ἀπέδωκας","ἀποδίδωμι"
"317","τοῖς","ὁ"
"318","ἁμαρτωλοῖς","ἁμαρτωλός"
"319","κατὰ","κατά"
"320","τὰ","ὁ"
"321","ἔργα","ἔργον"
"322","αὐτῶν","αὐτός"
"323","κατὰ","κατά"
"324","τὰς","ὁ"
