"ID","TOKEN","NER"
"1","ΑΡΙΣΤΕΑΣ","O"
"2","ΦΙΛΟΚΡΑΤΕΙ","PERSON"
"3","Ἀξιολόγου","O"
"4","διηγήσεως","O"
"5",",","O"
"6","ὦ","O"
"7","Φιλόκρατες","PERSON"
"8",",","O"
"9","περὶ","O"
"10","τῆς","O"
"11","γενηθείσης","O"
"12","ἡμῖν","O"
"13","ἐντυχίας","O"
"14","πρὸς","O"
"15","Ἐλεάζαρον","PERSON"
"16","τὸν","O"
"17","τῶν","O"
"18","Ἰουδαίων","NORP"
"19","ἀρχιερέα","O"
"20","συνεσταμένης","O"
"21",",","O"
"22","διὰ","O"
"23","τὸ","O"
"24","σὲ","O"
"25","περὶ","O"
"26","πολλοῦ","O"
"27","πεποιῆσθαι","O"
"28",",","O"
"29","παρ᾽","O"
"30","ἕκαστα","O"
"31","ὑπομιμνήσκων","O"
"32",",","O"
"33","συνακοῦσαι","O"
"34","περὶ","O"
"35","ὧν","O"
"36","ἀπεστάλημεν","O"
"37","καὶ","O"
"38","διὰ","O"
"39","τί","O"
"40",",","O"
"41","πεπείραμαι","O"
"42","σαφῶς","O"
"43","ἐκθέσθαι","O"
"44","σοι","O"
"45",",","O"
"46","κατειληφὼς","O"
"47","ἣν","O"
"48","ἔχεις","O"
"49","φιλομαθῆ","O"
"50","διάθεσιν","O"
"51",",","O"
"52","ὅπερ","O"
"53","μέγιστόν","O"
"54","ἐστιν","O"
"55","ἀνθρώπῳ","O"
"56",",","O"
"57","προσμανθάνειν","O"
"58","ἀεί","O"
"59","τι","O"
"60","καὶ","O"
"61","προσλαμβάνειν","O"
"62",",","O"
"63","ἤτοι","O"
"64","κατὰ","O"
"65","τὰς","O"
"66","ἱστορίας","O"
"67",",","O"
"68","ἢ","O"
"69","καὶ","O"
"70","κατ᾽","O"
"71","αὐτὸ","O"
"72","τὸ","O"
"73","πρᾶγμα","O"
"74","πεπειραμένῳ","O"
"75",".","O"
"76","οὕτω","O"
"77","γὰρ","O"
"78","κατασκευάζεται","O"
"79","ψυχῆς","O"
"80","καθαρὰ","O"
"81","διάθεσις","O"
"82",",","O"
"83","ἀναλαβοῦσα","O"
"84","τὰ","O"
"85","κάλλιστα","O"
"86","·","O"
"87","καὶ","O"
"88","πρὸς","O"
"89","τὸ","O"
"90","πάντων","O"
"91","κυριώτατον","O"
"92","νενευκυῖα","O"
"93","τὴν","O"
"94","εὐσέβειαν","O"
"95","ἀπλανεῖ","O"
"96","κεχρημένη","O"
"97","κανόνι","O"
"98","διοικεῖ","O"
"99",".","O"
"100","Τὴν","O"
"101","προαίρεσιν","O"
"102","ἔχοντες","O"
"103","ἡμεῖς","O"
"104","πρὸς","O"
"105","τὸ","O"
"106","περιέργως","O"
"107","τὰ","O"
"108","θεῖα","O"
"109","κατανοεῖν","O"
"110",",","O"
"111","ἑαυτοὺς","O"
"112","ἐπεδώκαμεν","O"
"113","εἰς","O"
"114","τὸν","O"
"115","προειρημένον","O"
"116","ἄνδρα","O"
"117","πρεσβείαν","O"
"118",",","O"
"119","καλοκαγαθίᾳ","O"
"120","καὶ","O"
"121","δόξῃ","O"
"122","προτετιμημένον","O"
"123","ὑπό","O"
"124","τε","O"
"125","τῶν","O"
"126","πολιτῶν","O"
"127","καὶ","O"
"128","τῶν","O"
"129","ἄλλων","O"
"130",",","O"
"131","καὶ","O"
"132","κατακεκτημένον","O"
"133","μεγίστην","O"
"134","ὠφέλειαν","O"
"135","τοῖς","O"
"136","σὺν","O"
"137","ἑαυτῷ","O"
"138","καὶ","O"
"139","τοῖς","O"
"140","κατὰ","O"
"141","τοὺς","O"
"142","ἄλλους","O"
"143","τόπους","O"
"144","πολίταις","O"
"145",",","O"
"146","πρὸς","O"
"147","τὴν","O"
"148","ἑρμηνείαν","O"
"149","τοῦ","O"
"150","θείου","O"
"151","νόμου","O"
"152",",","O"
"153","διὰ","O"
"154","τὸ","O"
"155","γεγράφθαι","O"
"156","παρ᾽","O"
"157","αὐτοῖς","O"
"158","ἐν","O"
"159","διφθέραις","O"
"160","ἑβραϊκοῖς","NORP"
"161","γράμμασιν","O"
"162",".","O"
"163","ἣν","O"
"164","δὴ","O"
"165","καὶ","O"
"166","ἐποιησάμεθα","O"
"167","ἡμεῖς","O"
"168","σπουδῇ","O"
"169",",","O"
"170","λαβόντες","O"
"171","καιρὸν","O"
"172","πρὸς","O"
"173","τὸν","O"
"174","βασιλέα","O"
"175","περὶ","O"
"176","τῶν","O"
"177","μετοικισθέντων","O"
"178","εἰς","O"
"179","Αἴγυπτον","LOC"
"180","ἐκ","O"
"181","τῆς","O"
"182","Ἰουδαίας","LOC"
"183","ὑπὸ","O"
"184","πατρὸς","O"
"185","τοῦ","O"
"186","βασιλέως","O"
"187",",","O"
"188","πρώτως","O"
"189","κεκτημένου","O"
"190","τήν","O"
"191","τε","O"
"192","πόλιν","O"
"193","καὶ","O"
"194","κατὰ","O"
"195","τὴν","O"
"196","Αἴγυπτον","LOC"
"197","παρειληφότος","O"
"198",".","O"
"199","Ἄξιόν","O"
"200","ἐστι","O"
"201","καὶ","O"
"202","ταῦτά","O"
"203","σοι","O"
"204","δηλῶσαι","O"
"205",".","O"
"206","πέπεισμαι","O"
"207","γὰρ","O"
"208","σε","O"
"209","μᾶλλον","O"
"210","ἔχοντα","O"
"211","πρόσκλισιν","O"
"212","πρὸς","O"
"213","τὴν","O"
"214","σεμνότητα","O"
"215","καὶ","O"
"216","τὴν","O"
"217","τῶν","O"
"218","ἀνθρώπων","O"
"219","διάθεσιν","O"
"220","τῶν","O"
"221","κατὰ","O"
"222","τὴν","O"
"223","σεμνὴν","O"
"224","νομοθεσίαν","O"
"225","διεξαγόντων","O"
"226",",","O"
"227","περὶ","O"
"228","ὧν","O"
"229","προαιρούμεθα","O"
"230","δηλοῦν","O"
"231",",","O"
"232","ἀσμένως","O"
"233","σε","O"
"234","ἀκούσεσθαι","O"
"235",",","O"
"236","προσφάτως","O"
