"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","ἀπόστολος","FALSE"
"3","Χριστοῦ","FALSE"
"4","Ἰησοῦ","FALSE"
"5","διὰ","FALSE"
"6","θελήματος","FALSE"
"7","θεοῦ","FALSE"
"8","κατʼ","FALSE"
"9","ἐπαγγελίαν","FALSE"
"10","ζωῆς","FALSE"
"11","τῆς","FALSE"
"12","ἐν","FALSE"
"13","Χριστῷ","FALSE"
"14","Ἰησοῦ","FALSE"
"15","Τιμοθέῳ","FALSE"
"16","ἀγαπητῷ","FALSE"
"17","τέκνῳ","FALSE"
"18","·","TRUE"
"19","χάρις","FALSE"
"20",",","TRUE"
"21","ἔλεος","FALSE"
"22",",","TRUE"
"23","εἰρήνη","FALSE"
"24","ἀπὸ","FALSE"
"25","θεοῦ","FALSE"
"26","πατρὸς","FALSE"
"27","καὶ","FALSE"
"28","Χριστοῦ","FALSE"
"29","Ἰησοῦ","FALSE"
"30","τοῦ","FALSE"
"31","κυρίου","FALSE"
"32","ἡμῶν","FALSE"
"33",".","TRUE"
"34","Χάριν","FALSE"
"35","ἔχω","FALSE"
"36","τῷ","FALSE"
"37","θεῷ","FALSE"
"38",",","TRUE"
"39","ᾧ","FALSE"
"40","λατρεύω","FALSE"
"41","ἀπὸ","FALSE"
"42","προγόνων","FALSE"
"43","ἐν","FALSE"
"44","καθαρᾷ","FALSE"
"45","συνειδήσει","FALSE"
"46",",","TRUE"
"47","ὡς","FALSE"
"48","ἀδιάλειπτον","FALSE"
"49","ἔχω","FALSE"
"50","τὴν","FALSE"
"51","περὶ","FALSE"
"52","σοῦ","FALSE"
"53","μνείαν","FALSE"
"54","ἐν","FALSE"
"55","ταῖς","FALSE"
"56","δεήσεσίν","FALSE"
"57","μου","FALSE"
"58",",","TRUE"
"59","νυκτὸς","FALSE"
"60","καὶ","FALSE"
"61","ἡμέρας","FALSE"
"62","ἐπιποθῶν","FALSE"
"63","σε","FALSE"
"64","ἰδεῖν","FALSE"
"65",",","TRUE"
"66","μεμνημένος","FALSE"
"67","σου","FALSE"
"68","τῶν","FALSE"
"69","δακρύων","FALSE"
"70",",","TRUE"
"71","ἵνα","FALSE"
"72","χαρᾶς","FALSE"
"73","πληρωθῶ","FALSE"
"74","ὑπόμνησιν","FALSE"
"75","λαβὼν","FALSE"
"76","τῆς","FALSE"
"77","ἐν","FALSE"
"78","σοὶ","FALSE"
"79","ἀνυποκρίτου","FALSE"
"80","πίστεως","FALSE"
"81",",","TRUE"
"82","ἥτις","FALSE"
"83","ἐνῴκησεν","FALSE"
"84","πρῶτον","FALSE"
"85","ἐν","FALSE"
"86","τῇ","FALSE"
"87","μάμμῃ","FALSE"
"88","σου","FALSE"
"89","Λωΐδι","FALSE"
"90","καὶ","FALSE"
"91","τῇ","FALSE"
"92","μητρί","FALSE"
"93","σου","FALSE"
"94","Εὐνίκῃ","FALSE"
"95",",","TRUE"
"96","πέπεισμαι","FALSE"
"97","δὲ","FALSE"
"98","ὅτι","FALSE"
"99","καὶ","FALSE"
"100","ἐν","FALSE"
"101","σοί","FALSE"
"102",".","TRUE"
"103","διʼ","FALSE"
"104","ἣν","FALSE"
"105","αἰτίαν","FALSE"
"106","ἀναμιμνῄσκω","FALSE"
"107","σε","FALSE"
"108","ἀναζωπυρεῖν","FALSE"
"109","τὸ","FALSE"
"110","χάρισμα","FALSE"
"111","τοῦ","FALSE"
"112","θεοῦ","FALSE"
"113",",","TRUE"
"114","ὅ","FALSE"
"115","ἐστιν","FALSE"
"116","ἐν","FALSE"
"117","σοὶ","FALSE"
"118","διὰ","FALSE"
"119","τῆς","FALSE"
"120","ἐπιθέσεως","FALSE"
"121","τῶν","FALSE"
"122","χειρῶν","FALSE"
"123","μου","FALSE"
"124","·","TRUE"
"125","οὐ","FALSE"
"126","γὰρ","FALSE"
"127","ἔδωκεν","FALSE"
"128","ἡμῖν","FALSE"
"129","ὁ","FALSE"
"130","θεὸς","FALSE"
"131","πνεῦμα","FALSE"
"132","δειλίας","FALSE"
"133",",","TRUE"
"134","ἀλλὰ","FALSE"
"135","δυνάμεως","FALSE"
"136","καὶ","FALSE"
"137","ἀγάπης","FALSE"
"138","καὶ","FALSE"
"139","σωφρονισμοῦ","FALSE"
"140",".","TRUE"
"141","Μὴ","FALSE"
"142","οὖν","FALSE"
"143","ἐπαισχυνθῇς","FALSE"
"144","τὸ","FALSE"
"145","μαρτύριον","FALSE"
"146","τοῦ","FALSE"
"147","κυρίου","FALSE"
"148","ἡμῶν","FALSE"
"149","μηδὲ","FALSE"
"150","ἐμὲ","FALSE"
"151","τὸν","FALSE"
"152","δέσμιον","FALSE"
"153","αὐτοῦ","FALSE"
"154",",","TRUE"
"155","ἀλλὰ","FALSE"
"156","συγκακοπάθησον","FALSE"
"157","τῷ","FALSE"
"158","εὐαγγελίῳ","FALSE"
"159","κατὰ","FALSE"
"160","δύναμιν","FALSE"
"161","θεοῦ","FALSE"
"162",",","TRUE"
"163","τοῦ","FALSE"
"164","σώσαντος","FALSE"
"165","ἡμᾶς","FALSE"
"166","καὶ","FALSE"
"167","καλέσαντος","FALSE"
"168","κλήσει","FALSE"
"169","ἁγίᾳ","FALSE"
"170",",","TRUE"
"171","οὐ","FALSE"
"172","κατὰ","FALSE"
"173","τὰ","FALSE"
"174","ἔργα","FALSE"
"175","ἡμῶν","FALSE"
"176","ἀλλὰ","FALSE"
"177","κατὰ","FALSE"
"178","ἰδίαν","FALSE"
"179","πρόθεσιν","FALSE"
"180","καὶ","FALSE"
"181","χάριν","FALSE"
"182",",","TRUE"
"183","τὴν","FALSE"
"184","δοθεῖσαν","FALSE"
"185","ἡμῖν","FALSE"
