"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","ἀπόστολος","O"
"3","Χριστοῦ","GOD"
"4","Ἰησοῦ","O"
"5","διὰ","O"
"6","θελήματος","O"
"7","θεοῦ","O"
"8","κατʼ","O"
"9","ἐπαγγελίαν","O"
"10","ζωῆς","O"
"11","τῆς","O"
"12","ἐν","O"
"13","Χριστῷ","LOC"
"14","Ἰησοῦ","LOC"
"15","Τιμοθέῳ","PERSON"
"16","ἀγαπητῷ","O"
"17","τέκνῳ","O"
"18","·","O"
"19","χάρις","O"
"20",",","O"
"21","ἔλεος","O"
"22",",","O"
"23","εἰρήνη","O"
"24","ἀπὸ","O"
"25","θεοῦ","O"
"26","πατρὸς","O"
"27","καὶ","O"
"28","Χριστοῦ","LOC"
"29","Ἰησοῦ","LOC"
"30","τοῦ","O"
"31","κυρίου","O"
"32","ἡμῶν","O"
"33",".","O"
"34","Χάριν","O"
"35","ἔχω","O"
"36","τῷ","O"
"37","θεῷ","O"
"38",",","O"
"39","ᾧ","O"
"40","λατρεύω","O"
"41","ἀπὸ","O"
"42","προγόνων","O"
"43","ἐν","O"
"44","καθαρᾷ","O"
"45","συνειδήσει","O"
"46",",","O"
"47","ὡς","O"
"48","ἀδιάλειπτον","O"
"49","ἔχω","O"
"50","τὴν","O"
"51","περὶ","O"
"52","σοῦ","O"
"53","μνείαν","O"
"54","ἐν","O"
"55","ταῖς","O"
"56","δεήσεσίν","O"
"57","μου","O"
"58",",","O"
"59","νυκτὸς","O"
"60","καὶ","O"
"61","ἡμέρας","O"
"62","ἐπιποθῶν","O"
"63","σε","O"
"64","ἰδεῖν","O"
"65",",","O"
"66","μεμνημένος","O"
"67","σου","O"
"68","τῶν","O"
"69","δακρύων","O"
"70",",","O"
"71","ἵνα","O"
"72","χαρᾶς","O"
"73","πληρωθῶ","O"
"74","ὑπόμνησιν","O"
"75","λαβὼν","O"
"76","τῆς","O"
"77","ἐν","O"
"78","σοὶ","O"
"79","ἀνυποκρίτου","O"
"80","πίστεως","O"
"81",",","O"
"82","ἥτις","O"
"83","ἐνῴκησεν","O"
"84","πρῶτον","O"
"85","ἐν","O"
"86","τῇ","O"
"87","μάμμῃ","O"
"88","σου","O"
"89","Λωΐδι","O"
"90","καὶ","O"
"91","τῇ","O"
"92","μητρί","O"
"93","σου","O"
"94","Εὐνίκῃ","O"
"95",",","O"
"96","πέπεισμαι","O"
"97","δὲ","O"
"98","ὅτι","O"
"99","καὶ","O"
"100","ἐν","O"
"101","σοί","O"
"102",".","O"
"103","διʼ","O"
"104","ἣν","O"
"105","αἰτίαν","O"
"106","ἀναμιμνῄσκω","O"
"107","σε","O"
"108","ἀναζωπυρεῖν","O"
"109","τὸ","O"
"110","χάρισμα","O"
"111","τοῦ","O"
"112","θεοῦ","O"
"113",",","O"
"114","ὅ","O"
"115","ἐστιν","O"
"116","ἐν","O"
"117","σοὶ","O"
"118","διὰ","O"
"119","τῆς","O"
"120","ἐπιθέσεως","O"
"121","τῶν","O"
"122","χειρῶν","O"
"123","μου","O"
"124","·","O"
"125","οὐ","O"
"126","γὰρ","O"
"127","ἔδωκεν","O"
"128","ἡμῖν","O"
"129","ὁ","O"
"130","θεὸς","O"
"131","πνεῦμα","O"
"132","δειλίας","O"
"133",",","O"
"134","ἀλλὰ","O"
"135","δυνάμεως","O"
"136","καὶ","O"
"137","ἀγάπης","O"
"138","καὶ","O"
"139","σωφρονισμοῦ","O"
"140",".","O"
"141","Μὴ","O"
"142","οὖν","O"
"143","ἐπαισχυνθῇς","O"
"144","τὸ","O"
"145","μαρτύριον","O"
"146","τοῦ","O"
"147","κυρίου","O"
"148","ἡμῶν","O"
"149","μηδὲ","O"
"150","ἐμὲ","O"
"151","τὸν","O"
"152","δέσμιον","O"
"153","αὐτοῦ","O"
"154",",","O"
"155","ἀλλὰ","O"
"156","συγκακοπάθησον","O"
"157","τῷ","O"
"158","εὐαγγελίῳ","O"
"159","κατὰ","O"
"160","δύναμιν","O"
"161","θεοῦ","O"
"162",",","O"
"163","τοῦ","O"
"164","σώσαντος","O"
"165","ἡμᾶς","O"
"166","καὶ","O"
"167","καλέσαντος","O"
"168","κλήσει","O"
"169","ἁγίᾳ","O"
"170",",","O"
"171","οὐ","O"
"172","κατὰ","O"
"173","τὰ","O"
"174","ἔργα","O"
"175","ἡμῶν","O"
"176","ἀλλὰ","O"
"177","κατὰ","O"
"178","ἰδίαν","O"
"179","πρόθεσιν","O"
"180","καὶ","O"
"181","χάριν","O"
"182",",","O"
"183","τὴν","O"
"184","δοθεῖσαν","O"
"185","ἡμῖν","O"
"186","ἐν","O"
"187","Χριστῷ","LOC"
"188","Ἰησοῦ","LOC"
"189","πρὸ","O"
"190","χρόνων","O"
"191","αἰωνίων","O"
"192",",","O"
"193","φανερωθεῖσαν","O"
"194","δὲ","O"
"195","νῦν","O"
"196","διὰ","O"
"197","τῆς","O"
"198","ἐπιφανείας","O"
"199","τοῦ","O"
"200","σωτῆρος","O"
"201","ἡμῶν","O"
"202","Ἰησοῦ","LOC"
"203","Χριστοῦ","LOC"
