"ID","TOKEN","NER"
"1","äü","O"
"2","Εὐπόλεμος","O"
"3","δὲ","O"
"4","ἐν","O"
"5","τῷ","O"
"6","περὶ","O"
"7","τῶν","O"
"8","ἐν","O"
"9","τῇ","O"
"10","Ἰουδαίᾳ","LOC"
"11","βασιλέων","O"
"12","τὸν","O"
"13","Μωυσῆ","PERSON"
"14","φησι","O"
"15","πρῶτον","O"
"16","σοφὸν","O"
"17","γενέσθαι","O"
"18","καὶ","O"
"19","γραμματικὴν","O"
"20","πρῶτον","O"
"21","τοῖς","O"
"22","Ἰουδαίοις","NORP"
"23","παραδοῦναι","O"
"24","καὶ","O"
"25","παρὰ","O"
"26","Ἰουδαίων","NORP"
"27","Φοίνικας","NORP"
"28","παραλαβεῖν","O"
"29",",","O"
"30","Ἕλληνας","NORP"
"31","δὲ","O"
"32","παρὰ","O"
"33","Φοινίκων","NORP"
"34",".","O"
