"ID","TOKEN","LEMMA"
"1","ΠΕΡΙ","περί"
"2","ΔΙΑΜΟΝΗΣ","ΔΙΑΜΟΝΗΣ"
"3","ΚΡΙΘΩΝ","ΚΡΙΘΩΝ"
"4",",",","
"5","ὥστε","ὥστε"
"6","ταύτας","οὗτος"
"7","ὑγιεῖς","ὑγιής"
"8","ἐν","ἐν"
"9","τοῖς","ὁ"
"10","ὡρείοις","ὡρείος"
"11","φυλάττεσθαι","φυλάσσω"
"12","ἐπὶ","ἐπί"
"13","πλεῖστον","πολύς"
"14","χρόνον","χρόνος"
"15",".","."
"16","Τηρήσει","Τηρέω"
"17","τὰς","ὁ"
"18","κριθὰς","κριθή"
"19","ἀβλαβεῖς","ἀβλαβής"
"20","δάφνης","δάφνη"
"21","καρποφόρου","καρποφόροος"
"22","φύλλα","φύλλον"
"23","ξηρὰ","ξηρός"
"24","καὶ","καί"
"25","πᾶσα","πᾶς"
"26","τέφρα","τέφρα"
"27",",",","
"28","μάλιστα","μάλα"
"29","δὲ","δέ"
"30","ἡ","ὁ"
"31","ἀπὸ","ἀπό"
"32","τῶν","ὁ"
"33","ξύλων","ξύλον"
"34","τῆς","ὁ"
"35","δάφνης","δάφνη"
"36",",",","
"37","ἐντιθεμένη","ἐντιθάε"
"38",".","."
"39","Ὁμοίως","ὁμοίως"
"40","δὲ","δέ"
"41","τὰς","ὁ"
"42","κρίθας","κρίθη"
"43","καὶ","καί"
"44","ἡ","ὁ"
"45","ἀείζωος","ἀείζωος"
"46","βοτάνη","βοτάνη"
"47","ξηραινομένη","ξηραίνω"
"48","καὶ","καί"
"49","μετὰ","μετά"
"50","καλαμίνθης","καλαμίνθη"
"51","σὺν","σύν"
"52","γύψῳ","γύψος"
"53","ἀναμιγνυμένη","ἀναμιγνυμένη"
"54","ταῖς","ὁ"
"55","κριθαῖς","κριθή"
"56",".","."
"57","Ἔνιοι","ἔνιοι"
"58","δὲ","δέ"
"59","ὄξους","ὄξος"
"60","ἀγγεῖον","ἀγγεῖον"
"61","πληρώσαντες","πληρόω"
"62","καὶ","καί"
"63","πωμάσαντες","πωμάω"
"64","ἐν","ἐν"
"65","μέσῳ","μέσος"
"66","τιθέασι","τίθημι"
"67","τῶν","ὁ"
"68","κριθῶν","κριθή"
"69",".","."
"70","Εἰδέναι","Εἰδέναι"
"71","δὲ","δέ"
"72","χρὴ","χρή"
"73","ὅτι","ὅτι"
"74","αἱ","ὁ"
"75","κριθαὶ","κριθή"
"76","παλαιούμεναι","παλαιούμεναι"
"77","πικραὶ","πικρός"
"78","γίνονται","γίγνομαι"
"79",".","."
"80","ΠΕΡΙ","ΠΕΡΙ"
"81","ΔΙΑΜΟΝΗΣ","ΔΙΑΜΟΝΗΣ"
"82","ΑΛΕΥΡΟΥ","ΑΛΕΥΡΟΥ"
"83","Τὰ","ὁ"
"84","ἄλευρα","ἄλευρον"
"85","ἀβλαβῆ","ἀβλαβής"
"86","διαμένει","διαμένω"
"87","ἐπὶ","ἐπί"
"88","χρόνον","χρόνος"
"89",",",","
"90","δᾳδίων","δᾳδῖος"
"91","λιπαρῶν","λιπαρός"
"92","συγκοπέντων","συγκοπέντων"
"93","καὶ","καί"
"94","ἐμβληθέντων","ἐμβληθέντων"
"95","εἰς","εἰς"
"96","αὐτά","αὐτός"
"97",".","."
"98","Τινὲς","Τίς"
"99","δὲ","δέ"
"100","κύμινον","κύμινον"
"101","καὶ","καί"
"102","ἅλας","ἅλας"
"103","ἐξ","ἐκ"
"104","ἴσου","ἴσος"
"105","τρίψαντες","τρίβω"
"106","καὶ","καί"
"107","μάζας","μᾶζα"
"108","ποιήσαντες","ποιέω"
"109","ξηρὰς","ξηρός"
"110","ἐντιθέασιν","ἐντιθέας"
"111","εἰς","εἰς"
"112","τὰ","ὁ"
"113","ἄλευρα","ἄλευρον"
"114",".","."
"115","ΠΕΡΙ","ΠΕΡΙ"
"116","ΤΗΣ","ΤΗΣ"
"117","ΤΩΝ","ΤΩΝ"
"118","ΑΜΠΕΛΩΝ","ΑΜΠΕΛΩΝ"
"119","ΕΠΙΜΕΛΕΙΑΣ","ΕΠΙΜΕΛΕΙΑΣ"
"120","Τῶν","ὁ"
"121","ἄρτι","ἄρτι"
"122","φυτευθεισῶν","φυτευθεισός"
"123","ἀμπέλων","ἄμπελος"
"124","τὸ","ὁ"
"125","περιττεῦον","περισσεύω"
"126","ἀποτέμνειν","ἀποτέμνω"
"127","δεῖ","δεῖ"
"128",",",","
"129","οὐ","οὐ"
"130","λοξῇ","λοξῇ"
"131","τομῇ","τομή"
"132",",",","
"133","οὐδὲ","οὐδέ"
"134","πλησίον","πλησίος"
"135","τοῦ","ὁ"
"136","ὀφθαλμοῦ","ὀφθαλμός"
"137",",",","
"138","ἀλλὰ","ἀλλά"
"139","ἀπέχουσαν","ἀπέχω"
"140","πλέον","πολύς"
"141","δακτύλων","δάκτυλος"
"142","δύο","δύο"
"143",",",","
"144","μὴ","μή"
"145","πρὸς","πρός"
"146","βορρᾶν","Βορέας"
"147",",",","
"148","ἀλλὰ","ἀλλά"
"149","πρὸς","πρός"
"150","μεσημβρίαν","μεσημβρία"
"151",",",","
"152","ὄπισθεν","ὄπισθεν"
"153","τοῦ","ὁ"
"154","ὀφθαλμοῦ","ὀφθαλμός"
"155","τὴν","ὁ"
"156","τομὴν","τομή"
"157","γινομένην","γίγνομαι"
"158",",",","
"159","ἵνα","ἵνα"
"160","μὴ","μή"
"161","τὸ","ὁ"
"162","καταρρέον","καταρρέω"
"163","ἐξ","ἐκ"
"164","αὐτῆς","αὐτός"
"165","δάκρυον","δάκρυον"
"166","βλάπτῃ","βλάπτω"
"167","τὸν","ὁ"
"168","ὑποκείμενον","ὑπόκειμαι"
"169","ὀφθαλμόν","ὀφθαλμός"
"170",".","."
"171","Ἐὰν","ἐάν"
"172","δὲ","δέ"
"173","τὸ","ὁ"
"174","ὑγρὸν","ὑγρός"
"175","τοῦτο","οὗτος"
"176","ἐνοχλῇ","ἐνοχλῇ"
"177",",",","
"178","χρίε","χρίε"
"179","τὴν","ὁ"
"180","τομὴν","τομή"
"181","ἀμόργῃ","ἀμόργῃ"
"182","ἐφθῇ","ἐφθῇ"
"183","ἀνάλῳ","ἀνάλῳ"
"184",".","."
"185","Τοὺς","ὁ"
"186","δὲ","δέ"
"187","ὀφθαλμοὺς","ὀφθαλμός"
"188","γυρωτέον","γυρωτέον"
"189","δεύτερον","δεύτερος"
"190",",",","
"191","εἶτα","εἶτα"
"192","δὲ","δέ"
"193","καὶ","καί"
"194","τρίτον","τρίτος"
"195",".","."
"196","Τινὲς","Τίς"
"197","δὲ","δέ"
"198","καὶ","καί"
"199","κόπρον","κόπρος"
"200","προσεμβάλλουσι","προσεμβάλλω"
"201",".","."
"202","Τῷ","ὁ"
"203","δευτέρῳ","δεύτερος"
"204","ἔτει","ἔτος"
"205","τοῖς","ὁ"
"206","ἓξ","ἕξ"
"207","μησὶ","μείς"
"208","κατὰ","κατά"
"209","μῆνα","μείς"
"210","σκαπτέον","σκαπτέω"
"211",".","."
"212","Τριετεῖς","Τριετεύς"
"213","δὲ","δέ"
"214","ἀρχομένας","ἄρχω"
"215","γίνεσθαι","γίγνομαι"
"216","τὸ","ὁ"
"217","ἐπιπολῆς","ἐπιπολή"
"218","περιττὸν","περισσός"
"219","πρίζοντα","πρίζω"
"220","ἐπιμελῶς","ἐπιμελῶς"
"221","περιαιρεῖν","περιαιρέω"
"222","χρὴ","χρή"
"223","καὶ","καί"
"224","μετὰ","μετά"
"225","τὸ","ὁ"
"226","μετόπωρον","μετόπωρον"
"227","κοπρίζειν","κοπρίζω"
"228","διὰ","διά"
"229","βάθους","βάθος"
"230","ποδός","πούς"
"231",".","."
"232","Τὰς","ὁ"
"233","μέντοι","μέντοι"
"234","ἐν","ἐν"
"235","τοῖς","ὁ"
"236","ὑγροτέροις","ὑγρέτορος"
"237","τόποις","τόπος"
"238","ἀμπέλους","ἄμπελος"
"239","γυρώσομεν","γυρώω"
"240",",",","
"241","καὶ","καί"
"242","τὰς","ὁ"
"243","ἐπιπολαίους","ἐπιπόλαιος"
"244","ῥίζας","ῥίζα"
"245","ἐάσομεν","ἐάω"
"246",",",","
"247","ἵν","ἵν"
"248","ἐπειδὴ","ἐπειδή"
"249","διὰ","διά"
"250","τὴν","ὁ"
"251","πολλὴν","πολύς"
"252","ὑγρότητα","ὑγρότης"
"253","εἰς","εἰς"
"254","βάθος","βάθος"
"255","διαμένειν","διαμένω"
"256","οὐ","οὐ"
"257","δύνανται","δύναμαι"
"258","αἱ","ὁ"
"259","ῥίζαι","ῥίζα"
"260","ἐπικλυζόμεναι","εἰπικλυζόμεναι"
"261",",",","
"262","εἰς","εἰς"
"263","πλάτος","πλάτος"
"264","γοῦν","γοῦν"
"265","χωροῦσαι","χωρούω"
"266","διαρκέσαι","διαρκέω"
"267","δυνηθῶσι","δύναμαι"
"268",",",","
"269","τὴν","ὁ"
"270","τῆς","ὁ"
"271","γῆς","γῆ"
"272","δύναμιν","δύναμις"
"273","μὴ","μή"
"274","ἐν","ἐν"
"275","τῷ","ὁ"
"276","βάθει","βάθος"
