"ID","TOKEN","IS_STOP"
"1","Ὁ","TRUE"
"2","πρεσβύτερος","FALSE"
"3","ἐκλεκτῇ","FALSE"
"4","κυρίᾳ","FALSE"
"5","καὶ","TRUE"
"6","τοῖς","TRUE"
"7","τέκνοις","FALSE"
"8","αὐτῆς","TRUE"
"9",",","FALSE"
"10","οὓς","TRUE"
"11","ἐγὼ","TRUE"
"12","ἀγαπῶ","FALSE"
"13","ἐν","TRUE"
"14","ἀληθείᾳ","FALSE"
"15",",","FALSE"
"16","καὶ","TRUE"
"17","οὐκ","TRUE"
"18","ἐγὼ","TRUE"
"19","μόνος","FALSE"
"20","ἀλλὰ","TRUE"
"21","καὶ","TRUE"
"22","πάντες","FALSE"
"23","οἱ","TRUE"
"24","ἐγνωκότες","FALSE"
"25","τὴν","TRUE"
"26","ἀλήθειαν","FALSE"
"27",",","FALSE"
"28","διὰ","TRUE"
"29","τὴν","TRUE"
"30","ἀλήθειαν","FALSE"
"31","τὴν","TRUE"
"32","μένουσαν","FALSE"
"33","ἐν","TRUE"
"34","ἡμῖν","TRUE"
"35",",","FALSE"
"36","καὶ","TRUE"
"37","μεθʼ","FALSE"
"38","ἡμῶν","TRUE"
"39","ἔσται","TRUE"
"40","εἰς","TRUE"
"41","τὸν","TRUE"
"42","αἰῶνα","FALSE"
"43","·","FALSE"
"44","ἔσται","TRUE"
"45","μεθʼ","FALSE"
"46","ἡμῶν","TRUE"
"47","χάρις","FALSE"
"48","ἔλεος","FALSE"
"49","εἰρήνη","FALSE"
"50","παρὰ","TRUE"
"51","θεοῦ","FALSE"
"52","πατρός","FALSE"
"53",",","FALSE"
"54","καὶ","TRUE"
"55","παρὰ","TRUE"
"56","Ἰησοῦ","FALSE"
"57","Χριστοῦ","FALSE"
"58","τοῦ","TRUE"
"59","υἱοῦ","FALSE"
"60","τοῦ","TRUE"
"61","πατρός","FALSE"
"62",",","FALSE"
"63","ἐν","TRUE"
"64","ἀληθείᾳ","FALSE"
"65","καὶ","TRUE"
"66","ἀγάπῃ","FALSE"
"67",".","FALSE"
"68","Ἐχάρην","FALSE"
"69","λίαν","FALSE"
"70","ὅτι","TRUE"
"71","εὕρηκα","FALSE"
"72","ἐκ","TRUE"
"73","τῶν","TRUE"
"74","τέκνων","FALSE"
"75","σου","TRUE"
"76","περιπατοῦντας","FALSE"
"77","ἐν","TRUE"
"78","ἀληθείᾳ","FALSE"
