"ID","TOKEN","LEMMA"
"1","Ὁ","ὁ"
"2","πρεσβύτερος","πρέσβυς"
"3","ἐκλεκτῇ","ἐκλεκτέομαι"
"4","κυρίᾳ","κυρία"
"5","καὶ","καί"
"6","τοῖς","ὁ"
"7","τέκνοις","τέκνον"
"8","αὐτῆς","αὐτός"
"9",",",","
"10","οὓς","ὅς"
"11","ἐγὼ","ἐγώ"
"12","ἀγαπῶ","ἀγαπάω"
"13","ἐν","ἐν"
"14","ἀληθείᾳ","ἀλήθεια"
"15",",",","
"16","καὶ","καί"
"17","οὐκ","οὐ"
"18","ἐγὼ","ἐγώ"
"19","μόνος","μόνος"
"20","ἀλλὰ","ἀλλά"
"21","καὶ","καί"
"22","πάντες","πᾶς"
"23","οἱ","ὁ"
"24","ἐγνωκότες","γιγνώσκω"
"25","τὴν","ὁ"
"26","ἀλήθειαν","ἀλήθεια"
"27",",",","
"28","διὰ","διά"
"29","τὴν","ὁ"
"30","ἀλήθειαν","ἀλήθεια"
"31","τὴν","ὁ"
"32","μένουσαν","μένω"
"33","ἐν","ἐν"
"34","ἡμῖν","ἡμεῖς"
"35",",",","
"36","καὶ","καί"
"37","μεθʼ","μετά"
"38","ἡμῶν","ἡμεῖς"
"39","ἔσται","εἰμί"
"40","εἰς","εἰς"
"41","τὸν","ὁ"
"42","αἰῶνα","αἰών"
"43","·","·"
"44","ἔσται","εἰμί"
"45","μεθʼ","μετά"
"46","ἡμῶν","ἡμεῖς"
"47","χάρις","χάρις"
"48","ἔλεος","ἔλεος"
"49","εἰρήνη","εἰρήνη"
"50","παρὰ","παρά"
"51","θεοῦ","θεός"
"52","πατρός","πατήρ"
"53",",",","
"54","καὶ","καί"
"55","παρὰ","παρά"
"56","Ἰησοῦ","Ἰησοῦς"
"57","Χριστοῦ","Χριστός"
"58","τοῦ","ὁ"
"59","υἱοῦ","υἱός"
"60","τοῦ","ὁ"
"61","πατρός","πατήρ"
"62",",",","
"63","ἐν","ἐν"
"64","ἀληθείᾳ","ἀλήθεια"
"65","καὶ","καί"
"66","ἀγάπῃ","ἀγάπη"
"67",".","."
"68","Ἐχάρην","Ἐχάρης"
"69","λίαν","λίαν"
"70","ὅτι","ὅτι"
"71","εὕρηκα","εὑρίσκω"
"72","ἐκ","ἐκ"
"73","τῶν","ὁ"
"74","τέκνων","τέκνον"
"75","σου","σύ"
"76","περιπατοῦντας","περιπατέω"
"77","ἐν","ἐν"
"78","ἀληθείᾳ","ἀλήθεια"
"79",",",","
"80","καθὼς","καθώς"
"81","ἐντολὴν","ἐντολή"
"82","ἐλάβομεν","λαμβάνω"
"83","παρὰ","παρά"
"84","τοῦ","ὁ"
"85","πατρός","πατήρ"
"86",".","."
"87","καὶ","καί"
"88","νῦν","νῦν"
"89","ἐρωτῶ","ἐρωτάω"
"90","σε","σύ"
"91",",",","
"92","κυρία","κυρία"
"93",",",","
"94","οὐχ","οὐ"
"95","ὡς","ὡς"
"96","ἐντολὴν","ἐντολή"
"97","καινὴν","καινός"
"98","γράφων","γράφω"
"99","σοι","σύ"
"100","ἀλλὰ","ἀλλά"
"101","ἣν","ὅς"
"102","εἴχομεν","ἔχω"
"103","ἀπʼ","ἀπό"
"104","ἀρχῆς","ἀρχή"
"105",",",","
"106","ἵνα","ἵνα"
"107","ἀγαπῶμεν","ἀγαπάω"
"108","ἀλλήλους","ἀλλήλων"
"109",".","."
"110","καὶ","καί"
"111","αὕτη","οὗτος"
"112","ἐστὶν","εἰμί"
"113","ἡ","ὁ"
"114","ἀγάπη","ἀγάπη"
"115",",",","
"116","ἵνα","ἵνα"
"117","περιπατῶμεν","περιπατῶ"
"118","κατὰ","κατά"
"119","τὰς","ὁ"
"120","ἐντολὰς","ἐντολή"
"121","αὐτοῦ","αὐτός"
"122","·","·"
"123","αὕτη","οὗτος"
"124","ἡ","ὁ"
"125","ἐντολή","ἐντολή"
"126","ἐστιν","εἰμί"
"127",",",","
"128","καθὼς","καθώς"
"129","ἠκούσατε","ἀκούω"
"130","ἀπʼ","ἀπό"
"131","ἀρχῆς","ἀρχή"
"132",",",","
"133","ἵνα","ἵνα"
"134","ἐν","ἐν"
"135","αὐτῇ","αὐτός"
"136","περιπατῆτε","περιπατέω"
"137",".","."
"138","ὅτι","ὅτι"
"139","πολλοὶ","πολύς"
"140","πλάνοι","πλάνος"
"141","ἐξῆλθον","ἐξέρχομαι"
"142","εἰς","εἰς"
"143","τὸν","ὁ"
"144","κόσμον","κόσμος"
"145",",",","
"146","οἱ","ὁ"
"147","μὴ","μή"
"148","ὁμολογοῦντες","ὁμολογέω"
"149","Ἰησοῦν","Ἰησοῦς"
"150","Χριστὸν","Χριστός"
"151","ἐρχόμενον","ἔρχομαι"
"152","ἐν","ἐν"
"153","σαρκί","σάρξ"
"154","·","·"
"155","οὗτός","οὗτος"
"156","ἐστιν","εἰμί"
"157","ὁ","ὁ"
"158","πλάνος","πλάνος"
"159","καὶ","καί"
"160","ὁ","ὁ"
"161","ἀντίχριστος","ἀντίχριστος"
"162",".","."
"163","βλέπετε","βλέπω"
"164","ἑαυτούς","ἑαυτοῦ"
"165",",",","
"166","ἵνα","ἵνα"
"167","μὴ","μή"
"168","ἀπολέσητε","ἀπολέω"
"169","ἃ","ὅς"
"170","εἰργασάμεθα","εἰργασάμεθα"
"171",",",","
"172","ἀλλὰ","ἀλλά"
"173","μισθὸν","μισθός"
"174","πλήρη","πλήρης"
"175","ἀπολάβητε","ἀπολάβω"
"176",".","."
"177","πᾶς","πᾶς"
"178","ὁ","ὁ"
"179","προάγων","προάγω"
"180","καὶ","καί"
"181","μὴ","μή"
"182","μένων","μένω"
"183","ἐν","ἐν"
"184","τῇ","ὁ"
"185","διδαχῇ","διδαχή"
"186","τοῦ","ὁ"
"187","Χριστοῦ","Χριστός"
"188","θεὸν","θεός"
"189","οὐκ","οὐ"
"190","ἔχει","ἔχω"
"191","·","·"
"192","ὁ","ὁ"
"193","μένων","μένω"
"194","ἐν","ἐν"
"195","τῇ","ὁ"
"196","διδαχῇ","διδαχή"
"197",",",","
"198","οὗτος","οὗτος"
"199","καὶ","καί"
"200","τὸν","ὁ"
"201","πατέρα","πατήρ"
"202","καὶ","καί"
"203","τὸν","ὁ"
"204","υἱὸν","υἱός"
"205","ἔχει","ἔχω"
"206",".","."
"207","εἴ","εἰ"
"208","τις","τίς"
"209","ἔρχεται","ἔρχομαι"
"210","πρὸς","πρός"
"211","ὑμᾶς","ὑμεῖς"
"212","καὶ","καί"
"213","ταύτην","οὗτος"
"214","τὴν","ὁ"
"215","διδαχὴν","διδαχή"
"216","οὐ","οὐ"
"217","φέρει","φέρω"
"218",",",","
"219","μὴ","μή"
"220","λαμβάνετε","λαμβάνω"
"221","αὐτὸν","αὐτός"
"222","εἰς","εἰς"
"223","οἰκίαν","οἰκία"
"224","καὶ","καί"
"225","χαίρειν","χαίρω"
"226","αὐτῷ","αὐτός"
"227","μὴ","μή"
"228","λέγετε","λέγω"
"229","·","·"
"230","ὁ","ὁ"
"231","λέγων","λέγω"
"232","γὰρ","γάρ"
"233","αὐτῷ","αὐτός"
"234","χαίρειν","χαίρω"
"235","κοινωνεῖ","κοινωνέω"
"236","τοῖς","ὁ"
"237","ἔργοις","ἔργον"
"238","αὐτοῦ","αὐτός"
"239","τοῖς","ὁ"
"240","πονηροῖς","πονηρός"
"241",".","."
"242","Πολλὰ","πολύς"
"243","ἔχων","ἔχω"
"244","ὑμῖν","ὑμεῖς"
"245","γράφειν","γράφω"
"246","οὐκ","οὐ"
"247","ἐβουλήθην","βούλομαι"
"248","διὰ","διά"
"249","χάρτου","χάρτης"
"250","καὶ","καί"
"251","μέλανος","μέλας"
"252",",",","
"253","ἀλλὰ","ἀλλά"
"254","ἐλπίζω","ἐλπίζω"
"255","γενέσθαι","γίγνομαι"
"256","πρὸς","πρός"
"257","ὑμᾶς","ὑμεῖς"
"258","καὶ","καί"
"259","στόμα","στόμα"
"260","πρὸς","πρός"
"261","στόμα","στόμα"
"262","λαλῆσαι","λαλέω"
"263",",",","
"264","ἵνα","ἵνα"
"265","ἡ","ὁ"
"266","χαρὰ","χαρά"
"267","ὑμῶν","ὑμεῖς"
"268","πεπληρωμένη","πληρόω"
"269","ᾖ","εἰμί"
"270",".","."
"271","Ἀσπάζεταί","ἀσπάζομαι"
"272","σε","σύ"
"273","τὰ","ὁ"
"274","τέκνα","τέκνον"
"275","τῆς","ὁ"
"276","ἀδελφῆς","ἀδελφή"
"277","σου","σύ"
"278","τῆς","ὁ"
"279","ἐκλεκτῆς","ἐκλεκτός"
"280",".","."
