"ID","TOKEN","NER"
"1","Ὁ","O"
"2","πρεσβύτερος","O"
"3","ἐκλεκτῇ","O"
"4","κυρίᾳ","O"
"5","καὶ","O"
"6","τοῖς","O"
"7","τέκνοις","O"
"8","αὐτῆς","O"
"9",",","O"
"10","οὓς","O"
"11","ἐγὼ","O"
"12","ἀγαπῶ","O"
"13","ἐν","O"
"14","ἀληθείᾳ","O"
"15",",","O"
"16","καὶ","O"
"17","οὐκ","O"
"18","ἐγὼ","O"
"19","μόνος","O"
"20","ἀλλὰ","O"
"21","καὶ","O"
"22","πάντες","O"
"23","οἱ","O"
"24","ἐγνωκότες","O"
"25","τὴν","O"
"26","ἀλήθειαν","O"
"27",",","O"
"28","διὰ","O"
"29","τὴν","O"
"30","ἀλήθειαν","O"
"31","τὴν","O"
"32","μένουσαν","O"
"33","ἐν","O"
"34","ἡμῖν","O"
"35",",","O"
"36","καὶ","O"
"37","μεθʼ","O"
"38","ἡμῶν","O"
"39","ἔσται","O"
"40","εἰς","O"
"41","τὸν","O"
"42","αἰῶνα","O"
"43","·","O"
"44","ἔσται","O"
"45","μεθʼ","O"
"46","ἡμῶν","O"
"47","χάρις","O"
"48","ἔλεος","O"
"49","εἰρήνη","O"
"50","παρὰ","O"
"51","θεοῦ","O"
"52","πατρός","O"
"53",",","O"
"54","καὶ","O"
"55","παρὰ","O"
"56","Ἰησοῦ","LOC"
"57","Χριστοῦ","LOC"
"58","τοῦ","O"
"59","υἱοῦ","O"
"60","τοῦ","O"
"61","πατρός","O"
"62",",","O"
"63","ἐν","O"
"64","ἀληθείᾳ","O"
"65","καὶ","O"
"66","ἀγάπῃ","O"
"67",".","O"
"68","Ἐχάρην","O"
"69","λίαν","O"
"70","ὅτι","O"
"71","εὕρηκα","O"
"72","ἐκ","O"
"73","τῶν","O"
"74","τέκνων","O"
"75","σου","O"
"76","περιπατοῦντας","O"
"77","ἐν","O"
"78","ἀληθείᾳ","O"
"79",",","O"
"80","καθὼς","O"
"81","ἐντολὴν","O"
"82","ἐλάβομεν","O"
"83","παρὰ","O"
"84","τοῦ","O"
"85","πατρός","O"
"86",".","O"
"87","καὶ","O"
"88","νῦν","O"
"89","ἐρωτῶ","O"
"90","σε","O"
"91",",","O"
"92","κυρία","O"
"93",",","O"
"94","οὐχ","O"
"95","ὡς","O"
"96","ἐντολὴν","O"
"97","καινὴν","O"
"98","γράφων","O"
"99","σοι","O"
"100","ἀλλὰ","O"
"101","ἣν","O"
"102","εἴχομεν","O"
"103","ἀπʼ","O"
"104","ἀρχῆς","O"
"105",",","O"
"106","ἵνα","O"
"107","ἀγαπῶμεν","O"
"108","ἀλλήλους","O"
"109",".","O"
"110","καὶ","O"
"111","αὕτη","O"
"112","ἐστὶν","O"
"113","ἡ","O"
"114","ἀγάπη","O"
"115",",","O"
"116","ἵνα","O"
"117","περιπατῶμεν","O"
"118","κατὰ","O"
"119","τὰς","O"
"120","ἐντολὰς","O"
"121","αὐτοῦ","O"
"122","·","O"
"123","αὕτη","O"
"124","ἡ","O"
"125","ἐντολή","O"
"126","ἐστιν","O"
"127",",","O"
"128","καθὼς","O"
"129","ἠκούσατε","O"
"130","ἀπʼ","O"
"131","ἀρχῆς","O"
"132",",","O"
"133","ἵνα","O"
"134","ἐν","O"
"135","αὐτῇ","O"
"136","περιπατῆτε","O"
"137",".","O"
"138","ὅτι","O"
"139","πολλοὶ","O"
"140","πλάνοι","O"
"141","ἐξῆλθον","O"
"142","εἰς","O"
"143","τὸν","O"
"144","κόσμον","O"
"145",",","O"
"146","οἱ","O"
"147","μὴ","O"
"148","ὁμολογοῦντες","O"
