"ID","TOKEN","IS_PUNCT"
"1","Ὁ","FALSE"
"2","πρεσβύτερος","FALSE"
"3","ἐκλεκτῇ","FALSE"
"4","κυρίᾳ","FALSE"
"5","καὶ","FALSE"
"6","τοῖς","FALSE"
"7","τέκνοις","FALSE"
"8","αὐτῆς","FALSE"
"9",",","TRUE"
"10","οὓς","FALSE"
"11","ἐγὼ","FALSE"
"12","ἀγαπῶ","FALSE"
"13","ἐν","FALSE"
"14","ἀληθείᾳ","FALSE"
"15",",","TRUE"
"16","καὶ","FALSE"
"17","οὐκ","FALSE"
"18","ἐγὼ","FALSE"
"19","μόνος","FALSE"
"20","ἀλλὰ","FALSE"
"21","καὶ","FALSE"
"22","πάντες","FALSE"
"23","οἱ","FALSE"
"24","ἐγνωκότες","FALSE"
"25","τὴν","FALSE"
"26","ἀλήθειαν","FALSE"
"27",",","TRUE"
"28","διὰ","FALSE"
"29","τὴν","FALSE"
"30","ἀλήθειαν","FALSE"
"31","τὴν","FALSE"
"32","μένουσαν","FALSE"
"33","ἐν","FALSE"
"34","ἡμῖν","FALSE"
"35",",","TRUE"
"36","καὶ","FALSE"
"37","μεθʼ","FALSE"
"38","ἡμῶν","FALSE"
"39","ἔσται","FALSE"
"40","εἰς","FALSE"
"41","τὸν","FALSE"
"42","αἰῶνα","FALSE"
"43","·","TRUE"
"44","ἔσται","FALSE"
"45","μεθʼ","FALSE"
"46","ἡμῶν","FALSE"
"47","χάρις","FALSE"
"48","ἔλεος","FALSE"
"49","εἰρήνη","FALSE"
"50","παρὰ","FALSE"
"51","θεοῦ","FALSE"
"52","πατρός","FALSE"
"53",",","TRUE"
"54","καὶ","FALSE"
"55","παρὰ","FALSE"
"56","Ἰησοῦ","FALSE"
"57","Χριστοῦ","FALSE"
"58","τοῦ","FALSE"
"59","υἱοῦ","FALSE"
"60","τοῦ","FALSE"
"61","πατρός","FALSE"
"62",",","TRUE"
"63","ἐν","FALSE"
"64","ἀληθείᾳ","FALSE"
"65","καὶ","FALSE"
"66","ἀγάπῃ","FALSE"
"67",".","TRUE"
"68","Ἐχάρην","FALSE"
