"ID","TOKEN","IS_PUNCT"
"1","ἰδοὺ","FALSE"
"2","ἦλθεν","FALSE"
"3","κύριος","FALSE"
"4","ἐν","FALSE"
"5","ἁγίαις","FALSE"
"6","μυριάσιν","FALSE"
"7","αὐτοῦ","FALSE"
"8",",","TRUE"
"9","ποιῆσαι","FALSE"
"10","κρίσιν","FALSE"
"11","κατὰ","FALSE"
"12","πάντων","FALSE"
"13",",","TRUE"
"14","καὶ","FALSE"
"15","ἐλέγξαι","FALSE"
"16","πάντας","FALSE"
"17","τοὺς","FALSE"
"18","ἀσεβεῖς","FALSE"
"19",",","TRUE"
"20","περὶ","FALSE"
"21","πάντων","FALSE"
"22","τῶν","FALSE"
"23","ἔργων","FALSE"
"24","ἀσεβείας","FALSE"
"25","αὐτῶν","FALSE"
"26","ὧν","FALSE"
"27","ἠσέβησαν","FALSE"
"28","καὶ","FALSE"
"29","περὶ","FALSE"
"30","πάντων","FALSE"
"31","τῶν","FALSE"
"32","σκληρῶν","FALSE"
"33","ὧν","FALSE"
"34","ἐλάλησαν","FALSE"
"35","κατ᾽","FALSE"
"36","αὐτοῦ","FALSE"
"37","ἁμαρτωλοὶ","FALSE"
"38","ἀσεβεῖς","FALSE"
"39",".","TRUE"
