"ID","TOKEN","UPOS"
"1","ιηʹ.","PUNCT"
"2","ΑΡΤΑΠΑΝΟΥ","PROPN"
"3","ΠΕΡΙ","ADP"
"4","ΤΟΥ","DET"
"5","ΑΥΤΟΥ•","ADJ"
"6","ΑΠΟ","ADP"
"7","ΤΗΣ","DET"
"8","ΑΥΤΗΣ","DET"
"9","ΤΟΥ","DET"
"10","ΠΟΛΥΙΣΤΟΡΟΣ","PROPN"
"11","ΓΡΑΦΗΣ","NOUN"
"12","Ἀρτάπανος","PROPN"
"13","δέ","ADV"
"14","φησιν","VERB"
"15","ἐν","ADP"
"16","τοῖς","DET"
"17","Ἰουδαϊκοῖς","ADJ"
"18","τοὺς","DET"
"19","μὲν","ADV"
"20","Ἰουδαίους","ADJ"
"21","ὀνομάζεσθαι","VERB"
"22","Ἑρμιούθ","PROPN"
"23",",","PUNCT"
"24","ὃ","PRON"
"25","εἶναι","AUX"
"26","μεθερμηνευθὲν","VERB"
"27","κατὰ","ADP"
"28","τὴν","DET"
"29","Ἑλληνίδα","ADJ"
"30","φωνὴν","NOUN"
"31","Ἰουδαῖοι","ADJ"
"32","·","PUNCT"
"33","καλεῖσθαι","VERB"
"34","δὲ","ADV"
"35","αὐτοὺς","PRON"
"36","Ἑβραίους","ADJ"
"37","ἀπὸ","ADP"
"38","Ἁβραάμου","PROPN"
"39",".","PUNCT"
"40","τοῦτον","ADJ"
"41","δέ","ADV"
"42","φησι","VERB"
"43","πανοικίᾳ","NOUN"
"44","ἐλθεῖν","VERB"
"45","εἰς","ADP"
"46","Αἴγυπτον","PROPN"
"47","πρὸς","ADP"
"48","τὸν","DET"
"49","τῶν","DET"
"50","Αἰγυπτίων","ADJ"
"51","βασιλέα","NOUN"
"52","Φαρεθώθην","PROPN"
"53","καὶ","CCONJ"
"54","τὴν","DET"
"55","ἀστρολογίαν","NOUN"
"56","αὐτὸν","PRON"
"57","διδάξαι","VERB"
"58","·","PUNCT"
"59","μείναντα","VERB"
"60","δὲ","ADV"
"61","ἔτη","NOUN"
"62","ἐκεῖ","ADV"
"63","εἴκοσι","NUM"
"64","πάλιν","ADV"
"65","εἰς","ADP"
"66","τοὺς","DET"
"67","κατὰ","ADP"
"68","Συρίαν","PROPN"
"69","ἀπαλλαγῆναι","VERB"
"70","τόπους","NOUN"
"71","·","PUNCT"
"72","τῶν","DET"
"73","δὲ","ADV"
"74","τούτῳ","ADJ"
"75","συνελθόντων","VERB"
"76","πόλλους","ADJ"
"77","ἐν","ADP"
"78","Αἰγύπτῳ","PROPN"
"79","καταμεῖναι","VERB"
"80","διὰ","ADP"
"81","τὴν","DET"
"82","εὐδαιμονίαν","NOUN"
"83","τῆς","DET"
"84","χώρας","NOUN"
"85",".","PUNCT"
