"ID","TOKEN","UPOS"
"1","ΒΗΛ","PROPN"
"2","ΚΑΙ","CCONJ"
"3","ΔΡΑΚΩΝ","NOUN"
"4","κατα","ADP"
"5","Θεοδοτιωνα","PROPN"
"6","κατα","ADP"
"7","Θεοδοτιωνα","PROPN"
"8","Κ","PROPN"
"9","ὁ","DET"
"10","βασιλεὺς","NOUN"
"11","Ἀστυάγης","PROPN"
"12","προσετέθη","VERB"
"13","πρὸς","ADP"
"14","τοὺς","DET"
"15","πατέρας","NOUN"
"16","αὐτοῦ","PRON"
"17",",","PUNCT"
"18","καὶ","CCONJ"
"19","παρέλαβεν","VERB"
"20","Κῦρος","PROPN"
"21","ὁ","DET"
"22","Πέρσης","NOUN"
"23","τὴν","DET"
"24","βασιλείαν","NOUN"
"25","αὐτοῦ","PRON"
"26",".","PUNCT"
"27","καὶ","CCONJ"
"28","ἦν","AUX"
"29","Δανιὴλ","PROPN"
"30","συνβιωτὴς","NOUN"
"31","τοῦ","DET"
"32","βασιλέως","NOUN"
"33","καὶ","CCONJ"
"34","ἔνδοξος","ADJ"
"35","ὑπέρ","ADP"
"36","πάντας","DET"
"37","τοὺς","DET"
"38","φίλους","NOUN"
"39","αὐτοῦ","PRON"
"40",".","PUNCT"
"41","καὶ","CCONJ"
"42","ἣν","AUX"
"43","εἴδωλον","NOUN"
"44","τοῖς","DET"
"45","Βαβυλωνίοις","ADJ"
"46","ᾦ","PRON"
"47","ὄνομα","NOUN"
"48","Βήλ","PROPN"
"49",",","PUNCT"
"50","καὶ","CCONJ"
"51","ἐδαπανῶντο","VERB"
"52","εἰς","ADP"
"53","αὐτὸν","PRON"
"54","ἑκάστης","ADJ"
"55","ἡμέρας","NOUN"
"56","σεμιδάλεως","NOUN"
"57","ἀρτάβαι","NOUN"
"58","δώδεκα","NUM"
"59","καὶ","CCONJ"
"60","πρόβατα","NOUN"
"61","τεσσεράκοντα","NUM"
"62","καὶ","CCONJ"
"63","οἴνου","NOUN"
"64","μετρηταὶ","NOUN"
"65","ἕξ","NUM"
"66",".","PUNCT"
"67","καὶ","CCONJ"
"68","ὁ","DET"
"69","βασιλεὺς","NOUN"
"70","ἐσέβετο","VERB"
"71","αὐτόν","PRON"
"72",",","PUNCT"
"73","καὶ","CCONJ"
"74","ἐπορεύετο","VERB"
"75","καθʼ","ADP"
"76","ἑκάστην","ADJ"
"77","ἡμέραν","NOUN"
"78","προσκυνεῖν","VERB"
"79","αὐτῷ","PRON"
"80",",","PUNCT"
"81","Δανιὴλ","PROPN"
"82","δὲ","ADV"
"83","προσεκύνει","VERB"
"84","τῷ","DET"
"85","θεῷ","NOUN"
"86","αὐτοῦ","PRON"
"87","·","PUNCT"
"88","καὶ","CCONJ"
"89","εἶπεν","VERB"
"90","αὐτῷ","PRON"
"91","ὁ","DET"
"92","βασιλεύς","NOUN"
"93","Διὰ","ADP"
"94","τί","PRON"
"95","οὐ","ADV"
"96","προσκυνεῖς","VERB"
"97","τῷ","DET"
"98","Βήλ","PROPN"
"99",";","PUNCT"
"100","ὁ","PRON"
"101","δὲ","ADV"
"102","εἶπ","VERB"
"103","εν","NUM"
"104","Ὅτι","SCONJ"
"105","οὐ","ADV"
"106","σέβομαι","VERB"
"107","εἴδωλα","NOUN"
"108","χειροποίητα","ADJ"
"109",",","PUNCT"
"110","ἀλλὰ","CCONJ"
"111","τὸν","DET"
"112","ζῶντα","VERB"
"113","θεόν","NOUN"
"114",",","PUNCT"
"115","τὸν","DET"
"116","κτίσαντα","VERB"
"117","τὸν","DET"
"118","οὐρανὸν","NOUN"
"119","καὶ","CCONJ"
"120","τὴν","DET"
"121","γῆν","NOUN"
"122","καὶ","CCONJ"
"123","ἔχοντα","VERB"
"124","πάσης","DET"
"125","σαρκὸς","NOUN"
"126","κυρίαν","NOUN"
"127",".","PUNCT"
"128","καὶ","CCONJ"
"129","εἶπεν","VERB"
"130","αὐτῷ","PRON"
"131","ὁ","DET"
"132","βασιλεύς","NOUN"
"133","Οὐ","ADV"
"134","δοκεῖ","VERB"
"135","σοι","PRON"
"136","Βὴλ","PROPN"
"137","εἶναι","AUX"
"138","ζῶν","VERB"
"139","θεός","NOUN"
"140",";","PUNCT"
"141","ἡ","CCONJ"
"142","οὐχ","ADV"
"143","ὁρᾷς","VERB"
"144","ὅσα","PRON"
"145","ἐσθίει","VERB"
"146","καὶ","CCONJ"
"147","πίνει","VERB"
"148","καθʼ","ADP"
"149","ἑκάστην","ADJ"
"150","ἡμέραν","NOUN"
"151",";","PUNCT"
"152","καὶ","CCONJ"
"153","εἶπεν","VERB"
"154","Δανιὴλ","PROPN"
"155","γελάσας","VERB"
"156","Μὴ","ADV"
"157","πλανῶ","VERB"
"158",",","PUNCT"
"159","βασιλεῦ","NOUN"
"160","·","PUNCT"
"161","οὗτος","ADJ"
"162","γὰρ","ADV"
"163","ἔσωθέν","ADV"
"164","ἐστι","AUX"
"165","πηλός","NOUN"
"166",",","PUNCT"
"167","ἔξωθεν","ADV"
"168","δὲ","ADV"
"169","χαλκός","NOUN"
"170",",","PUNCT"
"171","καὶ","CCONJ"
"172","οὐ","ADV"
"173","βέβρωκεν","VERB"
"174","οὐδέποτε","ADV"
"175",".","PUNCT"
"176","καὶ","CCONJ"
"177","θυμωθεὶς","VERB"
"178","ὁ","DET"
"179","βασιλεὺς","NOUN"
"180","ἐκάλεσεν","VERB"
"181","τοὺς","DET"
"182","ἱερεῖς","NOUN"
"183","αὐτοῦ","PRON"
"184","καὶ","CCONJ"
"185","εἶπεν","VERB"
"186","αὐτοῖς","PRON"
"187","Ἐὰν","SCONJ"
"188","μὴ","ADV"
"189","εἵπητέ","VERB"
"190","μοι","PRON"
"191","τίς","PRON"
"192","ὁ","DET"
"193","κατέσθων","VERB"
"194","τὴν","DET"
"195","δαπάνην","NOUN"
"196","ταύτην","DET"
"197",",","PUNCT"
"198","ἀποθανεῖσθε","VERB"
"199","·","PUNCT"
"200","ἐὸν","SCONJ"
"201","δὲ","ADV"
"202","δείξητε","VERB"
"203","ὅτι","SCONJ"
"204","Βὴλ","PROPN"
"205","κατεσθίει","VERB"
"206","αὐτά","PRON"
"207",",","PUNCT"
"208","ἀποθανεῖται","VERB"
"209","Δανιὴλ","PROPN"
"210",",","PUNCT"
"211","ὅτι","SCONJ"
"212","ἐβλασφήμησεν","VERB"
"213","εἰς","ADP"
"214","τὸν","DET"
"215","Βήλ","NOUN"
"216",".","PUNCT"
"217","καὶ","CCONJ"
"218","εἶπεν","VERB"
"219","Δανιὴλ","PROPN"
"220","τῷ","DET"
"221","βασιλεῖ","NOUN"
"222","Γινέσθω","VERB"
"223","κατὰ","ADP"
"224","τὸ","DET"
"225","ῥῆμά","NOUN"
"226","σου","PRON"
"227",".","PUNCT"
"228","καὶ","CCONJ"
"229","ἤσαν","AUX"
"230","ἱερεῖς","NOUN"
"231","τοῦ","DET"
"232","Βὴλ","PROPN"
"233","ἑβδομήκοντα","NUM"
"234","ἐκτὸς","ADP"
"235","γυναικῶν","NOUN"
"236","καὶ","CCONJ"
"237","τέκνων","NOUN"
"238","·","PUNCT"
