"ID","TOKEN","NER"
"1","Χρύσιππος","PERSON"
"2","ὁ","O"
"3","Σολεὺς","NORP"
"4","ἐποιεῖτο","O"
"5","τὸν","O"
"6","βίον","O"
"7","ἐκ","O"
"8","πάνυ","O"
"9","ὀλίγων","O"
"10",".","O"
"11","Κλεάνθης","PERSON"
"12","δὲ","O"
"13","καὶ","O"
"14","ἀπὸ","O"
"15","ἐλαττόνων","O"
"16",".","O"
"17","Πρώτῃ","O"
"18","καὶ","O"
"19","ὀγδοηκοστῇ","O"
"20","Ὀλυμπιάδι","O"
"21","φασὶ","O"
"22","·","O"
"23","τήν","O"
"24","Αἴτνην","LOC"
"25","ῥυῆναι","O"
"26",",","O"
"27","ὅτε","O"
"28","καὶ","O"
"29","φιλόνομος","PERSON"
"30","καὶ","O"
"31","Καλλίας","PERSON"
"32","οἱ","O"
"33","Καταναῖοι","NORP"
"34","τοὺς","O"
"35","ἑαυτῶν","O"
"36","πατέρας","O"
"37","ἀράμενοι","O"
"38","διὰ","O"
"39","μέσης","O"
"40","τῆς","O"
"41","φλογὸς","O"
"42","ἐκόμισαν","O"
"43",",","O"
"44","τῶν","O"
"45","ἄλλων","O"
"46","κτημάτων","O"
"47","καταφρονήσαντες","O"
"48",".","O"
"49","ἀνθ","O"
"50","ὧν","O"
"51","καὶ","O"
"52","ἀμοιβῆς","O"
"53","ἔτυχον","O"
"54","τῆς","O"
"55","ἐκ","O"
"56","τοῦ","O"
"57","θείου","O"
"58","·","O"
"59","τὸ","O"
"60","γάρ","O"
"61","τοι","O"
"62","πῦρ","O"
"63","θεόντων","O"
"64","αὐτῶν","O"
"65","διέστη","O"
"66","καθ","O"
"67","ὃ","O"
"68","μέρος","O"
"69","ἐκεῖνοι","O"
"70","παρεγίνοντο","O"
"71",".","O"
"72","Ὁ","O"
"73","Σωκράτης","PERSON"
"74","ἐπεὶ","O"
"75","τὸ","O"
"76","κωνεῖον","O"
"77","ἔμελλε","O"
"78","πίεσθαι","O"
"79",",","O"
"80","τῶν","O"
"81","ἀμφὶ","O"
"82","τὸν","O"
"83","Κρίτωνα","PERSON"
"84","ἐρομένων","O"
"85","αὐτὸν","O"
"86","τίνα","O"
"87","τρόπον","O"
"88","ταφῆναι","O"
"89","ἐθέλει","O"
"90",",","O"
"91","ὅπως","O"
"92","ἂν","O"
"93","ὑμῖν","O"
"94","ἀπεκρίνατο","O"
"95","ᾖ","O"
"96","ῥᾷστον","O"
"97",".","O"
"98","Σωκράτης","PERSON"
"99","ὁ","O"
"100","γενναῖος","O"
"101","ᾐτιᾶτο","O"
"102","τῶν","O"
"103","πατέρων","O"
"104","ἐκείνους","O"
"105",",","O"
"106","ὅσοι","O"
"107","μὴ","O"
"108","παιδεύσαντες","O"
"109","αὐτῶν","O"
"110","τοὺς","O"
"111","υἱεῖς","O"
"112","εἶτα","O"
"113","ἀπορούμενοι","O"
"114","ἡγον","O"
"115","ἐπὶ","O"
"116","τὰς","O"
"117","ἀρχὰς","O"
"118","τοὺς","O"
"119","νεανίσκους","O"
"120",",","O"
"121","καὶ","O"
"122","ἔκριναν","O"
"123","αὐτοὺς","O"
"124","ἀχαριστίας","O"
"125",",","O"
"126","ὅτι","O"
"127","οὐ","O"
"128","τρέφονται","O"
"129","ὑπ","O"
"130","αὐτῶν","O"
"131",".","O"
"132","ἔφη","O"
"133","γὰρ","O"
"134","ἀδύνατα","O"
"135","ἀξιοῦν","O"
"136","τοὺς","O"
"137","πατέρας","O"
"138","·","O"
"139","μὴ","O"
"140","γὰρ","O"
"141","οἵους","O"
"142","τε","O"
"143","εἶναι","O"
"144","τοὺς","O"
"145","μὴ","O"
"146","μαθόντας","O"
"147","τὰ","O"
"148","δίκαια","O"
"149","ποιεῖν","O"
"150","αὐτά","O"
"151",".","O"
"152","πολὺς","O"
"153","δὲ","O"
"154","καὶ","O"
"155","ἀσελγὴς","O"
"156","τίκτεται","O"
"157","ἐκεῖθι","O"
"158","ἄνεμος","O"
"159","·","O"
"160","γένεσις","O"
"161","δὲ","O"
"162","αὐτῷ","O"
"163","αὐλῶνες","O"
"164","βαθεῖς","O"
"165","καὶ","O"
"166","φάραγγες","O"
"167",",","O"
"168","δι","O"
"169","ὧν","O"
"170","ὠθούμενος","O"
"171","ἐκπίπτει","O"
"172","λαμπρότατος","O"
"173",".","O"
"174","αἳ","O"
"175","δεξάμεναι","O"
"176","παρὰ","O"
"177","Πύρρου","PERSON"
"178","τὰ","O"
