"ID","TOKEN","IS_STOP"
"1","Τούτοις","TRUE"
"2","ἑξῆς","FALSE"
"3","μεθ᾽","FALSE"
"4","ἕτερα","FALSE"
"5","ἐπιλέγει","FALSE"
"6","·","FALSE"
"7","Ἐχομένως","FALSE"
"8","δ᾽","FALSE"
"9","ἐστὶν","TRUE"
"10","ὡς","TRUE"
"11","ὁ","TRUE"
"12","θεός","FALSE"
"13",",","FALSE"
"14","ὃς","TRUE"
"15","τὸν","TRUE"
"16","ὅλον","FALSE"
"17","κόσμον","FALSE"
"18","κατεσκεύακε","FALSE"
"19",",","FALSE"
"20","καὶ","TRUE"
"21","δέδωκεν","FALSE"
"22","ἀνάπαυσιν","FALSE"
"23","ἡμῖν","TRUE"
"24",",","FALSE"
"25","διὰ","TRUE"
"26","τὸ","TRUE"
"27","κακόπαθον","FALSE"
"28","εἶναι","TRUE"
"29","πᾶσι","FALSE"
"30","τὴν","TRUE"
"31","βιοτήν","FALSE"
"32",",","FALSE"
"33","ἑβδόμην","FALSE"
"34","ἡμέραν","FALSE"
"35",",","FALSE"
"36","ἣ","TRUE"
"37","δὴ","TRUE"
"38","καὶ","TRUE"
"39","πρώτη","FALSE"
"40","φυσικῶς","FALSE"
"41","ἂν","TRUE"
"42","λέγοιτο","FALSE"
"43","φωτὸς","FALSE"
"44","γένεσις","FALSE"
"45",",","FALSE"
"46","ἐν","TRUE"
"47","ὧͺ","FALSE"
"48","τὰ","TRUE"
"49","πάντα","FALSE"
"50","συνθεωρεῖται","FALSE"
"51",".","FALSE"
"52","μεταφέροιτο","FALSE"
"53","δ᾽","FALSE"
"54","ἂν","TRUE"
"55","τὸ","TRUE"
"56","αὐτὸ","TRUE"
"57","καὶ","TRUE"
"58","ἐπὶ","TRUE"
"59","τῆς","TRUE"
"60","σοφίας","FALSE"
"61","·","FALSE"
"62","τὸ","TRUE"
"63","γὰρ","TRUE"
"64","πᾶν","FALSE"
"65","φῶς","FALSE"
"66","ἐστιν","TRUE"
"67","ἐξ","TRUE"
"68","αὐτῆς","TRUE"
"69",".","FALSE"
"70","καί","TRUE"
"71","τινες","TRUE"
"72","εἰρήκασι","FALSE"
"73","τῶν","TRUE"
"74","ἐκ","TRUE"
"75","τῆς","TRUE"
"76","αἱρέσεως","FALSE"
"77","ὄντες","TRUE"
"78","τῆς","TRUE"
"79","ἐκ","TRUE"
"80","τοῦ","TRUE"
"81","Περιπάτου","FALSE"
"82","λαμπτῆρος","FALSE"
"83","αὐτὴν","TRUE"
"84","ἔχειν","FALSE"
"85","τάξιν","FALSE"
"86","·","FALSE"
"87","ἀκολουθοῦντες","FALSE"
"88","γὰρ","TRUE"
"89","αὐτῇ","TRUE"
"90","συνεχῶς","FALSE"
"91","ἀτάραχοι","FALSE"
"92","καταστήσονται","FALSE"
"93","δι᾽","FALSE"
"94","ὅλου","FALSE"
"95","τοῦ","TRUE"
"96","βίου","FALSE"
"97",".","FALSE"
"98","σαφέστερον","FALSE"
"99","δὲ","TRUE"
"100","καὶ","TRUE"
"101","κάλλιον","FALSE"
"102","τῶν","TRUE"
"103","ἡμετέρων","FALSE"
"104","προγόνων","FALSE"
"105","τις","TRUE"
"106","εἶπε","FALSE"
"107","Σολομῶν","FALSE"
"108","αὐτὴν","TRUE"
"109","πρὸ","FALSE"
"110","οὐρανοῦ","FALSE"
"111","καὶ","TRUE"
"112","γῆς","FALSE"
"113","ὑπάρχειν","FALSE"
"114","·","FALSE"
"115","τὸ","TRUE"
"116","δὴ","TRUE"
"117","σύμφωνόν","FALSE"
"118","ἐστι","TRUE"
"119","τῷ","TRUE"
"120","προειρημένῳ","FALSE"
"121",".","FALSE"
"122","τὸ","TRUE"
"123","δὲ","TRUE"
"124","διασαφούμενον","FALSE"
"125","διὰ","TRUE"
