"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","ἀπόστολος","FALSE"
"3","Χριστοῦ","FALSE"
"4","Ἰησοῦ","FALSE"
"5","διὰ","FALSE"
"6","θελήματος","FALSE"
"7","θεοῦ","FALSE"
"8","τοῖς","FALSE"
"9","ἁγίοις","FALSE"
"10","τοῖς","FALSE"
"11","οὖσιν","FALSE"
"12","ἐν","FALSE"
"13","Ἐφέσῳ","FALSE"
"14","καὶ","FALSE"
"15","πιστοῖς","FALSE"
"16","ἐν","FALSE"
"17","Χριστῷ","FALSE"
"18","Ἰησοῦ","FALSE"
"19","·","TRUE"
"20","χάρις","FALSE"
"21","ὑμῖν","FALSE"
"22","καὶ","FALSE"
"23","εἰρήνη","FALSE"
"24","ἀπὸ","FALSE"
"25","θεοῦ","FALSE"
"26","πατρὸς","FALSE"
"27","ἡμῶν","FALSE"
"28","καὶ","FALSE"
"29","κυρίου","FALSE"
"30","Ἰησοῦ","FALSE"
"31","Χριστοῦ","FALSE"
"32",".","TRUE"
"33","Εὐλογητὸς","FALSE"
"34","ὁ","FALSE"
"35","θεὸς","FALSE"
"36","καὶ","FALSE"
"37","πατὴρ","FALSE"
"38","τοῦ","FALSE"
"39","κυρίου","FALSE"
"40","ἡμῶν","FALSE"
"41","Ἰησοῦ","FALSE"
"42","Χριστοῦ","FALSE"
"43",",","TRUE"
"44","ὁ","FALSE"
"45","εὐλογήσας","FALSE"
"46","ἡμᾶς","FALSE"
"47","ἐν","FALSE"
"48","πάσῃ","FALSE"
"49","εὐλογίᾳ","FALSE"
"50","πνευματικῇ","FALSE"
"51","ἐν","FALSE"
"52","τοῖς","FALSE"
"53","ἐπουρανίοις","FALSE"
"54","ἐν","FALSE"
"55","Χριστῷ","FALSE"
"56",",","TRUE"
"57","καθὼς","FALSE"
"58","ἐξελέξατο","FALSE"
"59","ἡμᾶς","FALSE"
"60","ἐν","FALSE"
"61","αὐτῷ","FALSE"
"62","πρὸ","FALSE"
"63","καταβολῆς","FALSE"
"64","κόσμου","FALSE"
"65",",","TRUE"
"66","εἶναι","FALSE"
"67","ἡμᾶς","FALSE"
"68","ἁγίους","FALSE"
"69","καὶ","FALSE"
"70","ἀμώμους","FALSE"
"71","κατενώπιον","FALSE"
"72","αὐτοῦ","FALSE"
"73","ἐν","FALSE"
"74","ἀγάπῃ","FALSE"
"75",",","TRUE"
"76","προορίσας","FALSE"
"77","ἡμᾶς","FALSE"
"78","εἰς","FALSE"
"79","υἱοθεσίαν","FALSE"
"80","διὰ","FALSE"
"81","Ἰησοῦ","FALSE"
"82","Χριστοῦ","FALSE"
"83","εἰς","FALSE"
"84","αὐτόν","FALSE"
"85",",","TRUE"
"86","κατὰ","FALSE"
"87","τὴν","FALSE"
"88","εὐδοκίαν","FALSE"
"89","τοῦ","FALSE"
"90","θελήματος","FALSE"
"91","αὐτοῦ","FALSE"
"92",",","TRUE"
"93","εἰς","FALSE"
"94","ἔπαινον","FALSE"
"95","δόξης","FALSE"
"96","τῆς","FALSE"
"97","χάριτος","FALSE"
"98","αὐτοῦ","FALSE"
"99","ἧς","FALSE"
"100","ἐχαρίτωσεν","FALSE"
"101","ἡμᾶς","FALSE"
"102","ἐν","FALSE"
"103","τῷ","FALSE"
"104","ἠγαπημένῳ","FALSE"
"105",",","TRUE"
"106","ἐν","FALSE"
"107","ᾧ","FALSE"
"108","ἔχομεν","FALSE"
"109","τὴν","FALSE"
"110","ἀπολύτρωσιν","FALSE"
"111","διὰ","FALSE"
"112","τοῦ","FALSE"
"113","αἵματος","FALSE"
"114","αὐτοῦ","FALSE"
"115",",","TRUE"
"116","τὴν","FALSE"
"117","ἄφεσιν","FALSE"
"118","τῶν","FALSE"
"119","παραπτωμάτων","FALSE"
"120",",","TRUE"
"121","κατὰ","FALSE"
"122","τὸ","FALSE"
"123","πλοῦτος","FALSE"
"124","τῆς","FALSE"
"125","χάριτος","FALSE"
"126","αὐτοῦ","FALSE"
"127","ἧς","FALSE"
"128","ἐπερίσσευσεν","FALSE"
"129","εἰς","FALSE"
"130","ἡμᾶς","FALSE"
"131","ἐν","FALSE"
"132","πάσῃ","FALSE"
"133","σοφίᾳ","FALSE"
"134","καὶ","FALSE"
"135","φρονήσει","FALSE"
"136","γνωρίσας","FALSE"
"137","ἡμῖν","FALSE"
"138","τὸ","FALSE"
"139","μυστήριον","FALSE"
"140","τοῦ","FALSE"
"141","θελήματος","FALSE"
"142","αὐτοῦ","FALSE"
"143",",","TRUE"
"144","κατὰ","FALSE"
"145","τὴν","FALSE"
"146","εὐδοκίαν","FALSE"
"147","αὐτοῦ","FALSE"
"148","ἣν","FALSE"
"149","προέθετο","FALSE"
"150","ἐν","FALSE"
"151","αὐτῷ","FALSE"
"152","εἰς","FALSE"
"153","οἰκονομίαν","FALSE"
"154","τοῦ","FALSE"
"155","πληρώματος","FALSE"
"156","τῶν","FALSE"
"157","καιρῶν","FALSE"
"158",",","TRUE"
"159","ἀνακεφαλαιώσασθαι","FALSE"
"160","τὰ","FALSE"
"161","πάντα","FALSE"
"162","ἐν","FALSE"
"163","τῷ","FALSE"
"164","Χριστῷ","FALSE"
"165",",","TRUE"
"166","τὰ","FALSE"
"167","ἐπὶ","FALSE"
"168","τοῖς","FALSE"
"169","οὐρανοῖς","FALSE"
"170","καὶ","FALSE"
"171","τὰ","FALSE"
"172","ἐπὶ","FALSE"
"173","τῆς","FALSE"
"174","γῆς","FALSE"
"175","·","TRUE"
"176","ἐν","FALSE"
"177","αὐτῷ","FALSE"
"178",",","TRUE"
"179","ἐν","FALSE"
"180","ᾧ","FALSE"
"181","καὶ","FALSE"
"182","ἐκληρώθημεν","FALSE"
