"ID","TOKEN","UPOS"
"1","Παῦλος","PROPN"
"2","ἀπόστολος","NOUN"
"3","Χριστοῦ","PROPN"
"4","Ἰησοῦ","PROPN"
"5","διὰ","ADP"
"6","θελήματος","NOUN"
"7","θεοῦ","NOUN"
"8","τοῖς","DET"
"9","ἁγίοις","ADJ"
"10","τοῖς","DET"
"11","οὖσιν","AUX"
"12","ἐν","ADP"
"13","Ἐφέσῳ","PROPN"
"14","καὶ","CCONJ"
"15","πιστοῖς","ADJ"
"16","ἐν","ADP"
"17","Χριστῷ","PROPN"
"18","Ἰησοῦ","PROPN"
"19","·","PUNCT"
"20","χάρις","NOUN"
"21","ὑμῖν","PRON"
"22","καὶ","CCONJ"
"23","εἰρήνη","NOUN"
"24","ἀπὸ","ADP"
"25","θεοῦ","NOUN"
"26","πατρὸς","NOUN"
"27","ἡμῶν","PRON"
"28","καὶ","CCONJ"
"29","κυρίου","NOUN"
"30","Ἰησοῦ","PROPN"
"31","Χριστοῦ","PROPN"
"32",".","PUNCT"
"33","Εὐλογητὸς","ADJ"
"34","ὁ","DET"
"35","θεὸς","NOUN"
"36","καὶ","CCONJ"
"37","πατὴρ","NOUN"
"38","τοῦ","DET"
"39","κυρίου","NOUN"
"40","ἡμῶν","PRON"
"41","Ἰησοῦ","PROPN"
"42","Χριστοῦ","PROPN"
"43",",","PUNCT"
"44","ὁ","DET"
"45","εὐλογήσας","VERB"
"46","ἡμᾶς","PRON"
"47","ἐν","ADP"
"48","πάσῃ","DET"
"49","εὐλογίᾳ","NOUN"
"50","πνευματικῇ","ADJ"
"51","ἐν","ADP"
"52","τοῖς","DET"
"53","ἐπουρανίοις","ADJ"
"54","ἐν","ADP"
"55","Χριστῷ","PROPN"
"56",",","PUNCT"
"57","καθὼς","ADV"
"58","ἐξελέξατο","VERB"
"59","ἡμᾶς","PRON"
"60","ἐν","ADP"
"61","αὐτῷ","PRON"
"62","πρὸ","ADP"
"63","καταβολῆς","NOUN"
"64","κόσμου","NOUN"
"65",",","PUNCT"
"66","εἶναι","AUX"
"67","ἡμᾶς","PRON"
"68","ἁγίους","ADJ"
"69","καὶ","CCONJ"
"70","ἀμώμους","ADJ"
"71","κατενώπιον","ADP"
"72","αὐτοῦ","PRON"
"73","ἐν","ADP"
"74","ἀγάπῃ","NOUN"
"75",",","PUNCT"
"76","προορίσας","VERB"
"77","ἡμᾶς","PRON"
"78","εἰς","ADP"
"79","υἱοθεσίαν","NOUN"
"80","διὰ","ADP"
"81","Ἰησοῦ","PROPN"
"82","Χριστοῦ","PROPN"
"83","εἰς","ADP"
"84","αὐτόν","PRON"
"85",",","PUNCT"
"86","κατὰ","ADP"
"87","τὴν","DET"
"88","εὐδοκίαν","NOUN"
"89","τοῦ","DET"
"90","θελήματος","NOUN"
"91","αὐτοῦ","PRON"
"92",",","PUNCT"
"93","εἰς","ADP"
"94","ἔπαινον","NOUN"
"95","δόξης","NOUN"
"96","τῆς","DET"
"97","χάριτος","NOUN"
"98","αὐτοῦ","PRON"
"99","ἧς","PRON"
"100","ἐχαρίτωσεν","VERB"
"101","ἡμᾶς","PRON"
"102","ἐν","ADP"
"103","τῷ","DET"
"104","ἠγαπημένῳ","VERB"
"105",",","PUNCT"
"106","ἐν","ADP"
"107","ᾧ","PRON"
"108","ἔχομεν","VERB"
"109","τὴν","DET"
"110","ἀπολύτρωσιν","NOUN"
"111","διὰ","ADP"
"112","τοῦ","DET"
"113","αἵματος","NOUN"
"114","αὐτοῦ","PRON"
"115",",","PUNCT"
"116","τὴν","DET"
"117","ἄφεσιν","NOUN"
"118","τῶν","DET"
"119","παραπτωμάτων","NOUN"
"120",",","PUNCT"
"121","κατὰ","ADP"
"122","τὸ","DET"
"123","πλοῦτος","NOUN"
"124","τῆς","DET"
"125","χάριτος","NOUN"
"126","αὐτοῦ","PRON"
"127","ἧς","PRON"
"128","ἐπερίσσευσεν","VERB"
"129","εἰς","ADP"
"130","ἡμᾶς","PRON"
"131","ἐν","ADP"
"132","πάσῃ","DET"
"133","σοφίᾳ","NOUN"
"134","καὶ","CCONJ"
"135","φρονήσει","NOUN"
"136","γνωρίσας","VERB"
"137","ἡμῖν","PRON"
"138","τὸ","DET"
"139","μυστήριον","NOUN"
"140","τοῦ","DET"
"141","θελήματος","NOUN"
"142","αὐτοῦ","PRON"
"143",",","PUNCT"
"144","κατὰ","ADP"
"145","τὴν","DET"
"146","εὐδοκίαν","NOUN"
"147","αὐτοῦ","PRON"
"148","ἣν","PRON"
"149","προέθετο","VERB"
"150","ἐν","ADP"
"151","αὐτῷ","PRON"
"152","εἰς","ADP"
"153","οἰκονομίαν","NOUN"
"154","τοῦ","DET"
"155","πληρώματος","NOUN"
"156","τῶν","DET"
"157","καιρῶν","NOUN"
"158",",","PUNCT"
"159","ἀνακεφαλαιώσασθαι","VERB"
"160","τὰ","DET"
"161","πάντα","ADJ"
"162","ἐν","ADP"
"163","τῷ","DET"
"164","Χριστῷ","PROPN"
"165",",","PUNCT"
"166","τὰ","DET"
"167","ἐπὶ","ADP"
"168","τοῖς","DET"
"169","οὐρανοῖς","NOUN"
"170","καὶ","CCONJ"
"171","τὰ","DET"
"172","ἐπὶ","ADP"
"173","τῆς","DET"
"174","γῆς","NOUN"
"175","·","PUNCT"
"176","ἐν","ADP"
