"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","ἀπόστολος","O"
"3","Χριστοῦ","PERSON"
"4","Ἰησοῦ","O"
"5","διὰ","O"
"6","θελήματος","O"
"7","θεοῦ","O"
"8","τοῖς","O"
"9","ἁγίοις","O"
"10","τοῖς","O"
"11","οὖσιν","O"
"12","ἐν","O"
"13","Ἐφέσῳ","LOC"
"14","καὶ","O"
"15","πιστοῖς","O"
"16","ἐν","O"
"17","Χριστῷ","LOC"
"18","Ἰησοῦ","LOC"
"19","·","LOC"
"20","χάρις","O"
"21","ὑμῖν","O"
"22","καὶ","O"
"23","εἰρήνη","O"
"24","ἀπὸ","O"
"25","θεοῦ","O"
"26","πατρὸς","O"
"27","ἡμῶν","O"
"28","καὶ","O"
"29","κυρίου","O"
"30","Ἰησοῦ","LOC"
"31","Χριστοῦ","LOC"
"32",".","O"
"33","Εὐλογητὸς","O"
"34","ὁ","O"
"35","θεὸς","O"
"36","καὶ","O"
"37","πατὴρ","O"
"38","τοῦ","O"
"39","κυρίου","O"
"40","ἡμῶν","O"
"41","Ἰησοῦ","LOC"
"42","Χριστοῦ","LOC"
"43",",","O"
"44","ὁ","O"
"45","εὐλογήσας","O"
"46","ἡμᾶς","O"
"47","ἐν","O"
"48","πάσῃ","O"
"49","εὐλογίᾳ","O"
"50","πνευματικῇ","O"
"51","ἐν","O"
"52","τοῖς","O"
"53","ἐπουρανίοις","O"
"54","ἐν","O"
"55","Χριστῷ","LOC"
"56",",","LOC"
"57","καθὼς","O"
"58","ἐξελέξατο","O"
"59","ἡμᾶς","O"
"60","ἐν","O"
"61","αὐτῷ","O"
"62","πρὸ","O"
"63","καταβολῆς","O"
"64","κόσμου","O"
"65",",","O"
"66","εἶναι","O"
"67","ἡμᾶς","O"
"68","ἁγίους","O"
"69","καὶ","O"
"70","ἀμώμους","O"
"71","κατενώπιον","O"
"72","αὐτοῦ","O"
"73","ἐν","O"
"74","ἀγάπῃ","O"
"75",",","O"
"76","προορίσας","O"
"77","ἡμᾶς","O"
"78","εἰς","O"
"79","υἱοθεσίαν","O"
"80","διὰ","O"
"81","Ἰησοῦ","LOC"
"82","Χριστοῦ","LOC"
"83","εἰς","O"
"84","αὐτόν","O"
"85",",","O"
"86","κατὰ","O"
"87","τὴν","O"
"88","εὐδοκίαν","O"
"89","τοῦ","O"
"90","θελήματος","O"
"91","αὐτοῦ","O"
"92",",","O"
"93","εἰς","O"
"94","ἔπαινον","O"
"95","δόξης","O"
"96","τῆς","O"
"97","χάριτος","O"
"98","αὐτοῦ","O"
"99","ἧς","O"
"100","ἐχαρίτωσεν","O"
"101","ἡμᾶς","O"
"102","ἐν","O"
"103","τῷ","O"
"104","ἠγαπημένῳ","O"
"105",",","O"
"106","ἐν","O"
"107","ᾧ","O"
"108","ἔχομεν","O"
"109","τὴν","O"
"110","ἀπολύτρωσιν","O"
"111","διὰ","O"
"112","τοῦ","O"
"113","αἵματος","O"
"114","αὐτοῦ","O"
"115",",","O"
"116","τὴν","O"
"117","ἄφεσιν","O"
"118","τῶν","O"
"119","παραπτωμάτων","O"
"120",",","O"
"121","κατὰ","O"
"122","τὸ","O"
"123","πλοῦτος","O"
"124","τῆς","O"
"125","χάριτος","O"
"126","αὐτοῦ","O"
"127","ἧς","O"
"128","ἐπερίσσευσεν","O"
"129","εἰς","O"
"130","ἡμᾶς","O"
"131","ἐν","O"
"132","πάσῃ","O"
"133","σοφίᾳ","O"
"134","καὶ","O"
"135","φρονήσει","O"
"136","γνωρίσας","O"
"137","ἡμῖν","O"
"138","τὸ","O"
"139","μυστήριον","O"
"140","τοῦ","O"
"141","θελήματος","O"
"142","αὐτοῦ","O"
"143",",","O"
"144","κατὰ","O"
"145","τὴν","O"
"146","εὐδοκίαν","O"
"147","αὐτοῦ","O"
"148","ἣν","O"
"149","προέθετο","O"
"150","ἐν","O"
"151","αὐτῷ","O"
"152","εἰς","O"
"153","οἰκονομίαν","O"
"154","τοῦ","O"
"155","πληρώματος","O"
"156","τῶν","O"
"157","καιρῶν","O"
"158",",","O"
"159","ἀνακεφαλαιώσασθαι","O"
"160","τὰ","O"
"161","πάντα","O"
"162","ἐν","O"
"163","τῷ","O"
"164","Χριστῷ","O"
"165",",","O"
"166","τὰ","O"
"167","ἐπὶ","O"
"168","τοῖς","O"
"169","οὐρανοῖς","O"
"170","καὶ","O"
"171","τὰ","O"
"172","ἐπὶ","O"
"173","τῆς","O"
"174","γῆς","O"
"175","·","O"
"176","ἐν","O"
"177","αὐτῷ","O"
"178",",","O"
"179","ἐν","O"
"180","ᾧ","O"
"181","καὶ","O"
"182","ἐκληρώθημεν","O"
"183","προορισθέντες","O"
"184","κατὰ","O"
"185","πρόθεσιν","O"
"186","τοῦ","O"
"187","τὰ","O"
"188","πάντα","O"
"189","ἐνεργοῦντος","O"
"190","κατὰ","O"
"191","τὴν","O"
"192","βουλὴν","O"
"193","τοῦ","O"
"194","θελήματος","O"
"195","αὐτοῦ","O"
"196",",","O"
"197","εἰς","O"
"198","τὸ","O"
"199","εἶναι","O"
"200","ἡμᾶς","O"
