"ID","TOKEN","LEMMA"
"1","Παῦλος","Παῦλος"
"2","ἀπόστολος","ἀπόστολος"
"3","Χριστοῦ","Χριστός"
"4","Ἰησοῦ","Ἰησοῦς"
"5","διὰ","διά"
"6","θελήματος","θέλημα"
"7","θεοῦ","θεός"
"8","τοῖς","ὁ"
"9","ἁγίοις","ἅγιος"
"10","τοῖς","ὁ"
"11","οὖσιν","εἰμί"
"12","ἐν","ἐν"
"13","Ἐφέσῳ","Ἔφεσος"
"14","καὶ","καί"
"15","πιστοῖς","πιστός"
"16","ἐν","ἐν"
"17","Χριστῷ","Χριστός"
"18","Ἰησοῦ","Ἰησοῦς"
"19","·","·"
"20","χάρις","χάρις"
"21","ὑμῖν","ὑμεῖς"
"22","καὶ","καί"
"23","εἰρήνη","εἰρήνη"
"24","ἀπὸ","ἀπό"
"25","θεοῦ","θεός"
"26","πατρὸς","πατήρ"
"27","ἡμῶν","ἡμεῖς"
"28","καὶ","καί"
"29","κυρίου","κύριος"
"30","Ἰησοῦ","Ἰησοῦς"
"31","Χριστοῦ","Χριστός"
"32",".","."
"33","Εὐλογητὸς","εὐλογητός"
"34","ὁ","ὁ"
"35","θεὸς","θεός"
"36","καὶ","καί"
"37","πατὴρ","πατήρ"
"38","τοῦ","ὁ"
"39","κυρίου","κύριος"
"40","ἡμῶν","ἡμεῖς"
"41","Ἰησοῦ","Ἰησοῦς"
"42","Χριστοῦ","Χριστός"
"43",",",","
"44","ὁ","ὁ"
"45","εὐλογήσας","εὐλογέω"
"46","ἡμᾶς","ἡμεῖς"
"47","ἐν","ἐν"
"48","πάσῃ","πᾶς"
"49","εὐλογίᾳ","εὐλογία"
"50","πνευματικῇ","πνευματικός"
"51","ἐν","ἐν"
"52","τοῖς","ὁ"
"53","ἐπουρανίοις","ἐπουράνιος"
"54","ἐν","ἐν"
"55","Χριστῷ","Χριστός"
"56",",",","
"57","καθὼς","καθώς"
"58","ἐξελέξατο","ἐκλέγω"
"59","ἡμᾶς","ἡμεῖς"
"60","ἐν","ἐν"
"61","αὐτῷ","αὐτός"
"62","πρὸ","πρό"
"63","καταβολῆς","καταβολή"
"64","κόσμου","κόσμος"
"65",",",","
"66","εἶναι","εἰμί"
"67","ἡμᾶς","ἡμεῖς"
"68","ἁγίους","ἅγιος"
"69","καὶ","καί"
"70","ἀμώμους","ἄμωμος"
"71","κατενώπιον","κατενώπιον"
"72","αὐτοῦ","αὐτός"
"73","ἐν","ἐν"
"74","ἀγάπῃ","ἀγάπη"
"75",",",","
"76","προορίσας","προορίζω"
"77","ἡμᾶς","ἡμεῖς"
"78","εἰς","εἰς"
"79","υἱοθεσίαν","υἱοθεσία"
"80","διὰ","διά"
"81","Ἰησοῦ","Ἰησοῦς"
"82","Χριστοῦ","Χριστός"
"83","εἰς","εἰς"
"84","αὐτόν","αὐτός"
"85",",",","
"86","κατὰ","κατά"
"87","τὴν","ὁ"
"88","εὐδοκίαν","εὐδοκία"
"89","τοῦ","ὁ"
"90","θελήματος","θέλημα"
"91","αὐτοῦ","αὐτός"
"92",",",","
"93","εἰς","εἰς"
"94","ἔπαινον","ἔπαινος"
"95","δόξης","δόξα"
"96","τῆς","ὁ"
"97","χάριτος","χάρις"
"98","αὐτοῦ","αὐτός"
"99","ἧς","ὅς"
"100","ἐχαρίτωσεν","χαριτόω"
"101","ἡμᾶς","ἡμεῖς"
"102","ἐν","ἐν"
"103","τῷ","ὁ"
"104","ἠγαπημένῳ","ἀγαπάω"
"105",",",","
"106","ἐν","ἐν"
"107","ᾧ","ὅς"
"108","ἔχομεν","ἔχω"
"109","τὴν","ὁ"
"110","ἀπολύτρωσιν","ἀπολύτρωσις"
"111","διὰ","διά"
"112","τοῦ","ὁ"
"113","αἵματος","αἷμα"
"114","αὐτοῦ","αὐτός"
"115",",",","
"116","τὴν","ὁ"
"117","ἄφεσιν","ἄφεσις"
"118","τῶν","ὁ"
"119","παραπτωμάτων","παράπτωμα"
"120",",",","
"121","κατὰ","κατά"
"122","τὸ","ὁ"
"123","πλοῦτος","πλοῦτος"
"124","τῆς","ὁ"
"125","χάριτος","χάρις"
"126","αὐτοῦ","αὐτός"
"127","ἧς","ὅς"
"128","ἐπερίσσευσεν","περισσεύω"
"129","εἰς","εἰς"
"130","ἡμᾶς","ἡμεῖς"
"131","ἐν","ἐν"
"132","πάσῃ","πᾶς"
"133","σοφίᾳ","σοφία"
"134","καὶ","καί"
"135","φρονήσει","φρόνησις"
"136","γνωρίσας","γνωρίζω"
"137","ἡμῖν","ἡμεῖς"
"138","τὸ","ὁ"
"139","μυστήριον","μυστήριον"
"140","τοῦ","ὁ"
"141","θελήματος","θέλημα"
"142","αὐτοῦ","αὐτός"
"143",",",","
"144","κατὰ","κατά"
"145","τὴν","ὁ"
"146","εὐδοκίαν","εὐδοκία"
"147","αὐτοῦ","αὐτός"
"148","ἣν","ὅς"
"149","προέθετο","προτίθημι"
"150","ἐν","ἐν"
"151","αὐτῷ","αὐτός"
"152","εἰς","εἰς"
"153","οἰκονομίαν","οἰκονομία"
"154","τοῦ","ὁ"
"155","πληρώματος","πλήρωμα"
"156","τῶν","ὁ"
"157","καιρῶν","καιρός"
"158",",",","
"159","ἀνακεφαλαιώσασθαι","ἀνακεφαλαιώω"
"160","τὰ","ὁ"
"161","πάντα","πᾶς"
"162","ἐν","ἐν"
"163","τῷ","ὁ"
"164","Χριστῷ","Χριστός"
"165",",",","
"166","τὰ","ὁ"
"167","ἐπὶ","ἐπί"
"168","τοῖς","ὁ"
"169","οὐρανοῖς","οὐρανός"
"170","καὶ","καί"
"171","τὰ","ὁ"
"172","ἐπὶ","ἐπί"
"173","τῆς","ὁ"
"174","γῆς","γῆ"
"175","·","·"
"176","ἐν","ἐν"
"177","αὐτῷ","αὐτός"
"178",",",","
"179","ἐν","ἐν"
"180","ᾧ","ὅς"
"181","καὶ","καί"
"182","ἐκληρώθημεν","κληρόω"
"183","προορισθέντες","προορίζω"
"184","κατὰ","κατά"
"185","πρόθεσιν","πρόθεσις"
"186","τοῦ","ὁ"
"187","τὰ","ὁ"
"188","πάντα","πᾶς"
"189","ἐνεργοῦντος","ἐνεργέω"
"190","κατὰ","κατά"
"191","τὴν","ὁ"
"192","βουλὴν","βουλή"
"193","τοῦ","ὁ"
"194","θελήματος","θέλημα"
"195","αὐτοῦ","αὐτός"
"196",",",","
"197","εἰς","εἰς"
"198","τὸ","ὁ"
"199","εἶναι","εἰμί"
"200","ἡμᾶς","ἡμεῖς"
"201","εἰς","εἰς"
"202","ἔπαινον","ἔπαινος"
"203","δόξης","δόξα"
"204","αὐτοῦ","αὐτός"
"205","τοὺς","ὁ"
"206","προηλπικότας","προελπίζω"
"207","ἐν","ἐν"
"208","τῷ","ὁ"
"209","Χριστῷ","Χριστός"
"210","·","·"
"211","ἐν","ἐν"
"212","ᾧ","ὅς"
"213","καὶ","καί"
"214","ὑμεῖς","ὑμεῖς"
"215","ἀκούσαντες","ἀκούω"
"216","τὸν","ὁ"
"217","λόγον","λόγος"
"218","τῆς","ὁ"
"219","ἀληθείας","ἀλήθεια"
"220",",",","
"221","τὸ","ὁ"
"222","εὐαγγέλιον","εὐαγγέλιον"
"223","τῆς","ὁ"
"224","σωτηρίας","σωτηρία"
"225","ὑμῶν","ὑμεῖς"
"226",",",","
"227","ἐν","ἐν"
"228","ᾧ","ὅς"
"229","καὶ","καί"
"230","πιστεύσαντες","πιστεύω"
"231","ἐσφραγίσθητε","σφραγίζω"
"232","τῷ","ὁ"
"233","πνεύματι","πνεῦμα"
"234","τῆς","ὁ"
"235","ἐπαγγελίας","ἐπαγγελία"
"236","τῷ","ὁ"
"237","ἁγίῳ","ἅγιος"
"238",",",","
"239","ὅ","ὅς"
"240","ἐστιν","εἰμί"
"241","ἀρραβὼν","ἀρραμβάνω"
"242","τῆς","ὁ"
"243","κληρονομίας","κληρονομία"
"244","ἡμῶν","ἡμεῖς"
"245",",",","
"246","εἰς","εἰς"
"247","ἀπολύτρωσιν","ἀπολύτρωσις"
"248","τῆς","ὁ"
"249","περιποιήσεως","περιποίησις"
"250",",",","
"251","εἰς","εἰς"
"252","ἔπαινον","ἔπαινος"
"253","τῆς","ὁ"
"254","δόξης","δόξα"
"255","αὐτοῦ","αὐτός"
"256",".","."
"257","Διὰ","διά"
"258","τοῦτο","οὗτος"
"259","κἀ","κἀ"
"260","γώ","γώ"
"261",",",","
"262","ἀκούσας","ἀκούω"
"263","τὴν","ὁ"
"264","καθʼ","κατά"
"265","ὑμᾶς","ὑμεῖς"
"266","πίστιν","πίστις"
"267","ἐν","ἐν"
"268","τῷ","ὁ"
"269","κυρίῳ","κύριος"
"270","Ἰησοῦ","Ἰησοῦς"
"271","καὶ","καί"
"272","τὴν","ὁ"
"273","ἀγάπην","ἀγάπη"
"274","τὴν","ὁ"
"275","εἰς","εἰς"
"276","πάντας","πᾶς"
"277","τοὺς","ὁ"
"278","ἁγίους","ἅγιος"
"279",",",","
"280","οὐ","οὐ"
"281","παύομαι","παύω"
"282","εὐχαριστῶν","εὐχαριστέω"
"283","ὑπὲρ","ὑπέρ"
"284","ὑμῶν","ὑμεῖς"
"285","μνείαν","μνεία"
"286","ποιούμενος","ποιέω"
"287","ἐπὶ","ἐπί"
"288","τῶν","ὁ"
"289","προσευχῶν","προσευχή"
"290","μου","ἐγώ"
"291",",",","
"292","ἵνα","ἵνα"
"293","ὁ","ὁ"
"294","θεὸς","θεός"
"295","τοῦ","ὁ"
"296","κυρίου","κύριος"
"297","ἡμῶν","ἡμεῖς"
"298","Ἰησοῦ","Ἰησοῦς"
"299","Χριστοῦ","Χριστός"
"300",",",","
"301","ὁ","ὁ"
"302","πατὴρ","πατήρ"
"303","τῆς","ὁ"
"304","δόξης","δόξα"
"305",",",","
"306","δώῃ","δίδωμι"
"307","ὑμῖν","ὑμεῖς"
"308","πνεῦμα","πνεῦμα"
"309","σοφίας","σοφία"
"310","καὶ","καί"
"311","ἀποκαλύψεως","ἀποκάλυψις"
"312","ἐν","ἐν"
"313","ἐπιγνώσει","ἐπίγνωσις"
"314","αὐτοῦ","αὐτός"
"315",",",","
"316","πεφωτισμένους","φωτίζω"
"317","τοὺς","ὁ"
"318","ὀφθαλμοὺς","ὀφθαλμός"
"319","τῆς","ὁ"
"320","καρδίας","καρδία"
"321","ὑμῶν","ὑμεῖς"
"322","εἰς","εἰς"
"323","τὸ","ὁ"
"324","εἰδέναι","οἶδα"
"325","ὑμᾶς","ὑμεῖς"
"326","τίς","τίς"
"327","ἐστιν","εἰμί"
"328","ἡ","ὁ"
"329","ἐλπὶς","ἐλπίς"
"330","τῆς","ὁ"
"331","κλήσεως","κλῆσις"
"332","αὐτοῦ","αὐτός"
"333",",",","
"334","τίς","τίς"
"335","ὁ","ὁ"
"336","πλοῦτος","πλοῦτος"
"337","τῆς","ὁ"
"338","δόξης","δόξα"
"339","τῆς","ὁ"
"340","κληρονομίας","κληρονομία"
"341","αὐτοῦ","αὐτός"
"342","ἐν","ἐν"
"343","τοῖς","ὁ"
"344","ἁγίοις","ἅγιος"
"345",",",","
"346","καὶ","καί"
"347","τί","τίς"
"348","τὸ","ὁ"
"349","ὑπερβάλλον","ὑπερβάλλω"
"350","μέγεθος","μέγεθος"
"351","τῆς","ὁ"
"352","δυνάμεως","δύναμις"
"353","αὐτοῦ","αὐτός"
"354","εἰς","εἰς"
"355","ἡμᾶς","ἡμεῖς"
"356","τοὺς","ὁ"
"357","πιστεύοντας","πιστεύω"
"358","κατὰ","κατά"
"359","τὴν","ὁ"
"360","ἐνέργειαν","ἐνέργεια"
"361","τοῦ","ὁ"
"362","κράτους","κράτος"
"363","τῆς","ὁ"
"364","ἰσχύος","ἰσχύς"
"365","αὐτοῦ","αὐτός"
"366","ἣν","ὅς"
"367","ἐνήργηκεν","ἐνεργέω"
"368","ἐν","ἐν"
"369","τῷ","ὁ"
"370","Χριστῷ","Χριστός"
"371","ἐγείρας","ἐγείρω"
"372","αὐτὸν","αὐτός"
"373","ἐκ","ἐκ"
"374","νεκρῶν","νεκρός"
"375",",",","
"376","καὶ","καί"
"377","καθίσας","καθίζω"
"378","ἐν","ἐν"
"379","δεξιᾷ","δεξιός"
"380","αὐτοῦ","αὐτός"
"381","ἐν","ἐν"
"382","τοῖς","ὁ"
"383","ἐπουρανίοις","ἐπουράνιος"
"384","ὑπεράνω","ὑπεράνω"
"385","πάσης","πᾶς"
"386","ἀρχῆς","ἀρχή"
"387","καὶ","καί"
"388","ἐξουσίας","ἐξουσία"
"389","καὶ","καί"
"390","δυνάμεως","δύναμις"
"391","καὶ","καί"
"392","κυριότητος","κυριότης"
"393","καὶ","καί"
"394","παντὸς","πᾶς"
"395","ὀνόματος","ὄνομα"
"396","ὀνομαζομένου","ὀνομάζω"
"397","οὐ","οὐ"
"398","μόνον","μόνος"
"399","ἐν","ἐν"
"400","τῷ","ὁ"
"401","αἰῶνι","αἰών"
"402","τούτῳ","οὗτος"
"403","ἀλλὰ","ἀλλά"
"404","καὶ","καί"
"405","ἐν","ἐν"
"406","τῷ","ὁ"
"407","μέλλοντι","μέλλω"
"408","·","·"
"409","καὶ","καί"
"410","πάντα","πᾶς"
"411","ὑπέταξεν","ὑποτάσσω"
"412","ὑπὸ","ὑπό"
"413","τοὺς","ὁ"
"414","πόδας","πούς"
"415","αὐτοῦ","αὐτός"
"416",",",","
"417","καὶ","καί"
"418","αὐτὸν","αὐτός"
"419","ἔδωκεν","δίδωμι"
"420","κεφαλὴν","κεφαλή"
"421","ὑπὲρ","ὑπέρ"
"422","πάντα","πᾶς"
"423","τῇ","ὁ"
"424","ἐκκλησίᾳ","ἐκκλησία"
"425",",",","
"426","ἥτις","ὅστις"
"427","ἐστὶν","εἰμί"
"428","τὸ","ὁ"
"429","σῶμα","σῶμα"
"430","αὐτοῦ","αὐτός"
"431",",",","
"432","τὸ","ὁ"
"433","πλήρωμα","πλήρωμα"
"434","τοῦ","ὁ"
"435","τὰ","ὁ"
"436","πάντα","πᾶς"
"437","ἐν","ἐν"
"438","πᾶσιν","πᾶς"
"439","πληρουμένου","πληρουμένω"
"440",".","."
"441","Καὶ","καί"
"442","ὑμᾶς","ὑμεῖς"
"443","ὄντας","εἰμί"
"444","νεκροὺς","νεκρός"
"445","τοῖς","ὁ"
"446","παραπτώμασιν","παράπτωμα"
"447","καὶ","καί"
"448","ταῖς","ὁ"
"449","ἁμαρτίαις","ἁμαρτία"
"450","ὑμῶν","ὑμεῖς"
"451",",",","
"452","ἐν","ἐν"
"453","αἷς","ὅς"
"454","ποτε","ποτε"
"455","περιεπατήσατε","περιπατέω"
"456","κατὰ","κατά"
"457","τὸν","ὁ"
"458","αἰῶνα","αἰών"
"459","τοῦ","ὁ"
"460","κόσμου","κόσμος"
"461","τούτου","οὗτος"
"462",",",","
"463","κατὰ","κατά"
"464","τὸν","ὁ"
"465","ἄρχοντα","ἄρχων"
"466","τῆς","ὁ"
"467","ἐξουσίας","ἐξουσία"
"468","τοῦ","ὁ"
"469","ἀέρος","ἀήρ"
"470",",",","
