"ID","TOKEN","UPOS"
"1","Πολυμερῶς","ADV"
"2","καὶ","CCONJ"
"3","πολυτρόπως","ADV"
"4","πάλαι","ADV"
"5","ὁ","DET"
"6","θεὸς","NOUN"
"7","λαλήσας","VERB"
"8","τοῖς","DET"
"9","πατράσιν","NOUN"
"10","ἐν","ADP"
"11","τοῖς","DET"
"12","προφήταις","NOUN"
"13","ἐπʼ","ADP"
"14","ἐσχάτου","ADJ"
"15","τῶν","DET"
"16","ἡμερῶν","NOUN"
"17","τούτων","DET"
"18","ἐλάλησεν","VERB"
"19","ἡμῖν","PRON"
"20","ἐν","ADP"
"21","υἱῷ","NOUN"
"22",",","PUNCT"
"23","ὃν","PRON"
"24","ἔθηκεν","VERB"
"25","κληρονόμον","NOUN"
"26","πάντων","ADJ"
"27",",","PUNCT"
"28","διʼ","ADP"
"29","οὗ","PRON"
"30","καὶ","ADV"
"31","ἐποίησεν","VERB"
"32","τοὺς","DET"
"33","αἰῶνας","NOUN"
"34","·","PUNCT"
"35","ὃς","PRON"
"36","ὢν","AUX"
"37","ἀπαύγασμα","NOUN"
"38","τῆς","DET"
"39","δόξης","NOUN"
"40","καὶ","CCONJ"
"41","χαρακτὴρ","NOUN"
"42","τῆς","DET"
"43","ὑποστάσεως","NOUN"
"44","αὐτοῦ","PRON"
"45",",","PUNCT"
"46","φέρων","VERB"
"47","τε","CCONJ"
"48","τὰ","DET"
"49","πάντα","ADJ"
"50","τῷ","DET"
"51","ῥήματι","NOUN"
"52","τῆς","DET"
"53","δυνάμεως","NOUN"
"54",",","PUNCT"
"55","διʼ","ADP"
"56","αὑτοῦ","PRON"
"57","καθαρισμὸν","NOUN"
"58","τῶν","DET"
"59","ἁμαρτιῶν","NOUN"
"60","ποιησάμενος","VERB"
"61","ἐκάθισεν","VERB"
"62","ἐν","ADP"
"63","δεξιᾷ","ADJ"
"64","τῆς","DET"
"65","μεγαλωσύνης","NOUN"
"66","ἐν","ADP"
"67","ὑψηλοῖς","ADJ"
"68",",","PUNCT"
"69","τοσούτῳ","ADJ"
"70","κρείττων","ADJ"
"71","γενόμενος","VERB"
"72","τῶν","DET"
"73","ἀγγέλων","NOUN"
"74","ὅσῳ","PRON"
"75","διαφορώτερον","ADJ"
"76","παρʼ","ADP"
"77","αὐτοὺς","PRON"
"78","κεκληρονόμηκεν","VERB"
"79","ὄνομα","NOUN"
"80",".","PUNCT"
"81","Τίνι","PRON"
"82","γὰρ","ADV"
"83","εἶπέν","VERB"
"84","ποτε","ADV"
"85","τῶν","DET"
"86","ἀγγέλων","NOUN"
"87","·","PUNCT"
"88","Υἱός","NOUN"
"89","μου","PRON"
"90","εἶ","AUX"
"91","σύ","PRON"
"92",",","PUNCT"
"93","ἐγὼ","PRON"
"94","σήμερον","ADV"
"95","γεγέννηκά","VERB"
"96","σε","PRON"
"97",",","PUNCT"
"98","καὶ","CCONJ"
"99","πάλιν","ADV"
"100","·","PUNCT"
"101","Ἐγὼ","PRON"
"102","ἔσομαι","AUX"
"103","αὐτῷ","PRON"
"104","εἰς","ADP"
"105","πατέρα","NOUN"
"106",",","PUNCT"
"107","καὶ","CCONJ"
"108","αὐτὸς","PRON"
"109","ἔσται","AUX"
"110","μοι","PRON"
"111","εἰς","ADP"
"112","υἱόν","NOUN"
"113",";","PUNCT"
"114","ὅταν","ADV"
"115","δὲ","ADV"
"116","πάλιν","ADV"
"117","εἰσαγάγῃ","VERB"
"118","τὸν","DET"
"119","πρωτότοκον","ADJ"
"120","εἰς","ADP"
"121","τὴν","DET"
"122","οἰκουμένην","NOUN"
"123",",","PUNCT"
"124","λέγει","VERB"
"125","·","PUNCT"
"126","Καὶ","CCONJ"
"127","προσκυνησάτωσαν","VERB"
"128","αὐτῷ","PRON"
"129","πάντες","DET"
"130","ἄγγελοι","NOUN"
"131","θεοῦ","NOUN"
"132",".","PUNCT"
"133","καὶ","CCONJ"
"134","πρὸς","ADP"
"135","μὲν","ADV"
"136","τοὺς","DET"
"137","ἀγγέλους","NOUN"
"138","λέγει","VERB"
"139","·","PUNCT"
"140","Ὁ","DET"
"141","ποιῶν","VERB"
"142","τοὺς","DET"
"143","ἀγγέλους","NOUN"
"144","αὐτοῦ","PRON"
"145","πνεύματα","NOUN"
"146",",","PUNCT"
"147","καὶ","CCONJ"
"148","τοὺς","DET"
"149","λειτουργοὺς","NOUN"
"150","αὐτοῦ","PRON"
"151","πυρὸς","NOUN"
"152","φλόγα","NOUN"
"153","·","PUNCT"
"154","πρὸς","ADP"
