"ID","TOKEN","NER"
"1","Πολυμερῶς","O"
"2","καὶ","O"
"3","πολυτρόπως","O"
"4","πάλαι","O"
"5","ὁ","O"
"6","θεὸς","O"
"7","λαλήσας","O"
"8","τοῖς","O"
"9","πατράσιν","O"
"10","ἐν","O"
"11","τοῖς","O"
"12","προφήταις","O"
"13","ἐπʼ","O"
"14","ἐσχάτου","O"
"15","τῶν","O"
"16","ἡμερῶν","O"
"17","τούτων","O"
"18","ἐλάλησεν","O"
"19","ἡμῖν","O"
"20","ἐν","O"
"21","υἱῷ","O"
"22",",","O"
"23","ὃν","O"
"24","ἔθηκεν","O"
"25","κληρονόμον","O"
"26","πάντων","O"
"27",",","O"
"28","διʼ","O"
"29","οὗ","O"
"30","καὶ","O"
"31","ἐποίησεν","O"
"32","τοὺς","O"
"33","αἰῶνας","O"
"34","·","O"
"35","ὃς","O"
"36","ὢν","O"
"37","ἀπαύγασμα","O"
"38","τῆς","O"
"39","δόξης","O"
"40","καὶ","O"
"41","χαρακτὴρ","O"
"42","τῆς","O"
"43","ὑποστάσεως","O"
"44","αὐτοῦ","O"
"45",",","O"
"46","φέρων","O"
"47","τε","O"
"48","τὰ","O"
"49","πάντα","O"
"50","τῷ","O"
"51","ῥήματι","O"
"52","τῆς","O"
"53","δυνάμεως","O"
"54",",","O"
"55","διʼ","O"
"56","αὑτοῦ","O"
"57","καθαρισμὸν","O"
"58","τῶν","O"
"59","ἁμαρτιῶν","O"
"60","ποιησάμενος","O"
"61","ἐκάθισεν","O"
"62","ἐν","O"
"63","δεξιᾷ","O"
"64","τῆς","O"
"65","μεγαλωσύνης","O"
"66","ἐν","O"
"67","ὑψηλοῖς","O"
"68",",","O"
"69","τοσούτῳ","O"
"70","κρείττων","O"
"71","γενόμενος","O"
"72","τῶν","O"
"73","ἀγγέλων","O"
"74","ὅσῳ","O"
"75","διαφορώτερον","O"
"76","παρʼ","O"
"77","αὐτοὺς","O"
"78","κεκληρονόμηκεν","O"
"79","ὄνομα","O"
"80",".","O"
"81","Τίνι","O"
"82","γὰρ","O"
"83","εἶπέν","O"
"84","ποτε","O"
"85","τῶν","O"
"86","ἀγγέλων","O"
"87","·","O"
"88","Υἱός","O"
"89","μου","O"
"90","εἶ","O"
"91","σύ","O"
"92",",","O"
"93","ἐγὼ","O"
"94","σήμερον","O"
"95","γεγέννηκά","O"
"96","σε","O"
"97",",","O"
"98","καὶ","O"
"99","πάλιν","O"
"100","·","O"
"101","Ἐγὼ","O"
"102","ἔσομαι","O"
"103","αὐτῷ","O"
"104","εἰς","O"
"105","πατέρα","O"
"106",",","O"
"107","καὶ","O"
"108","αὐτὸς","O"
"109","ἔσται","O"
"110","μοι","O"
"111","εἰς","O"
"112","υἱόν","O"
"113",";","O"
"114","ὅταν","O"
"115","δὲ","O"
"116","πάλιν","O"
"117","εἰσαγάγῃ","O"
"118","τὸν","O"
"119","πρωτότοκον","O"
"120","εἰς","O"
"121","τὴν","O"
"122","οἰκουμένην","LOC"
"123",",","O"
"124","λέγει","O"
"125","·","O"
"126","Καὶ","O"
"127","προσκυνησάτωσαν","O"
"128","αὐτῷ","O"
"129","πάντες","O"
"130","ἄγγελοι","O"
"131","θεοῦ","O"
"132",".","O"
"133","καὶ","O"
"134","πρὸς","O"
"135","μὲν","O"
"136","τοὺς","O"
"137","ἀγγέλους","O"
"138","λέγει","O"
"139","·","O"
"140","Ὁ","O"
"141","ποιῶν","O"
"142","τοὺς","O"
"143","ἀγγέλους","O"
"144","αὐτοῦ","O"
"145","πνεύματα","O"
"146",",","O"
"147","καὶ","O"
"148","τοὺς","O"
"149","λειτουργοὺς","O"
"150","αὐτοῦ","O"
"151","πυρὸς","O"
"152","φλόγα","O"
"153","·","O"
"154","πρὸς","O"
"155","δὲ","O"
"156","τὸν","O"
"157","υἱόν","O"
"158","·","O"
"159","Ὁ","O"
"160","θρόνος","O"
"161","σου","O"
"162","ὁ","O"
"163","θεὸς","O"
"164","εἰς","O"
"165","τὸν","O"
"166","αἰῶνα","O"
"167","τοῦ","O"
"168","αἰῶνος","O"
"169",",","O"
"170","καὶ","O"
"171","ἡ","O"
"172","ῥάβδος","O"
"173","τῆς","O"
"174","εὐθύτητος","O"
"175","ῥάβδος","O"
"176","τῆς","O"
"177","βασιλείας","O"
"178","σου","O"
"179",".","O"
"180","ἠγάπησας","O"
"181","δικαιοσύνην","O"
"182","καὶ","O"
"183","ἐμίσησας","O"
"184","ἀνομίαν","O"
"185","·","O"
"186","διὰ","O"
"187","τοῦτο","O"
"188","ἔχρισέν","O"
"189","σε","O"
"190","ὁ","O"
"191","θεός","O"
"192",",","O"
"193","ὁ","O"
"194","θεός","O"
"195","σου","O"
"196",",","O"
"197","ἔλαιον","O"
"198","ἀγαλλιάσεως","O"
"199","παρὰ","O"
"200","τοὺς","O"
"201","μετόχους","O"
"202","σου","O"
"203","·","O"
"204","καί","O"
"205","·","O"
"206","Σὺ","O"
