"ID","TOKEN","LEMMA"
"1","Πολυμερῶς","πολυμερῶς"
"2","καὶ","καί"
"3","πολυτρόπως","πολυτρόπως"
"4","πάλαι","πάλαι"
"5","ὁ","ὁ"
"6","θεὸς","θεός"
"7","λαλήσας","λαλέω"
"8","τοῖς","ὁ"
"9","πατράσιν","πατήρ"
"10","ἐν","ἐν"
"11","τοῖς","ὁ"
"12","προφήταις","προφήτης"
"13","ἐπʼ","ἐπί"
"14","ἐσχάτου","ἔσχατος"
"15","τῶν","ὁ"
"16","ἡμερῶν","ἡμέρα"
"17","τούτων","οὗτος"
"18","ἐλάλησεν","λαλέω"
"19","ἡμῖν","ἡμεῖς"
"20","ἐν","ἐν"
"21","υἱῷ","υἱός"
"22",",",","
"23","ὃν","ὅς"
"24","ἔθηκεν","τίθημι"
"25","κληρονόμον","κληρονόμος"
"26","πάντων","πᾶς"
"27",",",","
"28","διʼ","διά"
"29","οὗ","ὅς"
"30","καὶ","καί"
"31","ἐποίησεν","ποιέω"
"32","τοὺς","ὁ"
"33","αἰῶνας","αἰών"
"34","·","·"
"35","ὃς","ὅς"
"36","ὢν","εἰμί"
"37","ἀπαύγασμα","ἀπαύγασμα"
"38","τῆς","ὁ"
"39","δόξης","δόξα"
"40","καὶ","καί"
"41","χαρακτὴρ","χαρακτήρ"
"42","τῆς","ὁ"
"43","ὑποστάσεως","ὑπόστασις"
"44","αὐτοῦ","αὐτός"
"45",",",","
"46","φέρων","φέρω"
"47","τε","τε"
"48","τὰ","ὁ"
"49","πάντα","πᾶς"
"50","τῷ","ὁ"
"51","ῥήματι","ῥῆμα"
"52","τῆς","ὁ"
"53","δυνάμεως","δύναμις"
"54",",",","
"55","διʼ","διά"
"56","αὑτοῦ","ἑαυτοῦ"
"57","καθαρισμὸν","καθαρισμός"
"58","τῶν","ὁ"
"59","ἁμαρτιῶν","ἁμαρτία"
"60","ποιησάμενος","ποιέω"
"61","ἐκάθισεν","καθίζω"
"62","ἐν","ἐν"
"63","δεξιᾷ","δεξιός"
"64","τῆς","ὁ"
"65","μεγαλωσύνης","μεγαλωσύνη"
"66","ἐν","ἐν"
"67","ὑψηλοῖς","ὑψηλός"
"68",",",","
"69","τοσούτῳ","τοσοῦτος"
"70","κρείττων","κρείσσων"
"71","γενόμενος","γίγνομαι"
"72","τῶν","ὁ"
"73","ἀγγέλων","ἄγγελος"
"74","ὅσῳ","ὅσος"
"75","διαφορώτερον","διάφορος"
"76","παρʼ","παρά"
"77","αὐτοὺς","αὐτός"
"78","κεκληρονόμηκεν","κληρονομέω"
"79","ὄνομα","ὄνομα"
"80",".","."
