"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","δοῦλος","O"
"3","θεοῦ","O"
"4",",","O"
"5","ἀπόστολος","O"
"6","δὲ","O"
"7","Ἰησοῦ","LOC"
"8","Χριστοῦ","LOC"
"9","κατὰ","O"
"10","πίστιν","O"
"11","ἐκλεκτῶν","O"
"12","θεοῦ","O"
"13","καὶ","O"
"14","ἐπίγνωσιν","O"
"15","ἀληθείας","O"
"16","τῆς","O"
"17","κατʼ","O"
"18","εὐσέβειαν","O"
"19","ἐπʼ","O"
"20","ἐλπίδι","O"
"21","ζωῆς","O"
"22","αἰωνίου","O"
"23",",","O"
"24","ἣν","O"
"25","ἐπηγγείλατο","O"
"26","ὁ","O"
"27","ἀψευδὴς","O"
"28","θεὸς","O"
"29","πρὸ","O"
"30","χρόνων","O"
"31","αἰωνίων","O"
"32","ἐφανέρωσεν","O"
"33","δὲ","O"
"34","καιροῖς","O"
"35","ἰδίοις","O"
"36",",","O"
"37","τὸν","O"
"38","λόγον","O"
"39","αὐτοῦ","O"
"40","ἐν","O"
"41","κηρύγματι","O"
"42","ὃ","O"
"43","ἐπιστεύθην","O"
"44","ἐγὼ","O"
"45","κατʼ","O"
"46","ἐπιταγὴν","O"
"47","τοῦ","O"
"48","σωτῆρος","O"
"49","ἡμῶν","O"
"50","θεοῦ","O"
"51",",","O"
"52","Τίτῳ","O"
"53","γνησίῳ","O"
"54","τέκνῳ","O"
"55","κατὰ","O"
"56","κοινὴν","O"
"57","πίστιν","O"
"58","·","O"
"59","χάρις","O"
"60","καὶ","O"
"61","εἰρήνη","O"
"62","ἀπὸ","O"
"63","θεοῦ","O"
"64","πατρὸς","O"
"65","καὶ","O"
"66","Χριστοῦ","LOC"
"67","Ἰησοῦ","LOC"
"68","τοῦ","O"
"69","σωτῆρος","O"
"70","ἡμῶν","O"
"71",".","O"
"72","Τούτου","O"
"73","χάριν","O"
"74","ἀπέλιπόν","O"
"75","σε","O"
"76","ἐν","O"
"77","Κρήτῃ","LOC"
"78","ἵνα","O"
"79","τὰ","O"
"80","λείποντα","O"
"81","ἐπιδιορθώσῃ","O"
"82",",","O"
"83","καὶ","O"
"84","καταστήσῃς","O"
"85","κατὰ","O"
"86","πόλιν","O"
"87","πρεσβυτέρους","O"
"88",",","O"
"89","ὡς","O"
"90","ἐγώ","O"
"91","σοι","O"
"92","διεταξάμην","O"
"93",",","O"
"94","εἴ","O"
"95","τίς","O"
"96","ἐστιν","O"
"97","ἀνέγκλητος","O"
"98",",","O"
"99","μιᾶς","O"
"100","γυναικὸς","O"
"101","ἀνήρ","O"
"102",",","O"
"103","τέκνα","O"
"104","ἔχων","O"
"105","πιστά","O"
"106",",","O"
"107","μὴ","O"
"108","ἐν","O"
"109","κατηγορίᾳ","O"
"110","ἀσωτίας","O"
"111","ἢ","O"
"112","ἀνυπότακτα","O"
"113",".","O"
"114","δεῖ","O"
"115","γὰρ","O"
"116","τὸν","O"
"117","ἐπίσκοπον","O"
"118","ἀνέγκλητον","O"
"119","εἶναι","O"
"120","ὡς","O"
"121","θεοῦ","O"
"122","οἰκονόμον","O"
"123",",","O"
"124","μὴ","O"
"125","αὐθάδη","O"
"126",",","O"
"127","μὴ","O"
"128","ὀργίλον","O"
"129",",","O"
"130","μὴ","O"
"131","πάροινον","O"
"132",",","O"
"133","μὴ","O"
"134","πλήκτην","O"
"135",",","O"
"136","μὴ","O"
"137","αἰσχροκερδῆ","O"
"138",",","O"
"139","ἀλλὰ","O"
"140","φιλόξενον","O"
"141",",","O"
"142","φιλάγαθον","O"
"143",",","O"
"144","σώφρονα","O"
"145",",","O"
"146","δίκαιον","O"
"147",",","O"
"148","ὅσιον","O"
"149",",","O"
"150","ἐγκρατῆ","O"
"151",",","O"
"152","ἀντεχόμενον","O"
"153","τοῦ","O"
"154","κατὰ","O"
"155","τὴν","O"
"156","διδαχὴν","O"
"157","πιστοῦ","O"
"158","λόγου","O"
"159",",","O"
"160","ἵνα","O"
"161","δυνατὸς","O"
"162","ᾖ","O"
"163","καὶ","O"
"164","παρακαλεῖν","O"
"165","ἐν","O"
"166","τῇ","O"
"167","διδασκαλίᾳ","O"
"168","τῇ","O"
"169","ὑγιαινούσῃ","O"
"170","καὶ","O"
"171","τοὺς","O"
"172","ἀντιλέγοντας","O"
"173","ἐλέγχειν","O"
"174",".","O"
"175","Εἰσὶν","O"
"176","γὰρ","O"
"177","πολλοὶ","O"
"178","καὶ","O"
"179","ἀνυπότακτοι","O"
"180",",","O"
"181","ματαιολόγοι","O"
"182","καὶ","O"
"183","φρεναπάται","O"
"184",",","O"
"185","μάλιστα","O"
"186","οἱ","O"
"187","ἐκ","O"
"188","τῆς","O"
"189","περιτομῆς","O"
"190",",","O"
"191","οὓς","O"
"192","δεῖ","O"
"193","ἐπιστομίζειν","O"
"194",",","O"
"195","οἵτινες","O"
"196","ὅλους","O"
"197","οἴκους","O"
"198","ἀνατρέπουσιν","O"
"199","διδάσκοντες","O"
"200","ἃ","O"
"201","μὴ","O"
"202","δεῖ","O"
"203","αἰσχροῦ","O"
"204","κέρδους","O"
"205","χάριν","O"
"206",".","O"
"207","εἶπέν","O"
"208","τις","O"
"209","ἐξ","O"
"210","αὐτῶν","O"
"211",",","O"
"212","ἴδιος","O"
"213","αὐτῶν","O"
"214","προφήτης","O"
"215",",","O"
"216","Κρῆτες","NORP"
"217","ἀεὶ","O"
"218","ψεῦσται","O"
"219",",","O"
"220","κακὰ","O"
"221","θηρία","O"
"222",",","O"
"223","γαστέρες","O"
"224","ἀργαί","O"
"225","·","O"
"226","ἡ","O"
"227","μαρτυρία","O"
"228","αὕτη","O"
"229","ἐστὶν","O"
"230","ἀληθής","O"
"231",".","O"
"232","διʼ","O"
"233","ἣν","O"
"234","αἰτίαν","O"
"235","ἔλεγχε","O"
"236","αὐτοὺς","O"
"237","ἀποτόμως","O"
"238",",","O"
"239","ἵνα","O"
"240","ὑγιαίνωσιν","O"
"241","ἐν","O"
"242","τῇ","O"
"243","πίστει","O"
