"ID","TOKEN","LEMMA"
"1","Παῦλος","Παῦλος"
"2","δοῦλος","δοῦλος"
"3","θεοῦ","θεός"
"4",",",","
"5","ἀπόστολος","ἀπόστολος"
"6","δὲ","δέ"
"7","Ἰησοῦ","Ἰησοῦς"
"8","Χριστοῦ","Χριστός"
"9","κατὰ","κατά"
"10","πίστιν","πίστις"
"11","ἐκλεκτῶν","ἐκλεκτός"
"12","θεοῦ","θεός"
"13","καὶ","καί"
"14","ἐπίγνωσιν","ἐπίγνωσις"
"15","ἀληθείας","ἀλήθεια"
"16","τῆς","ὁ"
"17","κατʼ","κατά"
"18","εὐσέβειαν","εὐσέβεια"
"19","ἐπʼ","ἐπί"
"20","ἐλπίδι","ἐλπίς"
"21","ζωῆς","ζωή"
"22","αἰωνίου","αἰώνιος"
"23",",",","
"24","ἣν","ὅς"
"25","ἐπηγγείλατο","ἐπαγγέλλομαι"
"26","ὁ","ὁ"
"27","ἀψευδὴς","ἀψευδής"
"28","θεὸς","θεός"
"29","πρὸ","πρό"
"30","χρόνων","χρόνος"
"31","αἰωνίων","αἰώνιος"
"32","ἐφανέρωσεν","φανερόω"
"33","δὲ","δέ"
"34","καιροῖς","καιρός"
"35","ἰδίοις","ἴδιος"
"36",",",","
"37","τὸν","ὁ"
"38","λόγον","λόγος"
"39","αὐτοῦ","αὐτός"
"40","ἐν","ἐν"
"41","κηρύγματι","κήρυγμα"
"42","ὃ","ὁ"
"43","ἐπιστεύθην","πιστεύω"
"44","ἐγὼ","ἐγώ"
"45","κατʼ","κατά"
"46","ἐπιταγὴν","ἐπιταγή"
"47","τοῦ","ὁ"
"48","σωτῆρος","σωτήρ"
"49","ἡμῶν","ἡμεῖς"
"50","θεοῦ","θεός"
"51",",",","
"52","Τίτῳ","Τίτος"
"53","γνησίῳ","γνήσιος"
"54","τέκνῳ","τέκνον"
"55","κατὰ","κατά"
"56","κοινὴν","κοινός"
"57","πίστιν","πίστις"
"58","·","·"
"59","χάρις","χάρις"
"60","καὶ","καί"
"61","εἰρήνη","εἰρήνη"
"62","ἀπὸ","ἀπό"
"63","θεοῦ","θεός"
"64","πατρὸς","πατήρ"
"65","καὶ","καί"
"66","Χριστοῦ","Χριστός"
"67","Ἰησοῦ","Ἰησοῦς"
"68","τοῦ","ὁ"
"69","σωτῆρος","σωτήρ"
"70","ἡμῶν","ἡμεῖς"
"71",".","."
"72","Τούτου","οὗτος"
"73","χάριν","χάρις"
"74","ἀπέλιπόν","ἀπολείπω"
"75","σε","σύ"
"76","ἐν","ἐν"
"77","Κρήτῃ","Κρήτη"
"78","ἵνα","ἵνα"
"79","τὰ","ὁ"
"80","λείποντα","λείπω"
"81","ἐπιδιορθώσῃ","ἐπιδιορθόω"
"82",",",","
"83","καὶ","καί"
"84","καταστήσῃς","καθίστημι"
"85","κατὰ","κατά"
"86","πόλιν","πόλις"
"87","πρεσβυτέρους","πρέσβυς"
"88",",",","
"89","ὡς","ὡς"
"90","ἐγώ","ἐγώ"
"91","σοι","σύ"
"92","διεταξάμην","διατάσσω"
"93",",",","
"94","εἴ","εἰ"
"95","τίς","τίς"
"96","ἐστιν","εἰμί"
"97","ἀνέγκλητος","ἀνέγκλητος"
"98",",",","
"99","μιᾶς","εἷς"
"100","γυναικὸς","γυνή"
"101","ἀνήρ","ἀνήρ"
"102",",",","
"103","τέκνα","τέκνον"
"104","ἔχων","ἔχω"
"105","πιστά","πιστός"
"106",",",","
"107","μὴ","μή"
"108","ἐν","ἐν"
"109","κατηγορίᾳ","κατηγορία"
"110","ἀσωτίας","ἀσωτία"
"111","ἢ","ἤ"
"112","ἀνυπότακτα","ἀνυπότακτος"
"113",".","."
"114","δεῖ","δεῖ"
"115","γὰρ","γάρ"
"116","τὸν","ὁ"
"117","ἐπίσκοπον","ἐπίσκοπος"
"118","ἀνέγκλητον","ἀνέγκλητος"
"119","εἶναι","εἰμί"
"120","ὡς","ὡς"
"121","θεοῦ","θεός"
"122","οἰκονόμον","οἰκονόμος"
"123",",",","
"124","μὴ","μή"
"125","αὐθάδη","αὐθάδης"
"126",",",","
"127","μὴ","μή"
"128","ὀργίλον","ὀργίλος"
"129",",",","
"130","μὴ","μή"
"131","πάροινον","πάροινος"
"132",",",","
"133","μὴ","μή"
"134","πλήκτην","πλήκτης"
"135",",",","
"136","μὴ","μή"
"137","αἰσχροκερδῆ","αἰσχροκερδής"
"138",",",","
"139","ἀλλὰ","ἀλλά"
"140","φιλόξενον","φιλόξενος"
"141",",",","
"142","φιλάγαθον","φιλάγαθος"
"143",",",","
"144","σώφρονα","σώφρων"
"145",",",","
"146","δίκαιον","δίκαιος"
"147",",",","
"148","ὅσιον","ὅσιος"
"149",",",","
"150","ἐγκρατῆ","ἐγκρατής"
"151",",",","
"152","ἀντεχόμενον","ἀντέχω"
"153","τοῦ","ὁ"
"154","κατὰ","κατά"
"155","τὴν","ὁ"
"156","διδαχὴν","διδαχή"
"157","πιστοῦ","πιστός"
"158","λόγου","λόγος"
"159",",",","
"160","ἵνα","ἵνα"
"161","δυνατὸς","δυνατός"
"162","ᾖ","εἰμί"
"163","καὶ","καί"
"164","παρακαλεῖν","παρακαλέω"
"165","ἐν","ἐν"
"166","τῇ","ὁ"
"167","διδασκαλίᾳ","διδασκαλία"
"168","τῇ","ὁ"
"169","ὑγιαινούσῃ","ὑγιαίνω"
"170","καὶ","καί"
"171","τοὺς","ὁ"
"172","ἀντιλέγοντας","ἀντιλέγω"
"173","ἐλέγχειν","ἐλέγχω"
"174",".","."
"175","Εἰσὶν","εἰμί"
"176","γὰρ","γάρ"
"177","πολλοὶ","πολύς"
"178","καὶ","καί"
"179","ἀνυπότακτοι","ἀνυπότακτος"
"180",",",","
"181","ματαιολόγοι","ματαιολόγος"
"182","καὶ","καί"
"183","φρεναπάται","φρεναπάται"
"184",",",","
"185","μάλιστα","μάλα"
"186","οἱ","ὁ"
"187","ἐκ","ἐκ"
"188","τῆς","ὁ"
"189","περιτομῆς","περιτομή"
"190",",",","
"191","οὓς","ὅς"
"192","δεῖ","δεῖ"
"193","ἐπιστομίζειν","ἐπιστομίζω"
"194",",",","
"195","οἵτινες","ὅστις"
"196","ὅλους","ὅλος"
"197","οἴκους","οἶκος"
"198","ἀνατρέπουσιν","ἀνατρέπω"
"199","διδάσκοντες","διδάσκω"
"200","ἃ","ὅς"
"201","μὴ","μή"
"202","δεῖ","δεῖ"
"203","αἰσχροῦ","αἰσχρός"
"204","κέρδους","κέρδος"
"205","χάριν","χάρις"
"206",".","."
"207","εἶπέν","λέγω"
"208","τις","τίς"
"209","ἐξ","ἐκ"
"210","αὐτῶν","αὐτός"
"211",",",","
"212","ἴδιος","ἴδιος"
"213","αὐτῶν","αὐτός"
"214","προφήτης","προφήτης"
"215",",",","
"216","Κρῆτες","Κρής"
"217","ἀεὶ","ἀεί"
"218","ψεῦσται","ψεύστης"
"219",",",","
"220","κακὰ","κακός"
"221","θηρία","θηρίον"
"222",",",","
"223","γαστέρες","γαστήρ"
"224","ἀργαί","ἀργή"
"225","·","·"
"226","ἡ","ὁ"
"227","μαρτυρία","μαρτυρία"
"228","αὕτη","οὗτος"
"229","ἐστὶν","εἰμί"
"230","ἀληθής","ἀληθής"
