"ID","TOKEN","UPOS"
"1","Παῦλος","PROPN"
"2","δοῦλος","NOUN"
"3","θεοῦ","NOUN"
"4",",","PUNCT"
"5","ἀπόστολος","NOUN"
"6","δὲ","ADV"
"7","Ἰησοῦ","PROPN"
"8","Χριστοῦ","PROPN"
"9","κατὰ","ADP"
"10","πίστιν","NOUN"
"11","ἐκλεκτῶν","ADJ"
"12","θεοῦ","NOUN"
"13","καὶ","CCONJ"
"14","ἐπίγνωσιν","NOUN"
"15","ἀληθείας","NOUN"
"16","τῆς","DET"
"17","κατʼ","ADP"
"18","εὐσέβειαν","NOUN"
"19","ἐπʼ","ADP"
"20","ἐλπίδι","NOUN"
"21","ζωῆς","NOUN"
"22","αἰωνίου","ADJ"
"23",",","PUNCT"
"24","ἣν","PRON"
"25","ἐπηγγείλατο","VERB"
"26","ὁ","DET"
"27","ἀψευδὴς","ADJ"
"28","θεὸς","NOUN"
"29","πρὸ","ADP"
"30","χρόνων","NOUN"
"31","αἰωνίων","ADJ"
"32","ἐφανέρωσεν","VERB"
"33","δὲ","ADV"
"34","καιροῖς","NOUN"
"35","ἰδίοις","ADJ"
"36",",","PUNCT"
"37","τὸν","DET"
"38","λόγον","NOUN"
"39","αὐτοῦ","PRON"
"40","ἐν","ADP"
"41","κηρύγματι","NOUN"
"42","ὃ","PRON"
"43","ἐπιστεύθην","VERB"
"44","ἐγὼ","PRON"
"45","κατʼ","ADP"
"46","ἐπιταγὴν","NOUN"
"47","τοῦ","DET"
"48","σωτῆρος","NOUN"
"49","ἡμῶν","PRON"
"50","θεοῦ","NOUN"
"51",",","PUNCT"
"52","Τίτῳ","PROPN"
"53","γνησίῳ","ADJ"
"54","τέκνῳ","NOUN"
"55","κατὰ","ADP"
"56","κοινὴν","ADJ"
"57","πίστιν","NOUN"
"58","·","PUNCT"
"59","χάρις","NOUN"
"60","καὶ","CCONJ"
"61","εἰρήνη","NOUN"
"62","ἀπὸ","ADP"
"63","θεοῦ","NOUN"
"64","πατρὸς","NOUN"
"65","καὶ","CCONJ"
"66","Χριστοῦ","PROPN"
"67","Ἰησοῦ","PROPN"
"68","τοῦ","DET"
"69","σωτῆρος","NOUN"
"70","ἡμῶν","PRON"
"71",".","PUNCT"
"72","Τούτου","ADJ"
"73","χάριν","ADP"
"74","ἀπέλιπόν","VERB"
"75","σε","PRON"
"76","ἐν","ADP"
"77","Κρήτῃ","NOUN"
"78","ἵνα","SCONJ"
"79","τὰ","DET"
"80","λείποντα","VERB"
"81","ἐπιδιορθώσῃ","VERB"
"82",",","PUNCT"
"83","καὶ","CCONJ"
"84","καταστήσῃς","VERB"
"85","κατὰ","ADP"
"86","πόλιν","NOUN"
"87","πρεσβυτέρους","ADJ"
"88",",","PUNCT"
"89","ὡς","ADV"
"90","ἐγώ","PRON"
"91","σοι","PRON"
"92","διεταξάμην","VERB"
"93",",","PUNCT"
"94","εἴ","SCONJ"
"95","τίς","ADJ"
"96","ἐστιν","AUX"
"97","ἀνέγκλητος","ADJ"
"98",",","PUNCT"
"99","μιᾶς","NUM"
"100","γυναικὸς","NOUN"
"101","ἀνήρ","NOUN"
"102",",","PUNCT"
"103","τέκνα","NOUN"
"104","ἔχων","VERB"
"105","πιστά","ADJ"
"106",",","PUNCT"
"107","μὴ","ADV"
"108","ἐν","ADP"
"109","κατηγορίᾳ","NOUN"
"110","ἀσωτίας","NOUN"
"111","ἢ","CCONJ"
"112","ἀνυπότακτα","ADJ"
"113",".","PUNCT"
"114","δεῖ","VERB"
"115","γὰρ","ADV"
"116","τὸν","DET"
"117","ἐπίσκοπον","NOUN"
"118","ἀνέγκλητον","ADJ"
"119","εἶναι","AUX"
"120","ὡς","ADV"
"121","θεοῦ","NOUN"
"122","οἰκονόμον","NOUN"
"123",",","PUNCT"
