"ID","TOKEN","IS_STOP"
"1","Παῦλος","FALSE"
"2","δοῦλος","FALSE"
"3","θεοῦ","FALSE"
"4",",","FALSE"
"5","ἀπόστολος","FALSE"
"6","δὲ","TRUE"
"7","Ἰησοῦ","FALSE"
"8","Χριστοῦ","FALSE"
"9","κατὰ","TRUE"
"10","πίστιν","FALSE"
"11","ἐκλεκτῶν","FALSE"
"12","θεοῦ","FALSE"
"13","καὶ","TRUE"
"14","ἐπίγνωσιν","FALSE"
"15","ἀληθείας","FALSE"
"16","τῆς","TRUE"
"17","κατʼ","FALSE"
"18","εὐσέβειαν","FALSE"
"19","ἐπʼ","FALSE"
"20","ἐλπίδι","FALSE"
"21","ζωῆς","FALSE"
"22","αἰωνίου","FALSE"
"23",",","FALSE"
"24","ἣν","TRUE"
"25","ἐπηγγείλατο","FALSE"
"26","ὁ","TRUE"
"27","ἀψευδὴς","FALSE"
"28","θεὸς","FALSE"
"29","πρὸ","FALSE"
"30","χρόνων","FALSE"
"31","αἰωνίων","FALSE"
"32","ἐφανέρωσεν","FALSE"
"33","δὲ","TRUE"
"34","καιροῖς","FALSE"
"35","ἰδίοις","FALSE"
"36",",","FALSE"
"37","τὸν","TRUE"
"38","λόγον","FALSE"
"39","αὐτοῦ","TRUE"
"40","ἐν","TRUE"
"41","κηρύγματι","FALSE"
"42","ὃ","TRUE"
"43","ἐπιστεύθην","FALSE"
"44","ἐγὼ","TRUE"
"45","κατʼ","FALSE"
"46","ἐπιταγὴν","FALSE"
"47","τοῦ","TRUE"
"48","σωτῆρος","FALSE"
"49","ἡμῶν","TRUE"
"50","θεοῦ","FALSE"
"51",",","FALSE"
"52","Τίτῳ","FALSE"
"53","γνησίῳ","FALSE"
"54","τέκνῳ","FALSE"
"55","κατὰ","TRUE"
"56","κοινὴν","FALSE"
"57","πίστιν","FALSE"
"58","·","FALSE"
"59","χάρις","FALSE"
"60","καὶ","TRUE"
"61","εἰρήνη","FALSE"
"62","ἀπὸ","TRUE"
"63","θεοῦ","FALSE"
"64","πατρὸς","FALSE"
"65","καὶ","TRUE"
"66","Χριστοῦ","FALSE"
"67","Ἰησοῦ","FALSE"
"68","τοῦ","TRUE"
"69","σωτῆρος","FALSE"
"70","ἡμῶν","TRUE"
"71",".","FALSE"
"72","Τούτου","TRUE"
"73","χάριν","FALSE"
"74","ἀπέλιπόν","FALSE"
"75","σε","TRUE"
"76","ἐν","TRUE"
"77","Κρήτῃ","FALSE"
"78","ἵνα","FALSE"
"79","τὰ","TRUE"
"80","λείποντα","FALSE"
"81","ἐπιδιορθώσῃ","FALSE"
"82",",","FALSE"
"83","καὶ","TRUE"
"84","καταστήσῃς","FALSE"
"85","κατὰ","TRUE"
"86","πόλιν","FALSE"
"87","πρεσβυτέρους","FALSE"
"88",",","FALSE"
"89","ὡς","TRUE"
"90","ἐγώ","TRUE"
"91","σοι","TRUE"
"92","διεταξάμην","FALSE"
"93",",","FALSE"
"94","εἴ","TRUE"
"95","τίς","TRUE"
"96","ἐστιν","TRUE"
"97","ἀνέγκλητος","FALSE"
"98",",","FALSE"
"99","μιᾶς","FALSE"
"100","γυναικὸς","FALSE"
"101","ἀνήρ","FALSE"
"102",",","FALSE"
"103","τέκνα","FALSE"
"104","ἔχων","FALSE"
"105","πιστά","FALSE"
"106",",","FALSE"
"107","μὴ","TRUE"
"108","ἐν","TRUE"
"109","κατηγορίᾳ","FALSE"
"110","ἀσωτίας","FALSE"
"111","ἢ","TRUE"
"112","ἀνυπότακτα","FALSE"
"113",".","FALSE"
"114","δεῖ","FALSE"
"115","γὰρ","TRUE"
"116","τὸν","TRUE"
"117","ἐπίσκοπον","FALSE"
"118","ἀνέγκλητον","FALSE"
"119","εἶναι","TRUE"
"120","ὡς","TRUE"
"121","θεοῦ","FALSE"
"122","οἰκονόμον","FALSE"
"123",",","FALSE"
"124","μὴ","TRUE"
"125","αὐθάδη","FALSE"
"126",",","FALSE"
"127","μὴ","TRUE"
"128","ὀργίλον","FALSE"
"129",",","FALSE"
"130","μὴ","TRUE"
"131","πάροινον","FALSE"
"132",",","FALSE"
"133","μὴ","TRUE"
"134","πλήκτην","FALSE"
"135",",","FALSE"
"136","μὴ","TRUE"
"137","αἰσχροκερδῆ","FALSE"
"138",",","FALSE"
"139","ἀλλὰ","TRUE"
"140","φιλόξενον","FALSE"
"141",",","FALSE"
"142","φιλάγαθον","FALSE"
"143",",","FALSE"
"144","σώφρονα","FALSE"
