"ID","TOKEN","LEMMA"
"1","περὶ","περί"
"2","τῆς","ὁ"
"3","ἀρετῆς","ἀρετή"
"4","βουλευόμεθα","βουλεύω"
"5","καὶ","καί"
"6","διαποροῦμεν","διαπορέω"
"7",",",","
"8","εἰ","εἰ"
"9","διδακτόν","διδακτός"
"10","ἐστι","εἰμί"
"11","τὸ","ὁ"
"12","φρονεῖν","φρονέω"
"13","τὸ","ὁ"
"14","δικαιοπραγεῖν","δικαιοπραγέω"
"15","τὸ","ὁ"
"16","εὖ","εὖ"
"17","ζῆν","ζῶ"
"18","·","·"
"19","εἶτʼ","εἶτα"
"20","οὐ","οὐ"
"21","θαυμάζομεν","θαυμάζω"
"22",",",","
"23","εἰ","εἰ"
"24","ῥητόρων","ῥήτωρ"
"25","μὲν","μέν"
"26","ἔργα","ἔργον"
"27","καὶ","καί"
"28","κυβερνητῶν","κυβερνήτης"
"29","καὶ","καί"
"30","ἁρμονικῶν","ἁρμονικός"
"31","καὶ","καί"
"32","οἰκοδόμων","οἰκοδόμων"
"33","καὶ","καί"
"34","γεωργῶν","γεωργός"
"35","μυρία","μυρίος"
"36","γʼ","γε"
"37","ἐστίν","εἰμί"
"38","·","·"
"39","ἀγαθοὶ","ἀγαθός"
"40","δʼ","δέ"
"41","ἄνδρες","ἀνήρ"
"42","ὀνομάζονται","ὀνομάζω"
"43","καὶ","καί"
"44","λέγονται","λέγω"
"45","μόνον","μόνος"
"46",",",","
"47","ὡς","ὡς"
"48","ἱπποκένταυροι","ἱπποκένταυρος"
"49","καὶ","καί"
"50","γίγαντες","Γίγας"
"51","καὶ","καί"
"52","κύκλωπες","κύκλωψ"
"53",",",","
"54","ἔργον","ἔργον"
"55","δʼ","δέ"
"56","ἀμεμφὲς","ἀμεμφής"
"57","εἰς","εἰς"
"58","ἀρετὴν","ἀρετή"
"59","καὶ","καί"
"60","ἀκέραιον","ἀκέραιος"
"61","οὐκ","οὐ"
"62","ἔστιν","εἰμί"
"63","εὑρεῖν","εὑρίσκω"
"64","οὐδὲ","οὐδέ"
"65","πάθους","πάθος"
"66","ἀκέραιον","ἀκέραιος"
"67","ἦθος","ἦθος"
"68","καὶ","καί"
"69","ἄθικτον","ἄθικτος"
"70","αἰσχροῦ","αἰσχρός"
"71","βίον","βίος"
"72","ἀλλʼ","ἀλλά"
"73","εἰ","εἰ"
"74","καί","καί"
"75","τι","τίς"
"76","καλὸν","καλός"
"77","ἡ","ὁ"
"78","φύσις","φύσις"
"79","αὐτομάτως","αὐτόματος"
"80","ἐκφέρει","ἐκφέρω"
"81",",",","
"82","τοῦτο","οὗτος"
"83","πολλῷ","πολύς"
"84","τῷ","ὁ"
"85","ἀλλοτρίῳ","ἀλλότριος"
"86",",",","
"87","καθάπερ","καθάπερ"
"88","ὕλῃ","ὕλη"
"89","καρπὸς","καρπός"
"90","ἀγρίᾳ","ἀγρία"
"91","καὶ","καί"
"92","ἀκαθάρτῳ","ἀκάθαρτος"
"93","μιγνύμενος","μιγνύμενος"
"94",",",","
"95","ἐξαμαυροῦται","ἐξαμαυροῦται"
"96",".","."
"97","ψάλλειν","ψάλλω"
"98","μανθάνουσιν","μανθάνω"
"99","οἱ","ὁ"
"100","ἄνθρωποι","ἄνθρωπος"
"101","καὶ","καί"
"102","ὀρχεῖσθαι","ὀρχέομαι"
"103","καὶ","καί"
"104","ἀναγιγνώσκειν","ἀναγιγνώσκω"
"105","γράμματα","γράμμα"
"106","καὶ","καί"
"107","γεωργεῖν","γεωργέω"
"108","καὶ","καί"
"109","ἱππεύειν","ἱππεύω"
"110","ὑποδεῖσθαι","ὑποδεῖσθαι"
"111","μανθάνουσι","μανθάνω"
"112","περιβάλλεσθαι","περιβάλλω"
"113","καὶ","καί"
"114","ἀλείφεσθαι","ἀλείφω"
"115","·","·"
"116","οἰνοχοεῖν","οἰνοχοέω"
"117","διδάσκουσιν","διδάσκω"
"118","ὀψοποιεῖν","ὀψοποιέω"
"119","ταῦτʼ","οὗτος"
"120","ἄνευ","ἄνευ"
"121","τοῦ","ὁ"
"122","μαθεῖν","μανθάνω"
"123","οὐκ","οὐ"
"124","ἔστι","εἰμί"
"125","χρησίμως","χρήσιμος"
"126",";",";"
"127","ποιεῖν","ποιέω"
"128",".","."
"129","διʼ","διά"
"130","ὃ","ὁ"
"131","δὲ","δέ"
"132","ταῦτα","οὗτος"
"133","πάντα","πᾶς"
"134",",",","
"135","τὸ","ὁ"
"136","εὖ","εὖ"
"137","βιοῦν","βιόω"
"138",",",","
"139","ἀδίδακτον","ἀδίδακτος"
"140","καὶ","καί"
"141","ἄλογον","ἄλογος"
"142","καὶ","καί"
"143","ἄτεχνον","ἄτεχνος"
"144","καὶ","καί"
"145","αὐτόματον","αὐτόματος"
"146",".","."
"147","ὦ","ὦ"
"148","·","·"
"149","ἄνθρωποι","ἄνθρωπος"
"150",",",","
"151","τί","τίς"
"152","τὴν","ὁ"
"153","ἀρετὴν","ἀρετή"
"154","λέγοντες","λέγω"
"155","ἀδίδακτον","ἀδίδακτος"
"156","εἶναι","εἰμί"
"157","ποιοῦμεν","ποιέω"
"158","ἀνύπαρκτον","ἀνύπαρκτος"
"159",";",";"
"160","εἰ","εἰ"
"161","γὰρ","γάρ"
"162","ἡ","ὁ"
"163","μάθησις","μάθησις"
"164","γένεσίς","γένεσις"
"165","ἐστιν","εἰμί"
"166",",",","
"167","ἡ","ὁ"
"168","τοῦ","ὁ"
"169","μαθεῖν","μανθάνω"
"170","κώλυσις","κώλυσις"
"171","ἀναίρεσις","ἀναίρεσις"
"172",".","."
"173","καίτοι","καίτοι"
"174","γʼ","γε"
"175","ὥς","ὡς"
"176","φησιν","φημί"
"177","ὁ","ὁ"
"178","Πλάτων","Πλάτων"
"179","διὰ","διά"
"180","τὴν","ὁ"
"181","τοῦ","ὁ"
"182","ποδὸς","πούς"
"183","πρὸς","πρός"
"184","τὴν","ὁ"
"185","λύραν","λύρα"
"186","καὶ","καί"
"187","ἀμετρίαν","ἀμετρία"
"188","καὶ","καί"
"189","ἀναρμοστίαν","ἀναρμοστία"
"190","οὔτʼ","οὔτε"
"191","ἀδελφὸς","ἀδελφός"
"192","ἀδελφῷ","ἀδελφός"
"193","πολεμεῖ","πολεμέω"
"194","οὔτε","οὔτε"
"195","φίλος","φίλος"
"196","φίλῳ","φίλος"
"197","διαφέρεται","διαφέρω"
"198",",",","
"199","οὔτε","οὔτε"
"200","πόλεις","πόλις"
"201","πόλεσι","πόλις"
"202","διʼ","διά"
"203","ἀπεχθείας","ἀπέχθεια"
"204","γιγνόμεναι","γίγνομαι"
"205","τὰ","ὁ"
"206","ἔσχατα","ἔσχατος"
"207","δρῶσί","δράω"
"208","τε","τε"
"209","καὶ","καί"
"210","πάσχουσιν","πάσχω"
"211","ὑπʼ","ὑπό"
"212","ἀλλήλων","ἀλλήλων"
"213","·","·"
"214","οὐδὲ","οὐδέ"
"215","περὶ","περί"
"216","προσῳδίας","προσῳδία"
"217","ἔχει","ἔχω"
"218","τις","τίς"
"219","εἰπεῖν","λέγω"
"220","στάσιν","στάσις"
"221","ἐν","ἐν"
"222","πόλει","πόλις"
"223","γενομένην","γίγνομαι"
"224",",",","
"225","πότερον","πότερον"
"226","Τελχινας","Τελχινας"
"227","ἢ","ἤ"
"228","Τέλχινας","Τέλχιν"
"229","ἀναγνωστέον","ἀναγνωάομσι"
"230","οὐδʼ","οὐδέ"
"231","ἐν","ἐν"
"232","οἰκίᾳ","οἰκία"
"233","διαφορὰν","διαφορά"
