"ID","TOKEN","IS_STOP"
"1","ΕΡΜΗΝΕΙΑ","FALSE"
"2","ΠΕΡΙ","FALSE"
"3","ΕΝΕΡΓΩΝ","FALSE"
"4","ΛΙΘΩΝ","FALSE"
"5",".","FALSE"
"6","ΙΠΠΟΚΡΑΤΟΥΣ","FALSE"
"7",".","FALSE"
"8","Λίθος","FALSE"
"9","ὁ","TRUE"
"10","κουράλιος","FALSE"
"11",".","FALSE"
"12","Μετ","FALSE"
"13","οἴνου","FALSE"
"14","πινόμενος","FALSE"
"15","ἑρπετοδήκτοις","FALSE"
"16","βοηθεῖ","FALSE"
"17",".","FALSE"
"18","Ὁ","TRUE"
"19","βαστάζων","FALSE"
"20","αὐτὸν","TRUE"
"21","ἐν","TRUE"
"22","πολέμῳ","FALSE"
"23","ἀβλαβὴς","FALSE"
"24","μένει","FALSE"
"25","·","FALSE"
"26","καὶ","TRUE"
"27","φυλακτήριόν","FALSE"
"28","ἐστιν","TRUE"
"29","παντὸς","FALSE"
"30","κακοῦ","FALSE"
"31",",","FALSE"
"32","κινδύνου","FALSE"
"33",",","FALSE"
"34","πολέμου","FALSE"
"35",",","FALSE"
"36","θαλάττης","FALSE"
"37",",","FALSE"
"38","μαγιῶν","FALSE"
"39",".","FALSE"
"40","Σπλῆνα","FALSE"
"41","τήκει","FALSE"
"42",",","FALSE"
"43","φάρμακα","FALSE"
"44","φυλάττει","FALSE"
"45",",","FALSE"
"46","καὶ","TRUE"
"47","σάρκας","FALSE"
"48","ἀναπληροῖ","FALSE"
"49",",","FALSE"
"50","καὶ","TRUE"
"51","πᾶσίν","FALSE"
"52","ἐστιν","TRUE"
"53","ἠγαπημένος","FALSE"
"54","ὁ","TRUE"
"55","βαστάζων","FALSE"
"56","αὐτόν","TRUE"
"57",".","FALSE"
"58","Λίθος","FALSE"
"59","ὁ","TRUE"
"60","ἀχάτης","FALSE"
"61",".","FALSE"
"62","Οὗτος","TRUE"
"63","δὲ","TRUE"
"64","λίαν","FALSE"
"65","ἐρυθρὸς","FALSE"
"66","τοῖς","TRUE"
"67","σκορπιοπλήκτοις","FALSE"
"68","ὠφελιμώτατος","FALSE"
"69","ἦν","TRUE"
"70",",","FALSE"
"71","καὶ","TRUE"
"72","τοὺς","TRUE"
"73","ψυχορραγοῦντας","FALSE"
"74","ἐπιτιθέμενος","FALSE"
"75","ὠφελεῖ","FALSE"
"76",".","FALSE"
"77","Φασίν","FALSE"
"78","τινες","TRUE"
