"ID","TOKEN","NER"
"1","Τίμων","PERSON"
"2","ὦς","O"
"3","Ζεῦ","GOD"
"4","φίλιε","O"
"5","καὶ","O"
"6","ξένιε","O"
"7","καὶ","O"
"8","ἑταιρεῖε","O"
"9","καὶ","O"
"10","ἐφέστιε","O"
"11","καὶ","O"
"12","ἀστεροπητὰ","O"
"13","καὶ","O"
"14","ὅρκιε","O"
"15","καὶ","O"
"16","νεφεληγερέτα","O"
"17","καὶ","O"
"18","ἐρίγδουπε","O"
"19","καὶ","O"
"20","εἲ","O"
"21","τί","O"
"22","σε","O"
"23","ἄλλο","O"
"24","οἱ","O"
"25","ἐμβρόντητοι","O"
"26","ποιηταὶ","O"
"27","καλοῦσι","O"
"28",",","O"
"29","—","O"
"30","καὶ","O"
"31","μάλιστα","O"
"32","ὅταν","O"
"33","ἀπορῶσι","O"
"34","πρὸς","O"
"35","τὰ","O"
"36","μέτρα","O"
"37","·","O"
"38","τότε","O"
"39","γὰρ","O"
"40","αὐτοῖς","O"
"41","πολυώνυμος","O"
"42","γινόμενος","O"
"43","ὑπερείδεις","O"
"44","τὸ","O"
"45","πῖπτον","O"
"46","τοῦ","O"
"47","μέτρου","O"
"48","καὶ","O"
"49","ἀναπληροῖς","O"
"50","τὸ","O"
"51","κεχηνὸς","O"
"52","τοῦ","O"
"53","ῥυθμοῦ","O"
"54","—","O"
"55","ποῦ","O"
"56","σοι","O"
"57","νῦν","O"
"58","ἡ","O"
"59","ἐρισμάραγος","O"
"60","ἀστραπὴ","O"
"61","καὶ","O"
"62","ἡ","O"
"63","βαρύβρομος","O"
"64","βροντὴ","O"
"65","καὶ","O"
"66","ὁ","O"
"67","αἰθαλόεις","O"
"68","καὶ","O"
"69","ἀργήεις","O"
"70","καὶ","O"
"71","σμερδαλέος","NORP"
"72","κεραυνός","O"
"73",";","O"
"74","ἅπαντα","O"
"75","γὰρ","O"
"76","ταῦτα","O"
"77","λῆρος","O"
"78","ἤδη","O"
"79","ἀναπέφηνε","O"
"80","καὶ","O"
"81","καπνὸς","O"
"82","ἀτεχνῶς","O"
"83","ποιητικὸς","O"
"84","ἔξω","O"
"85","τοῦ","O"
"86","πατάγου","O"
"87","τῶν","O"
"88","ὀνομάτων","O"
"89",".","O"
"90","τὸ","O"
"91","δὲ","O"
"92","ἀοίδιμόν","O"
"93","σοι","O"
"94","καὶ","O"
"95","ἑκηβόλον","O"
"96","ὅπλον","O"
"97","καὶ","O"
"98","πρόχειρον","O"
"99","οὐκ","O"
"100","οἶδʼ","O"
"101","ὅπως","O"
"102","τελέως","O"
"103","ἀπέσβη","O"
"104","καὶ","O"
"105","ψυχρόν","O"
"106","ἐστι","O"
"107",",","O"
"108","μηδὲ","O"
"109","ὀλίγον","O"
"110","σπινθῆρα","O"
"111","ὀργῆς","O"
"112","κατὰ","O"
"113","τῶν","O"
"114","ἀδικούντων","O"
"115","διαφυλάττον","O"
"116",".","O"
"117","θᾶττον","O"
"118","γοῦν","O"
"119","τῶν","O"
"120","ἐπιορκεῖν","O"
"121","τις","O"
"122","ἐπιχειρούντων","O"
"123","ἕωλον","O"
"124","θρυαλλίδα","O"
"125","φοβηθείη","O"
"126","ἂν","O"
"127","ἢ","O"
"128","τὴν","O"
"129","τοῦ","O"
"130","πανδαμάτορος","GOD"
"131","κεραυνοῦ","O"
"132","φλόγα","O"
"133","·","O"
"134","οὕτω","O"
"135","δαλόν","O"
"136","τινα","O"
"137","ἐπανατείνεσθαι","O"
"138","δοκεῖς","O"
"139","αὐτοῖς","O"
"140",",","O"
"141","ὡς","O"
"142","πῦρ","O"
"143","μὲν","O"
"144","ἢ","O"
"145","καπνὸν","O"
"146","ἀπʼ","O"
"147","αὐτοῦ","O"
"148","μὴ","O"
"149","δεδιέναι","O"
"150",",","O"
"151","μόνον","O"
"152","δὲ","O"
"153","τοῦτο","O"
"154","οἴεσθαι","O"
"155","ἀπολαύειν","O"
"156","τοῦ","O"
"157","τραύματος","O"
"158",",","O"
"159","ὅτι","O"
"160","ἀναπλησθήσονται","O"
"161","τῆς","O"
"162","ἀσβόλου","O"
"163",".","O"
"164","ὥστε","O"
"165","ἤδη","O"
"166","διὰ","O"
"167","ταῦτά","O"
"168","σοι","O"
"169","καὶ","O"
"170","ὁ","O"
"171","Σαλμωνεὺς","PERSON"
"172","ἀντιβροντᾶν","O"
"173","ἐτόλμα","O"
"174",",","O"
"175","οὐ","O"
"176","πάνυ","O"
"177","τι","O"
"178","ἀπίθανος","O"
"179","ὤν","O"
"180",",","O"
"181","πρὸς","O"
"182","οὕτω","O"
"183","ψυχρὸν","O"
"184","τὴν","O"
"185","ὀργὴν","O"
"186","Δία","O"
"187","θερμουργὸς","O"
"188","ἀνὴρ","O"
"189","μεγαλαυχούμενος","O"
"190",".","O"
"191","πῶς","O"
"192","γὰρ","O"
"193","οὐ","O"
"194",";","O"
"195","ὅπου","O"
"196","γε","O"
"197","καθάπερ","O"
"198","ὑπὸ","O"
"199","μανδραγόρᾳ","PERSON"
"200","καθεύδεις","O"
"201",",","O"
"202","ὃς","O"
"203","οὔτε","O"
"204","τῶν","O"
"205","ἐπιορκούντων","O"
"206","ἀκούεις","O"
"207","οὔτε","O"
"208","τοὺς","O"
"209","ἀδικοῦντας","O"
"210","ἐπισκοπεῖς","O"
"211",",","O"
"212","λημᾷς","O"
"213","δὲ","O"
"214","καὶ","O"
"215","ἀμβλυώττεις","O"
"216","πρὸς","O"
"217","τὰ","O"
"218","γινόμενα","O"
"219","καὶ","O"
"220","τὰ","O"
"221","ὦτα","O"
"222","ἐκκεκώφησαι","O"
"223","καθάπερ","O"
