"ID","TOKEN","NER"
"1","ὅτε","O"
"2","ἐνομίζομεν","O"
"3",",","O"
"4","ὦ","O"
"5","Ἀθηναῖοι","NORP"
"6",",","O"
"7","τὰς","O"
"8","γεγενημένας","O"
"9","συμφορὰς","O"
"10","ἱκανὰ","O"
"11","μνημεῖα","O"
"12","τῇ","O"
"13","πόλει","O"
"14","καταλελεῖφθαι","O"
"15",",","O"
"16","ὥστε","O"
"17","μηδʼ","O"
"18","ἂν","O"
"19","τοὺς","O"
"20","ἐπιγιγνομένους","O"
"21","ἑτέρας","O"
"22","πολιτείας","O"
"23","ἐπιθυμεῖν","O"
"24",",","O"
"25","τότε","O"
"26","δὴ","O"
"27","οὗτοι","O"
"28","τοὺς","O"
"29","κακῶς","O"
"30","πεπονθότας","O"
"31","καὶ","O"
"32","ἀμφοτέρων","O"
"33","πεπειραμένους","O"
"34","ἐξαπατῆσαι","O"
"35","ζητοῦσι","O"
"36","τοῖς","O"
"37","αὐτοῖς","O"
"38","ψηφίσμασιν","O"
"39",",","O"
"40","οἷσπερ","O"
"41","καὶ","O"
"42","πρότερον","O"
"43","δὶς","O"
"44","ἤδη","O"
"45",".","O"
"46","καὶ","O"
"47","τούτων","O"
"48","μὲν","O"
"49","οὐ","O"
"50","θαυμάζω","O"
"51",",","O"
"52","ὑμῶν","O"
"53","δὲ","O"
"54","τῶν","O"
"55","ἀκροωμένων","O"
"56",",","O"
"57","ὅτι","O"
"58","πάντων","O"
"59","ἐστὲ","O"
"60","ἐπιλησμονέστατοι","O"
"61","ἢ","O"
"62","πάσχειν","O"
"63","ἑτοιμότατοι","O"
"64","κακῶς","O"
"65","ὑπὸ","O"
"66","τοιούτων","O"
"67","ἀνδρῶν","O"
"68",",","O"
"69","οἳ","O"
"70","τῇ","O"
"71","μὲν","O"
"72","τύχῃ","O"
"73","τῶν","O"
"74","Πειραιοῖ","NORP"
"75","πραγμάτων","O"
"76","μετέσχον","O"
"77",",","O"
"78","τῇ","O"
"79","δὲ","O"
"80","γνώμῃ","O"
"81","τῶν","O"
"82","ἐξ","O"
"83","ἄστεως","O"
"84",".","O"
"85","καίτοι","O"
"86","τί","O"
"87","ἔδει","O"
"88","φεύγοντας","O"
"89","κατελθεῖν","O"
"90",",","O"
"91","εἰ","O"
"92","χειροτονοῦντες","O"
"93","ὑμᾶς","O"
"94","αὐτοὺς","O"
"95","καταδουλώσεσθε","O"
"96",";","O"
"97","ἐγὼ","O"
"98","μὲν","O"
"99","οὖν","O"
"100",",","O"
"101","ὦ","O"
"102","Ἀθηναῖοι","NORP"
"103",",","O"
"104","οὔτε","O"
"105","οὐσίᾳ","O"
"106","οὔτε","O"
"107","γένει","O"
"108","ἀπελαυνόμενος","O"
"109",",","O"
"110","ἀλλʼ","O"
"111","ἀμφότερα","O"
"112","τῶν","O"
"113","ἀντιλεγόντων","O"
"114","πρότερος","O"
"115","ὤν","O"
"116",",","O"
"117","ἡγοῦμαι","O"
"118","ταύτην","O"
"119","μόνην","O"
"120","σωτηρίαν","O"
"121","εἶναι","O"
"122","τῇ","O"
"123","πόλει","O"
"124",",","O"
"125","ἅπασιν","O"
"126","Ἀθηναίοις","NORP"
"127","τῆς","O"
"128","πολιτείας","O"
"129","μετεῖναι","O"
"130",",","O"
"131","ἐπεὶ","O"
"132","καὶ","O"
"133","ὅτε","O"
"134","τὰ","O"
"135","τείχη","O"
"136","καὶ","O"
"137","τὰς","O"
"138","ναῦς","O"
"139","καὶ","O"
"140","τὰ","O"
"141","χρήματα","O"
"142","καὶ","O"
"143","συμμάχους","O"
"144","ἐκτησάμεθα","O"
"145",",","O"
"146","οὐχ","O"
"147","ὅπως","O"
"148","τινὰ","O"
"149","Ἀθηναῖον","NORP"
"150","ἀπώσομεν","O"
"151","διενοούμεθα","O"
"152",",","O"
"153","ἀλλὰ","O"
"154","καὶ","O"
"155","Εὐβοεῦσιν","NORP"
"156","ἐπιγαμίαν","O"
"157","ἐποιούμεθα","O"
"158","·","O"
"159","νῦν","O"
"160","δὲ","O"
"161","καὶ","O"
"162","τοὺς","O"
"163","ὑπάρχοντας","O"
"164","πολίτας","O"
"165","ἀπελῶμεν","O"
"166",";","O"
"167","οὔκ","O"
"168",",","O"
"169","ἐὰν","O"
"170","ἔμοιγε","O"
"171","πείθησθε","O"
"172",",","O"
"173","οὐδὲ","O"
"174","μετὰ","O"
"175","τῶν","O"
"176","τειχῶν","O"
"177","καὶ","O"
"178","ταῦτα","O"
"179","ἡμῶν","O"
"180","αὐτῶν","O"
"181","περιαιρησόμεθα","O"
"182",",","O"
"183","ὁπλίτας","O"
"184","πολλοὺς","O"
"185","καὶ","O"
"186","ἱππέας","O"
"187","καὶ","O"
"188","τοξότας","O"
"189",",","O"
"190","ὧν","O"
"191","ὑμεῖς","O"
"192","ἀντεχόμενοι","O"
"193","βεβαίως","O"
"194","δημοκρατήσεσθε","O"
"195",",","O"
"196","τῶν","O"
"197","δὲ","O"
"198","ἐχθρῶν","O"
"199","πλέον","O"
"200","ἐπικρατήσετε","O"
"201",",","O"
"202","ὠφελιμώτεροι","O"
"203","δὲ","O"
"204","τοῖς","O"
"205","συμμάχοις","O"
"206","ἔσεσθε","O"
"207","·","O"
"208","ἐπίστασθε","O"
"209","γὰρ","O"
"210","ἐν","O"
"211","ταῖς","O"
"212","ἐφʼ","O"
"213","ἡμῶν","O"
"214","ὀλιγαρχίαις","O"
"215","γεγενημέναις","O"
"216","καὶ","O"
"217","οὐ","O"
"218","τοὺς","O"
"219","γῆν","O"
"220","κεκτημένους","O"
"221","ἔχοντας","O"
"222","τὴν","O"
"223","πόλιν","O"
"224",",","O"
"225","ἀλλὰ","O"
"226","πολλοὺς","O"
"227","μὲν","O"
"228","αὐτῶν","O"
"229","ἀποθανόντας","O"
"230",",","O"
"231","πολλοὺς","O"
"232","δʼ","O"
"233","ἐκ","O"
"234","τῆς","O"
"235","πόλεως","O"
"236","ἐκπεσόντας","O"
"237",",","O"
"238","οὓς","O"
"239","ὁ","O"
"240","δῆμος","O"
"241","καταγαγὼν","O"
"242","ὑμῖν","O"
"243","μὲν","O"
"244","τὴν","O"
"245","ὑμετέραν","O"
"246","ἀπέδωκεν","O"
"247",",","O"
"248","αὐτὸς","O"
"249","δὲ","O"
"250","ταύτης","O"
"251","οὐκ","O"
"252","ἐτόλμησε","O"
"253","μετασχεῖν","O"
"254",".","O"
"255","ὥστʼ","O"
"256",",","O"
"257","ἐὰν","O"
"258","ἔμοιγε","O"
"259","πείθησθε","O"
"260",",","O"
"261","οὐ","O"
"262","τοὺς","O"
"263","εὐεργέτας","O"
"264",",","O"
"265","καθὸ","O"
"266","δύνασθε","O"
"267",",","O"
"268","τῆς","O"
"269","πατρίδος","O"
"270","ἀποστερήσετε","O"
"271",",","O"
"272","οὐδὲ","O"
"273","τοὺς","O"
"274","λόγους","O"
"275","πιστοτέρους","O"
"276","τῶν","O"
"277","ἔργων","O"
"278","οὐδὲ","O"
"279","τὰ","O"
"280","μέλλοντα","O"
"281","τῶν","O"
"282","γεγενημένων","O"
"283","νομιεῖτε","O"
"284",",","O"
"285","ἄλλως","O"
"286","τε","O"
"287","καὶ","O"
"288","μεμνημένοι","O"
"289","τῶν","O"
"290","περὶ","O"
"291","τῆς","O"
"292","ὀλιγαρχίας","O"
"293","μαχομένων","O"
"294",",","O"
"295","οἳ","O"
"296","τῷ","O"
"297","μὲν","O"
"298","λόγῳ","O"
"299","τῷ","O"
"300","δήμῳ","O"
"301","πολεμοῦσι","O"
"302",",","O"
"303","τῷ","O"
"304","δὲ","O"
"305","ἔργῳ","O"
"306","τῶν","O"
"307","ὑμετέρων","O"
"308","ἐπιθυμοῦσιν","O"
"309","·","O"
"310","ἅπερ","O"
"311","κτήσονται","O"
"312",",","O"
"313","ὅταν","O"
"314","ὑμᾶς","O"
"315","ἐρήμους","O"
"316","συμμάχων","O"
"317","λάβωσιν","O"
"318",".","O"
"319","εἶτα","O"
"320","τοιούτων","O"
"321","ἡμῖν","O"
"322","ὑπαρχόντων","O"
"323","ἐρωτῶσι","O"
"324","τίς","O"
"325","ἔσται","O"
"326","σωτηρία","O"
"327","τῇ","O"
"328","πόλει","O"
"329",",","O"
"330","εἰ","O"
"331","μὴ","O"
"332","ποιήσομεν","O"
"333","ἃ","O"
"334","Λακεδαιμόνιοι","NORP"
"335","κελεύουσιν","O"
"336",";","O"
"337","ἐγὼ","O"
"338","δὲ","O"
"339","τούτους","O"
"340","εἰπεῖν","O"
"341","ἀξιῶ","O"
"342",",","O"
"343","τίς","O"
"344","τῷ","O"
"345","πλήθει","O"
"346","περιγενήσεται","O"
"347",",","O"
"348","εἰ","O"
"349","ποιήσομεν","O"
"350","ἃ","O"
"351","ἐκεῖνοι","O"
"352","προστάττουσιν","O"
"353",";","O"
"354","εἰ","O"
"355","δὲ","O"
"356","μή","O"
"357",",","O"
"358","πολὺ","O"
"359","κάλλιον","O"
"360","μαχομένοις","O"
