"ID","TOKEN","IS_STOP"
"1","ἀλλὰ","TRUE"
"2","το̣ῦτο","FALSE"
"3","οἷο̣ν","FALSE"
"4","οἴομαι","FALSE"
"5","ἐρῶ","FALSE"
"6","καὶ","TRUE"
"7","λαλήσω","FALSE"
"8","πρός","TRUE"
"9","σε","TRUE"
"10","τὴν","TRUE"
"11","γῆν","FALSE"
"12","τὴν","TRUE"
"13","εὐόδουσαν","FALSE"
"14","οὐ̣","FALSE"
"15","πάντοτε","FALSE"
"16","μεσεμ","FALSE"
"17","βρία","FALSE"
"18","ἀποκαίει","FALSE"
"19","οὐδὲ","TRUE"
"20","τὸ","TRUE"
"21","διήνεκες","FALSE"
"22","αἱ","TRUE"
"23","ἄκτι","FALSE"
"24","νες","FALSE"
"25","τοῦ","TRUE"
"26","ἡλίου","FALSE"
"27","λάμπουσιν","FALSE"
"28","·","FALSE"
"29","καί","TRUE"
"30","συ","FALSE"
"31","μὴ","TRUE"
"32","πρόσ","FALSE"
"33","δοκα","FALSE"
"34","χαιρήσειν","FALSE"
"35","μήδε","FALSE"
"36","ἐπὶ","TRUE"
"37","πολὺ","FALSE"
"38","καταδίκα","FALSE"
"39","ζε","FALSE"
"40","ἀληθῶς","FALSE"
"41","γὰρ","TRUE"
"42","ἐν","TRUE"
"43","καιρῷ","FALSE"
"44","ἐξϋπνισθήσεται","FALSE"
"45","πρός","TRUE"
"46","σε","TRUE"
"47","ἡ","TRUE"
"48","ὀργὴ","FALSE"
"49","ἡ","TRUE"
"50","νῦν","FALSE"
"51","ὑπὸ","TRUE"
"52","τῆ̣ς̣","FALSE"
"53","μακροθυμί","FALSE"
"54","ας","FALSE"
"55","ὡς","TRUE"
"56","χαλινῷ","FALSE"
"57","κατέχεται","FALSE"
"58",".","FALSE"
"59","καὶ","TRUE"
"60","εἰπὼν","FALSE"
"61","ταῦτα","TRUE"
"62","ἐνήστευσα","FALSE"
"63","ἡμέρας","FALSE"
"64","ζ̅","FALSE"
"65","καὶ","TRUE"
"66","ἐγένετό","FALSE"
"67","με","TRUE"
"68","τὰ","TRUE"
"69","ταῦτα","TRUE"
"70","ὅτι","TRUE"
"71","ἐγὼ","TRUE"
"72","Βαροὺχ","FALSE"
"73","ἱστήκειν","FALSE"
"74","ἐπὶ","TRUE"
"75","τὸ","TRUE"
"76","ὄρος","FALSE"
"77","Σιὼν","FALSE"
"78",".","FALSE"
"79","καὶ","TRUE"
"80","ἰδοὺ","FALSE"
"81","φωνὴ̣","FALSE"
"82","ἐξῆλθεν","FALSE"
"83","ἐξ","TRUE"
"84","ὕ","FALSE"
"85","ψους","FALSE"
"86","καὶ","TRUE"
"87","εἶπε","FALSE"
"88","μοι","TRUE"
"89","ἄνασ̣τα","FALSE"
"90","ἐπὶ","TRUE"
"91","τοὺς","TRUE"
"92","πό","FALSE"
"93","δας","FALSE"
"94","σου","TRUE"
"95","Βαροὺχ","FALSE"
"96","καὶ","TRUE"
"97","ἄκουε","FALSE"
"98","τ̣ὸν","FALSE"
"99","λόγον","FALSE"
"100","ἰσχυ","FALSE"
"101","ροῦ","FALSE"
"102","θεοῦ","FALSE"
"103",".","FALSE"
"104","ο̣π̣η","FALSE"
"105",".","FALSE"
"106","τὰ","TRUE"
"107","ἔθνη","FALSE"
"108","κ̣α̣","FALSE"
"109","καταπα","FALSE"
"110","τήσαντες","FALSE"
"111","τὴν","TRUE"
"112","γῆν","FALSE"
"113","καὶ","TRUE"
"114","καταχρησάμενοι","FALSE"
"115","τοῖς","TRUE"
"116","ἐν","TRUE"
"117","αὐτῇ","TRUE"
"118","κτίσμ̣ασι","FALSE"
"119",".","FALSE"
"120","ὑμεῖς","TRUE"
"121","γὰρ","TRUE"
"122","εὐερ","FALSE"
"123","γετούμενοι","FALSE"
"124","ἀεί","FALSE"
"125","·","FALSE"
"126","ἠχαριστεῖτε","FALSE"
"127","ἀεὶ","FALSE"
"128","καὶ","TRUE"
"129","ἀπεκρίθην","FALSE"
"130","καὶ","TRUE"
"131","εἶπον","FALSE"
"132","·","FALSE"
"133","Ἰδοὺ","FALSE"
"134","ἀπέδει","FALSE"
"135","ξάς","FALSE"
"136","μοι","TRUE"
"137","καιρῶν","FALSE"
"138","τάξεις","FALSE"
"139","·","FALSE"
"140","καὶ","TRUE"
"141","τὸ","TRUE"
"142","μέλλον","FALSE"
"143","ἔσεσθαι","TRUE"
"144","·","FALSE"
"145","καὶ","TRUE"
"146","εἶ̣π̣ες̣","FALSE"
"147","μ̣οι","FALSE"
"148","·","FALSE"
"149","Ὅτι","TRUE"
"150","ὑπ᾽","FALSE"
"151","ἐθνῶν","FALSE"
"152","ὑ̣π̣ενεχθή̣σ̣ε̣ται","FALSE"
"153","ἡ","TRUE"
"154","ὑπό","TRUE"
"155","σου","TRUE"
"156","λεχθεῖσα","FALSE"
"157","πράξις","FALSE"
"158",".","FALSE"
"159","καὶ","TRUE"
"160","νῦν̣","FALSE"
"161","οἶδα","FALSE"
"162","ὅτι","TRUE"
"163","πολλοὶ","FALSE"
"164",".","FALSE"
"165","εἰσιν","TRUE"
"166","οἱ","TRUE"
"167","μαρτυ̣ρ̣ήσαντες","FALSE"
"168","καὶ","TRUE"
"169",".","FALSE"
"170","ἔζησαν","FALSE"
"171","·","FALSE"
"172","καὶ","TRUE"
"173","ἐπορευθησαν","FALSE"
"174","ἐκ","TRUE"
"175","κόσμου","FALSE"
"176","ὀλίγα","FALSE"
"177","δὲ","TRUE"
"178","περίεσται","FALSE"
"179","ἔθνη","FALSE"
"180","ἐν","TRUE"
"181","ἐκείνοις","FALSE"
"182","τοῖς","TRUE"
"183","καιροῖς","FALSE"
"184","·","FALSE"
"185","οἷ̣ς","FALSE"
"186",".","FALSE"
"187","ους","FALSE"
"188","εἶπες","FALSE"
"189","λόγους","FALSE"
"190","·","FALSE"
"191","καὶ","TRUE"
"192","τί","TRUE"
"193","π̣λέον","FALSE"
"194","ἐν","TRUE"
"195","τούτῳ","TRUE"
"196","ἢ","TRUE"
"197","τίνα","TRUE"
"198","χεί","FALSE"
"199","ρ̣ο̣ν̣α̣","FALSE"
"200","τ̣ούτων","FALSE"
"201",".","FALSE"
