"ID","TOKEN","UPOS"
"1","ἀλλὰ","CCONJ"
"2","το̣ῦτο","ADJ"
"3","οἷο̣ν","PRON"
"4","οἴομαι","VERB"
"5","ἐρῶ","VERB"
"6","καὶ","CCONJ"
"7","λαλήσω","VERB"
"8","πρός","ADP"
"9","σε","PRON"
"10","τὴν","DET"
"11","γῆν","NOUN"
"12","τὴν","DET"
"13","εὐόδουσαν","VERB"
"14","οὐ̣","ADV"
"15","πάντοτε","ADV"
"16","μεσεμ","PROPN"
"17","βρία","NOUN"
"18","ἀποκαίει","VERB"
"19","οὐδὲ","CCONJ"
"20","τὸ","DET"
"21","διήνεκες","ADJ"
"22","αἱ","DET"
"23","ἄκτι","NOUN"
"24","νες","NOUN"
"25","τοῦ","DET"
"26","ἡλίου","NOUN"
"27","λάμπουσιν","VERB"
"28","·","PUNCT"
"29","καί","CCONJ"
"30","συ","PRON"
"31","μὴ","ADV"
"32","πρόσ","ADP"
"33","δοκα","NOUN"
"34","χαιρήσειν","VERB"
"35","μήδε","CCONJ"
"36","ἐπὶ","ADP"
"37","πολὺ","ADJ"
"38","καταδίκα","VERB"
"39","ζε","VERB"
"40","ἀληθῶς","ADV"
"41","γὰρ","ADV"
"42","ἐν","ADP"
"43","καιρῷ","NOUN"
"44","ἐξϋπνισθήσεται","VERB"
"45","πρός","ADP"
"46","σε","PRON"
"47","ἡ","DET"
"48","ὀργὴ","NOUN"
"49","ἡ","DET"
"50","νῦν","ADV"
"51","ὑπὸ","ADP"
"52","τῆ̣ς̣","DET"
"53","μακροθυμί","NOUN"
"54","ας","PRON"
"55","ὡς","ADV"
"56","χαλινῷ","NOUN"
"57","κατέχεται","VERB"
"58",".","PUNCT"
"59","καὶ","CCONJ"
"60","εἰπὼν","VERB"
"61","ταῦτα","ADJ"
"62","ἐνήστευσα","VERB"
"63","ἡμέρας","NOUN"
"64","ζ̅","NUM"
"65","καὶ","CCONJ"
"66","ἐγένετό","VERB"
"67","με","PRON"
"68","τὰ","DET"
"69","ταῦτα","ADJ"
"70","ὅτι","SCONJ"
"71","ἐγὼ","PRON"
"72","Βαροὺχ","PROPN"
"73","ἱστήκειν","VERB"
"74","ἐπὶ","ADP"
"75","τὸ","DET"
"76","ὄρος","NOUN"
"77","Σιὼν","PROPN"
"78",".","PUNCT"
"79","καὶ","CCONJ"
"80","ἰδοὺ","INTJ"
"81","φωνὴ̣","NOUN"
"82","ἐξῆλθεν","VERB"
"83","ἐξ","ADP"
"84","ὕ","NOUN"
"85","ψους","NOUN"
"86","καὶ","CCONJ"
"87","εἶπε","VERB"
"88","μοι","PRON"
"89","ἄνασ̣τα","VERB"
"90","ἐπὶ","ADP"
"91","τοὺς","DET"
"92","πό","NOUN"
"93","δας","PROPN"
"94","σου","PRON"
"95","Βαροὺχ","PROPN"
"96","καὶ","CCONJ"
"97","ἄκουε","VERB"
"98","τ̣ὸν","DET"
"99","λόγον","NOUN"
"100","ἰσχυ","NOUN"
"101","ροῦ","NOUN"
"102","θεοῦ","NOUN"
"103",".","PUNCT"
"104","ο̣π̣η","ADV"
"105",".","PUNCT"
"106","τὰ","DET"
"107","ἔθνη","NOUN"
"108","κ̣α̣","ADV"
"109","καταπα","VERB"
"110","τήσαντες","VERB"
"111","τὴν","DET"
"112","γῆν","NOUN"
"113","καὶ","CCONJ"
"114","καταχρησάμενοι","VERB"
"115","τοῖς","DET"
"116","ἐν","ADP"
"117","αὐτῇ","PRON"
"118","κτίσμ̣ασι","NOUN"
"119",".","PUNCT"
"120","ὑμεῖς","PRON"
"121","γὰρ","ADV"
"122","εὐερ","VERB"
"123","γετούμενοι","VERB"
"124","ἀεί","ADV"
"125","·","PUNCT"
"126","ἠχαριστεῖτε","VERB"
"127","ἀεὶ","ADV"
"128","καὶ","CCONJ"
"129","ἀπεκρίθην","VERB"
"130","καὶ","CCONJ"
"131","εἶπον","VERB"
"132","·","PUNCT"
"133","Ἰδοὺ","INTJ"
"134","ἀπέδει","VERB"
"135","ξάς","VERB"
"136","μοι","PRON"
"137","καιρῶν","NOUN"
"138","τάξεις","NOUN"
"139","·","PUNCT"
"140","καὶ","CCONJ"
"141","τὸ","DET"
"142","μέλλον","VERB"
"143","ἔσεσθαι","AUX"
"144","·","PUNCT"
"145","καὶ","CCONJ"
"146","εἶ̣π̣ες̣","VERB"
"147","μ̣οι","PRON"
"148","·","PUNCT"
"149","Ὅτι","SCONJ"
"150","ὑπ᾽","ADP"
"151","ἐθνῶν","NOUN"
"152","ὑ̣π̣ενεχθή̣σ̣ε̣ται","VERB"
"153","ἡ","DET"
"154","ὑπό","ADP"
"155","σου","PRON"
"156","λεχθεῖσα","VERB"
"157","πράξις","NOUN"
"158",".","PUNCT"
"159","καὶ","CCONJ"
"160","νῦν̣","ADV"
"161","οἶδα","VERB"
"162","ὅτι","SCONJ"
"163","πολλοὶ","ADJ"
"164",".","PUNCT"
"165","εἰσιν","AUX"
"166","οἱ","DET"
"167","μαρτυ̣ρ̣ήσαντες","VERB"
"168","καὶ","CCONJ"
"169",".","PUNCT"
"170","ἔζησαν","VERB"
"171","·","PUNCT"
"172","καὶ","CCONJ"
"173","ἐπορευθησαν","VERB"
"174","ἐκ","ADP"
"175","κόσμου","NOUN"
"176","ὀλίγα","ADJ"
"177","δὲ","ADV"
"178","περίεσται","VERB"
"179","ἔθνη","NOUN"
"180","ἐν","ADP"
"181","ἐκείνοις","DET"
"182","τοῖς","DET"
"183","καιροῖς","NOUN"
"184","·","PUNCT"
"185","οἷ̣ς","PRON"
"186",".","PUNCT"
"187","ους","PRON"
"188","εἶπες","VERB"
"189","λόγους","NOUN"
"190","·","PUNCT"
"191","καὶ","CCONJ"
"192","τί","PRON"
"193","π̣λέον","ADJ"
"194","ἐν","ADP"
"195","τούτῳ","ADJ"
"196","ἢ","ADV"
"197","τίνα","DET"
"198","χεί","PROPN"
"199","ρ̣ο̣ν̣α̣","PROPN"
"200","τ̣ούτων","ADJ"
"201",".","PUNCT"
