"ID","TOKEN","IS_STOP"
"1",".","FALSE"
"2","καὶ","TRUE"
"3","ἀναγνωσθήσονται","FALSE"
"4","πάντες","FALSE"
"5","οἱ","TRUE"
"6","λόγοι","FALSE"
"7","τῶν","TRUE"
"8","ἀνομιῶν","FALSE"
"9","ὑμῶν","TRUE"
"10","ἐνώπιον","FALSE"
"11","τοῦ","TRUE"
"12","μεγάλου","FALSE"
"13","ἁγίου","FALSE"
"14","κατὰ","TRUE"
"15","πρόσωπον","FALSE"
"16","ὑμῶν","TRUE"
"17","·","FALSE"
"18","ειτανεφελει","FALSE"
"19","τὰ","TRUE"
"20","πάντα","FALSE"
"21","ἔργα","FALSE"
"22","τὰ","TRUE"
"23","μετασχόντα","FALSE"
"24","ἐν","TRUE"
"25","τῇ","TRUE"
"26","ἀνομίᾳ","FALSE"
"27",".","FALSE"
"28","οὐαὶ","FALSE"
"29","ὑμῖν","TRUE"
"30","οἱ","TRUE"
"31","ἁμαρτωλοὶ","FALSE"
"32","οἱ","TRUE"
"33","ἐν","TRUE"
"34","μέσῳ","FALSE"
"35","τῆς","TRUE"
"36","θαλάσσης","FALSE"
"37","καὶ","TRUE"
"38","ἐπὶ","TRUE"
"39","τῆς","TRUE"
"40","ξηρᾶς","FALSE"
"41","ὄντες","TRUE"
"42","·","FALSE"
"43","μνημόσυνον","FALSE"
"44","εἰς","TRUE"
"45","ὑμᾶς","TRUE"
"46","κακόν","FALSE"
"47",".","FALSE"
"48","οὐαὶ","FALSE"
"49","ὑμῖν","TRUE"
"50","οἱ","TRUE"
"51","κτώμενοι","FALSE"
"52","χρυσίον","FALSE"
"53","καὶ","TRUE"
"54","ἀργύριον","FALSE"
"55","οὐκ","TRUE"
"56","ἀπὸ","TRUE"
"57","δικαιοσύνης","FALSE"
"58",",","FALSE"
"59","καὶ","TRUE"
"60","ἐρεῖτε","FALSE"
"61",",","FALSE"
"62","πλούτῳ","FALSE"
"63","πεπλουτήκαμεν","FALSE"
"64","καὶ","TRUE"
"65","τὰ","TRUE"
"66","ὑπάρχοντα","FALSE"
"67","ἐσχήκαμεν","FALSE"
"68","καὶ","TRUE"
"69","κεκτήμεθα","FALSE"
"70",",","FALSE"
"71","καὶ","TRUE"
"72","πᾶν","FALSE"
"73","ὃ","TRUE"
"74","ἐὰν","TRUE"
"75","θελήσωμεν","FALSE"
"76","ποιήσωμεν","FALSE"
"77",",","FALSE"
"78","ὅτι","TRUE"
"79","ἀργύριον","FALSE"
"80","τεθησαυρίκαμεν","FALSE"
"81","ἐν","TRUE"
"82","τοῖς","TRUE"
