"ID","TOKEN","LEMMA"
"1","ΜΩΣΗΣ","ΜΩΣΗΣ"
"2","·","·"
"3","ἔδοξ᾽","ἔδοξ᾽"
"4","ὄρους","ὄρος"
"5","κατ᾽","κατ᾽"
"6","ἄκρα","ἄκρον"
"7","Σιναίου","Σιναῖος"
"8","θρόνον","θρόνος"
"9","μέγαν","μέγας"
"10","τιν᾽","τιν᾽"
"11","εἶναι","εἰμί"
"12","μέχρις","μέχρι"
"13","οὐρανοῦ","οὐρανός"
"14","πτύχας","πτύξ"
"15",",",","
"16","ἐν","ἐν"
"17","τῷ","ὁ"
"18","καθῆσθαι","κάθημαι"
"19","φῶτα","φῶς"
"20","γενναῖόν","γενναῖος"
"21","τινα","τίς"
"22","διάδημ᾽","διάδημ᾽"
"23","ἔχοντα","ἔχω"
"24","καὶ","καί"
"25","μέγα","μέγας"
"26","σκῆπτρον","σκῆπτρον"
"27","χερί","χείρ"
"28","εὐωνύμῳ","εὐώνυμος"
"29","μάλιστα","μάλα"
"30",".","."
"31","δεξιᾷ","δεξιός"
"32","δέ","δέ"
"33","μοι","ἐγώ"
"34","ἔνευσε","νεύω"
"35",",",","
"36","κἀ","κἀ"
"37","γὼ","γὼ"
"38","πρόσθεν","πρόσθεν"
"39","ἐστάθην","ἵστημι"
"40","θρόνου","θρόνος"
"41",".","."
"42","σκῆπτρον","σκῆπτρον"
"43","δέ","δέ"
"44","μοι","ἐγώ"
"45","πάρδωκε","πάρδωκε"
"46","καὶ","καί"
"47","εἰς","εἰς"
"48","θρόνον","θρόνος"
"49","μέγαν","μέγας"
"50","εἶπεν","λέγω"
"51","καθῆσθαι","κάθημαι"
"52","·","·"
"53","βασιλικὸν","βασιλικός"
"54","δ᾽","δ᾽"
"55","ἔδωκέ","δίδωμι"
"56","μοι","ἐγώ"
"57","διάδημα","διάδημα"
"58","καὶ","καί"
"59","αὐτὸς","αὐτός"
"60","ἐκ","ἐκ"
"61","θρόνων","θρόνος"
"62","χωρίζεται","χωρίζω"
"63",".","."
"64","ἐγὼ","ἐγώ"
"65","δ᾽","δ᾽"
"66","ἐσεῖδον","εἰσοράω"
"67","γῆν","γῆ"
"68","ἅπασαν","ἅπας"
"69","ἔγκυκλον","ἔγκυκλος"
"70","καὶ","καί"
"71","ἔνερθε","ἔνερθε"
"72","γαίας","γῆ"
"73","καὶ","καί"
"74","ἐξύπερθεν","ἐξύπερθε"
"75","οὐρανοῦ","οὐρανός"
"76",",",","
"77","καί","καί"
"78","μοί","ἐγώ"
"79","τι","τίς"
"80","πλῆθος","πλῆθος"
"81","ἀστέρων","ἀστήρ"
"82","πρὸς","πρός"
"83","γούνατα","γόνυ"
"84","ἔπιπτ᾽","ἔπιπτ᾽"
"85",",",","
"86","ἐγὼ","ἐγώ"
"87","δὲ","δέ"
"88","πάντας","πᾶς"
"89","ἠριθμησάμην","ἠριθμησάμην"
"90",",",","
"91","κἀμοῦ","ἐγώ"
"92","παρῆγεν","παράγω"
"93","ὡς","ὡς"
"94","παρεμβολὴ","παρεμβολή"
"95","βροτῶν","βροτός"
"96",".","."
"97","εἶτ᾽","εἶτ᾽"
"98","ἐμφοβηθεὶς","ἐμφοβέω"
"99","ἐξανίσταμ᾽","ἐξανίσταμ᾽ς"
"100","ἐξ","ἐκ"
"101","ὕπνου","ὕπνος"
"102",".","."
