"ID","TOKEN","NER"
"1","οὗτος","O"
"2","ὁ","O"
"3","τῆς","O"
"4","Τύχης","O"
"5","λόγος","O"
"6","ἐστίν","O"
"7",",","O"
"8","ἴδιον","O"
"9","καὶ","O"
"10","μόνης","O"
"11","αὑτῆς","O"
"12","ἔργον","O"
"13","ἀποφαινομένης","O"
"14","Ἀλέξανδρον","PERSON"
"15",".","O"
"16","δεῖ","O"
"17","δʼ","O"
"18","ἀντειπεῖν","O"
"19","ὑπὲρ","O"
"20","φιλοσοφίας","O"
"21",",","O"
"22","μᾶλλον","O"
"23","δʼ","O"
"24","ὑπὲρ","O"
"25","Ἀλεξάνδρου","PERSON"
"26","δυσχεραίνοντος","O"
"27","καὶ","O"
"28","ἀγανακτοῦντος","O"
"29",",","O"
"30","εἰ","O"
"31","προῖκα","O"
"32","δόξει","O"
"33","καὶ","O"
"34","παρὰ","O"
"35","τῆς","O"
"36","Τύχης","O"
"37","λαβεῖν","O"
"38","τὴν","O"
"39","ἡγεμονίαν","O"
"40",",","O"
"41","ἣν","O"
"42","ὢνιον","O"
"43","αἵματος","O"
"44","πολλοῦ","O"
"45","καὶ","O"
"46","τραυμάτων","O"
"47","ἐπαλλήλων","O"
"48","κτώμενος","O"
"49","πολλὰς","O"
"50","μὲν","O"
"51","ἀύπνους","O"
"52","νύκτας","O"
"53","ἴαυεν","O"
"54",",","O"
"55","ἤματα","O"
"56","δʼ","O"
"57","αἱματόεντα","O"
"58","διέπρησσεν","O"
"59","πολεμίζων","O"
"60","πρὸς","O"
"61","ἀμάχους","O"
"62","δυνάμεις","O"
"63","καὶ","O"
"64","ἄπειρα","O"
"65","φῦλα","O"
"66","καὶ","O"
"67","ποταμοὺς","O"
"68","ἀπεράτους","O"
"69","καὶ","O"
"70","πέτρας","O"
"71","ἀτοξεύτους","O"
"72",",","O"
"73","εὐβουλίᾳ","O"
"74","καὶ","O"
"75","καρτερίᾳ","O"
"76","καὶ","O"
"77","ἀνδρείᾳ","O"
"78","καὶ","O"
"79","σωφροσύνῃ","O"
"80","παραταττόμενος","O"
"81",".","O"
"82","οἶμαι","O"
"83","δʼ","O"
"84","ἂν","O"
"85","αὐτὸν","O"
"86","εἰπεῖν","O"
"87","πρὸς","O"
"88","τὴν","O"
"89","Τύχην","O"
"90","τοῖς","O"
"91","κατορθώμασιν","O"
"92","αὑτὴν","O"
"93","ἐπιγράφουσαν","O"
"94","μή","O"
"95","μου","O"
"96","διάβαλλε","O"
"97","τὴν","O"
"98","ἀρετὴν","O"
"99","μηδʼ","O"
"100","ἀφαιροῦ","O"
"101","περισπῶσα","O"
"102","τὴν","O"
"103","δόξαν","O"
"104",".","O"
"105","Δαρεῖος","PERSON"
"106","ἦν","O"
"107","σὸν","O"
"108","ἔργον","O"
"109",",","O"
"110","ὃν","O"
"111","ἐκ","O"
"112","δούλου","O"
"113","καὶ","O"
"114","ἀστάνδου","PERSON"
"115","βασιλέως","O"
"116","κύριον","O"
"117","Περσῶν","NORP"
"118","ἐποίησας","O"
"119","·","O"
"120","καὶ","O"
"121","Σαρδανάπαλος","PERSON"
"122",",","O"
"123","ᾧ","O"
"124","τὸ","O"
"125","διάδημα","O"
"126","τῆς","O"
"127","βασιλείας","O"
"128","πορφύραν","O"
"129","ξαίνοντι","O"
"130","περιέθηκας","O"
"131",".","O"
"132","ἐγὼ","O"
"133","δʼ","O"
"134","εἰς","O"
"135","Σοῦσα","LOC"
"136","νικῶν","O"
