"ID","TOKEN","UPOS"
"1","ΔΙΚΗ","NOUN"
"2","ΣΥΜΦΩΝΩΝ","ADJ"
"3","ΤΟΥ","DET"
"4","ΣΙΓΜΑ","NOUN"
"5","ΠΡΟΣ","ADP"
"6","ΤΟ","DET"
"7","ΤΑΥ","NOUN"
"8","ΥΠΟ","ADP"
"9","ΤΟΙΣ","DET"
"10","ΕΠΤΑ","NUM"
"11","ΦΩΝΗΕΣΙΝ","NOUN"
"12","Ἐπὶ","ADP"
"13","ἄρχοντος","NOUN"
"14","Ἀριστάρχου","PROPN"
"15","Φαληρέως","PROPN"
"16",",","PUNCT"
"17","Πυανεψιῶνος","PROPN"
"18","ἑβδόμῃ","ADJ"
"19","ἱσταμένου","VERB"
"20",",","PUNCT"
"21","γραφὴν","NOUN"
"22","ἔθετο","VERB"
"23","τὸ","DET"
"24","Σῖγμα","NOUN"
"25","πρὸς","ADP"
"26","τὸ","DET"
"27","Ταῦ","NOUN"
"28","ἐπὶ","ADP"
"29","τῶν","DET"
"30","ἑπτὰ","NUM"
"31","Φωνηέντων","NOUN"
"32","βίας","NOUN"
"33","καὶ","CCONJ"
"34","ὑπαρχόντων","VERB"
"35","ἁρπαγῆς","NOUN"
"36",",","PUNCT"
"37","ἀφῃρῆσθαι","VERB"
"38","λέγον","VERB"
"39","πάντων","DET"
"40","τῶν","DET"
"41","ἐν","ADP"
"42","διπλῷ","ADJ"
"43","ταῦ","NOUN"
"44","ἐκφερομένων","VERB"
"45",".","PUNCT"
"46","Μέχρι","SCONJ"
"47","μέν","ADV"
"48",",","PUNCT"
"49","ὦ","INTJ"
"50","Φωνήεντα","DET"
"51","δικασταί","NOUN"
"52",",","PUNCT"
"53","ὀλίγα","ADJ"
"54","ἠδικοῦμην","VERB"
"55","ὑπὸ","ADP"
"56","τουτουὶ","DET"
"57","τοῦ","DET"
"58","Ταῦ","NOUN"
"59","καταχραωμένου","VERB"
"60","τοῖς","DET"
"61","ἐμοῖς","ADJ"
"62","καὶ","CCONJ"
"63","καταίροντος","VERB"
"64","ἔνθα","ADV"
"65","μὴ","ADV"
"66","δεῖ","VERB"
"67",",","PUNCT"
"68","οὐ","ADV"
"69","βαρέως","ADV"
"70","ἔφερον","VERB"
"71","τὴν","DET"
"72","βλάβην","NOUN"
"73","καὶ","CCONJ"
"74","παρήκουον","VERB"
"75","ἔνια","ADJ"
"76","τῶν","DET"
"77","λεγομένων","VERB"
"78","ὑπὸ","ADP"
"79","τῆς","DET"
"80","μετριότητος","NOUN"
"81",",","PUNCT"
"82","ἣν","PRON"
"83","ἴστε","VERB"
"84","με","PRON"
"85","φυλάσσοντα","VERB"
"86","πρός","ADP"
"87","τε","CCONJ"
"88","ὑμᾶς","PRON"
"89","καὶ","CCONJ"
"90","τὰς","DET"
"91","ἄλλας","ADJ"
"92","συλλαβάς","NOUN"
"93","·","PUNCT"
"94","ἐπεὶ","SCONJ"
"95","δὲ","ADV"
"96","ἐς","ADP"
"97","τοσοῦτον","ADJ"
"98","ἥκει","VERB"
"99","πλεονεξίας","NOUN"
"100","τε","CCONJ"
"101","καὶ","CCONJ"
"102","ἀνομίας","NOUN"
"103",",","PUNCT"
"104","ὥστε","SCONJ"
"105","ἐφʼ","ADP"
"106","οἷς","PRON"
"107","ἡσύχασα","VERB"
"108","πολλάκις","ADV"
"109","οὐκ","ADV"
"110","ἀγαπῶν","VERB"
"111",",","PUNCT"
"112","ἄλλʼ","CCONJ"
"113","ἤδη","ADV"
"114","καὶ","ADV"
"115","πλείω","ADJ"
"116","προσβιάζεται","VERB"
"117",",","PUNCT"
"118","ἀναγκαίως","ADV"
"119","αὐτὸ","PRON"
"120","εὐθύνω","VERB"
"121","νῦν","ADV"
