"ID","TOKEN","LEMMA"
"1","ΤΩΝ","ΤΩΝ"
"2","ΛΟΓΓΙΝΟΥ","ΛΟΓΓΙΝΟΥ"
"3",".","."
"4","Ὅτι","ὅτι"
"5","χρὴ","χρή"
"6","πεφεισμένως","πεφεισμένως"
"7","χρῆσθαι","χράω"
"8","ταῖς","ὁ"
"9","τροπαῖς","τροπή"
"10","καὶ","καί"
"11","μετὰ","μετά"
"12","τέχνης","τέχνη"
"13",",",","
"14","μὴ","μή"
"15","παραλείπειν","παραλείπω"
"16","δὲ","δέ"
"17","παντελῶς","παντελής"
"18","·","·"
"19","οὕτως","οὕτως"
"20","πρὸς","πρός"
"21","πολλὰ","πολύς"
"22","χρήσιμον","χρήσιμος"
"23","ὂν","εἰμί"
"24","τὸ","ὁ"
"25","τοιοῦτον","τοιοῦτος"
"26","εἶδος","εἶδος"
"27",".","."
"28","καὶ","καί"
"29","γὰρ","γάρ"
"30","καὶ","καί"
"31","Λυσίας","Λυσίας"
"32","οὕτως","οὕτως"
"33","πεποίηκεν","ποιέω"
"34",".","."
"35","Ὅτι","ὅτι"
"36","ὁ","ὁ"
"37","Ἀριστοτέλης","Ἀριστοτέλης"
"38","τοὺς","ὁ"
"39","πάντα","πᾶς"
"40","μεταφέροντας","μεταφέρω"
"41","αἰνίγματα","αἴνιγμα"
"42","γράφειν","γράφω"
"43","ἔλεγεν","λέγω"
"44",".","."
"45","διὸ","διό"
"46","λέγει","λέγω"
"47","Λογγῖνος","Λογγῖν"
"48","σπανίως","σπάνιος"
"49","κεχρῆσθαι","χράω"
"50","καὶ","καί"
"51","τούτῳ","οὗτος"
"52","τῷ","ὁ"
"53","εἴδει","εἶδος"
"54",".","."
"55","Ὅτι","ὅτι"
"56","τροπὴ","τροπή"
"57","ἐκ","ἐκ"
"58","τοῦ","ὁ"
"59","πανούργου","πανοῦργος"
"60","καὶ","καί"
"61","ἐξάλλαξις","ἐξάλλαξις"
"62","οὐδεμία","οὐδείς"
"63","ἦν","εἰμί"
"64","ἐν","ἐν"
"65","τοῖς","ὁ"
"66","ἀρχαίοις","ἀρχαῖος"
"67",",",","
"68","ἀλλὰ","ἀλλά"
"69","καὶ","καί"
"70","τὰ","ὁ"
"71","τοῦ","ὁ"
"72","νοῦ","νόος"
"73","σχήματα","σχῆμα"
"74","ὀψέ","ὀψέ"
"75","ποτε","ποτε"
"76","εἰς","εἰς"
"77","τοὺς","ὁ"
"78","δικανικοὺς","δικανικός"
"79","λόγους","λόγος"
"80","παρεισῆλθεν","παρεισέρχομαι"
"81","·","·"
"82","ἡ","ὁ"
"83","πλείων","πολύς"
"84","γὰρ","γάρ"
"85","αὐτοῖς","αὐτός"
"86","σπουδὴ","σπουδή"
"87","περὶ","περί"
"88","τὴν","ὁ"
"89","λέξιν","λέξις"
"90","καὶ","καί"
"91","τὸν","ὁ"
"92","ταύτης","οὗτος"
"93","κόσμον","κόσμος"
