"ID","TOKEN","IS_STOP"
"1",".","FALSE"
"2","ΠΡΟΣ","FALSE"
"3","ΟΔΥΣΣΕΩΣ","FALSE"
"4","ΛΙΤΑΙΣ","FALSE"
"5","ΠΡΕΣΒΕΥΤΙΚΟΝ","FALSE"
"6","ΑΝΤΙΛΟΓΙΑ","FALSE"
"7","ΑΧΙΛΛΕΩΣ","FALSE"
"8",".","FALSE"
"9","ὅτε","FALSE"
"10","πρῶτον","FALSE"
"11","ὑμᾶς","TRUE"
"12","εἶδον","FALSE"
"13","ἐπὶ","TRUE"
"14","τὰς","TRUE"
"15","θύρας","FALSE"
"16","ὴ́κον","FALSE"
"17","τὰς","TRUE"
"18",",","FALSE"
"19","ὦ","TRUE"
"20","σοφώτατε","FALSE"
"21","Ὀδυσσεῦ","FALSE"
"22",",","FALSE"
"23","ἡγησάμην","FALSE"
"24","ὀψέ","FALSE"
"25","ποτε","FALSE"
"26","κοινω","FALSE"
"27","νοῦς","FALSE"
"28","ἀφῖχθαί","FALSE"
"29","μοι","TRUE"
"30","τῆς","TRUE"
"31","ἐφ","FALSE"
"32","οἶς","FALSE"
"33","ὑβρίσθην","FALSE"
"34","ὀργῆς","FALSE"
"35","καὶ","TRUE"
"36","τοῦ","TRUE"
"37","γε","TRUE"
"38","λοιποῦ","FALSE"
"39","μεθ","FALSE"
"40","ἡμῶν","TRUE"
"41","συνδιατρίψειν","FALSE"
"42","τῆς","TRUE"
"43","Ἀγαμέμνονος","FALSE"
"44","βδελυρίας","FALSE"
"45","εἰσάπαξ","FALSE"
"46","κατεγνωκότας","FALSE"
"47",".","FALSE"
"48","καί","TRUE"
"49",",","FALSE"
"50","μὰ","FALSE"
"51","τοὺς","TRUE"
"52","θεούς","FALSE"
"53",",","FALSE"
"54","οὐ","TRUE"
"55","τὸ","TRUE"
"56","νῦν","FALSE"
"57","ἐπὶ","TRUE"
"58","τούτοις","TRUE"
"59","ἥκειν","FALSE"
"60","ὑμᾶς","TRUE"
"61","θαυμαστὸν","FALSE"
"62","ἐποιού","FALSE"
"63","μην","FALSE"
"64",",","FALSE"
"65","ἀλλὰ","TRUE"
"66","μᾶλλον","FALSE"
"67","ὅτι","TRUE"
"68","μὴ","TRUE"
"69","πάλαι","FALSE"
"70","μετέστητε","FALSE"
"71",",","FALSE"
"72","τοῦτ","FALSE"
"73","ἐθαύ","FALSE"
"74","μαζον","FALSE"
"75",".","FALSE"
"76","ἐπεὶ","FALSE"
"77","δὲ","TRUE"
"78","καὶ","TRUE"
"79","τῶν","TRUE"
"80","λόγων","FALSE"
"81","ἤκουσα","FALSE"
"82","τῶν","TRUE"
"83","καλῶν","FALSE"
"84","καὶ","TRUE"
"85","πολλῶν","FALSE"
"86","καὶ","TRUE"
"87","τὴν","TRUE"
"88","ὑπὲρ","TRUE"
"89","τῶν","TRUE"
"90","ἠδικηκότων","FALSE"
"91","ἐθεασάμην","FALSE"
"92","σπουδὴν","FALSE"
"93","καὶ","TRUE"
"94","τὴν","TRUE"
"95","κατ","FALSE"
"96","ἐμοῦ","TRUE"
"97","τοῦ","TRUE"
"98","τὰ","TRUE"
"99","δεινότατα","FALSE"
"100","πεπον","FALSE"
"101","θότος","FALSE"
"102","τέχνην","FALSE"
"103","καὶ","TRUE"
"104","ὅτι","TRUE"
"105","με","TRUE"
"106","καθάπερ","FALSE"
"107","παῖδα","FALSE"
"108","προσεδόκησας","FALSE"
"109","οἰχήσεσθαι","FALSE"
"110","λαβών","FALSE"
"111",",","FALSE"
"112","νῦν","FALSE"
"113","πλέον","FALSE"
"114","ἢ","TRUE"
"115","πρότερον","FALSE"
"116",",","FALSE"
"117","εἰ","TRUE"
"118","καὶ","TRUE"
"119","παράδοξον","FALSE"
"120","εἰπεῖν","FALSE"
"121",",","FALSE"
"122","ἤλγηκα","FALSE"
"123",".","FALSE"
"124","τὸ","TRUE"
"125","γὰρ","TRUE"
"126","μηδὲ","FALSE"
"127","νοῦν","FALSE"
"128","ἔχειν","FALSE"
"129","δοκεῖν","FALSE"
"130",",","FALSE"
"131","ἀλλ","FALSE"
"132","ἕτοιμον","FALSE"
"133","εἶναι","TRUE"
"134","πρὸς","TRUE"
"135","ἀπάτην","FALSE"
"136","ὅτου","TRUE"
"137","τις","TRUE"
"138","ἂν","TRUE"
"139","εἴποι","FALSE"
"140","δεινοῦ","FALSE"
"141","τοῖς","TRUE"
"142","γε","TRUE"
"143","οὐκ","TRUE"
"144","ὄντως","FALSE"
"145","ἀνοήτοις","FALSE"
"146","δει","FALSE"
"147","νότερον","FALSE"
"148",".","FALSE"
"149","ἐγὼ","TRUE"
"150","δέ","TRUE"
"151","σε","TRUE"
"152","ἠξίουν","FALSE"
"153","φάσκοντα","FALSE"
"154","συνέσει","FALSE"
"155","νικᾶν","FALSE"
"156","μὴ","TRUE"
"157","τὸ","TRUE"
"158","πᾶσι","FALSE"
"159","πρόδηλον","FALSE"
"160","ἀγνοεῖν","FALSE"
"161",",","FALSE"
"162","ὅτι","TRUE"
"163","καὶ","TRUE"
"164","τῇ","TRUE"
"165","δεινότητι","FALSE"
"166","καὶ","TRUE"
"167","τῇ","TRUE"
"168","ῥώμῃ","FALSE"
"169","καὶ","TRUE"
"170","τῇ","TRUE"
"171","τῶν","TRUE"
