"ID","TOKEN","UPOS"
"1","τὴν","DET"
"2","μὲν","ADV"
"3","ἐπιείκειαν","NOUN"
"4","τὴν","DET"
"5","σήν","ADJ"
"6",",","PUNCT"
"7","ὦ","INTJ"
"8","Πολύκρατες","PROPN"
"9",",","PUNCT"
"10","καὶ","CCONJ"
"11","τὴν","DET"
"12","τοῦ","DET"
"13","βίου","NOUN"
"14","μεταβολὴν","NOUN"
"15","παρʼ","ADP"
"16","ἄλλων","ADJ"
"17","πυνθανόμενος","VERB"
"18","οἶδα","VERB"
"19","·","PUNCT"
"20","τῶν","DET"
"21","δὲ","ADV"
"22","λόγων","NOUN"
"23","τινὰς","ADJ"
"24","ὧν","PRON"
"25","γέγραφας","VERB"
"26",",","PUNCT"
"27","αὐτὸς","ADJ"
"28","ἀνεγνωκὼς","VERB"
"29","ἥδιστα","ADV"
"30","μὲν","ADV"
"31","ἄν","ADV"
"32","σοι","PRON"
"33","περὶ","ADP"
"34","ὅλης","ADJ"
"35","ἐπαρρησιασάμην","VERB"
"36","τῆς","DET"
"37","παιδεύσεως","NOUN"
"38","περὶ","ADP"
"39","ἣν","PRON"
"40","ἠνάγκασαι","VERB"
"41","διατρίβειν","VERB"
"42","·","PUNCT"
"43","ἡγοῦμαι","VERB"
"44","γὰρ","ADV"
"45","τοῖς","DET"
"46","ἀναξίως","ADV"
"47","μὲν","ADV"
"48","δυστυχοῦσιν","VERB"
"49",",","PUNCT"
"50","ἐκ","ADP"
"51","δὲ","ADV"
"52","φιλοσοφίας","NOUN"
"53","χρηματίζεσθαι","VERB"
"54","ζητοῦσιν","VERB"
"55",",","PUNCT"
"56","ἅπαντας","ADJ"
"57","τοὺς","DET"
"58","πλείω","ADJ"
"59","πεπραγματευμένους","VERB"
"60","καὶ","CCONJ"
"61","μᾶλλον","ADV"
"62","ἀπηκριβωμένους","VERB"
"63","προσήκειν","VERB"
"64","ἐθελοντὰς","VERB"
"65","τοῦτον","DET"
"66","εἰσφέρειν","VERB"
"67","τὸν","DET"
"68","ἔρανον","NOUN"
"69","·","PUNCT"
"70","ἐπειδὴ","SCONJ"
"71","δʼ","ADV"
"72","οὔπω","ADV"
"73","περιτετυχήκαμεν","VERB"
"74","ἀλλήλοις","PRON"
"75",",","PUNCT"
"76","περὶ","ADP"
"77","μὲν","ADV"
"78","τῶν","DET"
"79","ἄλλων","ADJ"
"80",",","PUNCT"
"81","ἤν","SCONJ"
