"ID","TOKEN","LEMMA"
"1","τὴν","ὁ"
"2","μὲν","μέν"
"3","ἐπιείκειαν","ἐπιείκεια"
"4","τὴν","ὁ"
"5","σήν","σός"
"6",",",","
"7","ὦ","ὦ"
"8","Πολύκρατες","Πολυκράτης"
"9",",",","
"10","καὶ","καί"
"11","τὴν","ὁ"
"12","τοῦ","ὁ"
"13","βίου","βίος"
"14","μεταβολὴν","μεταβολή"
"15","παρʼ","παρά"
"16","ἄλλων","ἄλλος"
"17","πυνθανόμενος","πυνθάνομαι"
"18","οἶδα","οἶδα"
"19","·","·"
"20","τῶν","ὁ"
"21","δὲ","δέ"
"22","λόγων","λόγος"
"23","τινὰς","τίς"
"24","ὧν","ὅς"
"25","γέγραφας","γράφω"
"26",",",","
"27","αὐτὸς","αὐτός"
"28","ἀνεγνωκὼς","ἀναγιγνώσκω"
"29","ἥδιστα","ἡδέως"
"30","μὲν","μέν"
"31","ἄν","ἄν"
"32","σοι","σύ"
"33","περὶ","περί"
"34","ὅλης","ὅλος"
"35","ἐπαρρησιασάμην","παρρησιάζομαι"
"36","τῆς","ὁ"
"37","παιδεύσεως","παίδευσις"
"38","περὶ","περί"
"39","ἣν","ὅς"
"40","ἠνάγκασαι","ἀναγκάζω"
"41","διατρίβειν","διατρίβω"
"42","·","·"
"43","ἡγοῦμαι","ἡγέομαι"
"44","γὰρ","γάρ"
"45","τοῖς","ὁ"
"46","ἀναξίως","ἀναξίως"
"47","μὲν","μέν"
"48","δυστυχοῦσιν","δυστυχέω"
"49",",",","
"50","ἐκ","ἐκ"
"51","δὲ","δέ"
"52","φιλοσοφίας","φιλοσοφία"
"53","χρηματίζεσθαι","χρηματίζω"
"54","ζητοῦσιν","ζητέω"
"55",",",","
"56","ἅπαντας","ἅπας"
"57","τοὺς","ὁ"
"58","πλείω","πολύς"
"59","πεπραγματευμένους","πραγματεύομαι"
"60","καὶ","καί"
"61","μᾶλλον","μᾶλλον"
"62","ἀπηκριβωμένους","ἀπακριβόομαι"
"63","προσήκειν","προσήκω"
"64","ἐθελοντὰς","ἐθελοντής"
"65","τοῦτον","οὗτος"
"66","εἰσφέρειν","εἰσφέρω"
"67","τὸν","ὁ"
"68","ἔρανον","ἔρανος"
"69","·","·"
"70","ἐπειδὴ","ἐπειδή"
"71","δʼ","δέ"
"72","οὔπω","οὔπω"
"73","περιτετυχήκαμεν","περιτυγχάνω"
"74","ἀλλήλοις","ἀλλήλων"
"75",",",","
"76","περὶ","περί"
"77","μὲν","μέν"
"78","τῶν","ὁ"
"79","ἄλλων","ἄλλος"
"80",",",","
"81","ἤν","ἐάν"
"82","ποτʼ","πρός"
"83","εἰς","εἰς"
"84","ταὐτὸν","αὐτός"
"85","ἔλθωμεν","ἔρχομαι"
"86",",",","
"87","τόθʼ","τότε"
"88","ἡμῖν","ἡμεῖς"
"89","ἐξέσται","ἔξεστι"
"90","διὰ","διά"
"91","πλειόνων","πολύς"
"92","ποιήσασθαι","ποιέω"
"93","τὴν","ὁ"
"94","συνουσίαν","συνουσία"
"95",",",","
"96","ἃ","ὅς"
"97","δʼ","δέ"
"98","ἐν","ἐν"
"99","τῷ","ὁ"
"100","παρόντι","πάρειμι"
"101","δυναίμην","δύναμαι"
"102","ἂν","ἄν"
"103","εὐεργετῆσαί","εὐεργετέω"
"104","σε","σύ"
"105",",",","
"106","ταῦτα","οὗτος"
"107","δʼ","δέ"
"108","ᾠήθην","οἴομαι"
"109","χρῆναι","χρή"
"110","σοὶ","σύ"
"111","μὲν","μέν"
"112","ἐπιστεῖλαι","ἐπιστέλλω"
"113",",",","
"114","πρὸς","πρός"
"115","δὲ","δέ"
"116","τοὺς","ὁ"
"117","ἄλλους","ἄλλος"
"118","ὡς","ὡς"
"119","οἷόν","οἷος"
"120","τε","τε"
"121","μάλιστʼ","μάλιστα"
"122","ἀποκρύψασθαι","ἀποκρύπτω"
"123",".","."
"124","γιγνώσκω","γιγνώσκω"
"125","μὲν","μέν"
"126","οὖν","οὖν"
"127","ὅτι","ὅτι"
"128","τοῖς","ὁ"
"129","πλείστοις","πλεῖστος"
"130","τῶν","ὁ"
"131","νουθετουμένων","νουθετέω"
"132","ἔμφυτόν","ἔμφυτος"
"133","ἐστι","εἰμί"
"134","μὴ","μή"
"135","πρὸς","πρός"
"136","τὰς","ὁ"
