"ID","TOKEN","UPOS"
"1","ΠΡΟΣ","ADP"
"2","ΕΒΡΑΙΟΥΣ","ADJ"
"3","ΠΟΛΥΜΕΡΩΣ","ADJ"
"4","ΚΑΙ","CCONJ"
"5","ΠΟΛΥΤΡΟΠΩΣ","ADJ"
"6","πάλαι","ADV"
"7","ὁ","DET"
"8","θεὸς","NOUN"
"9","λαλήσας","VERB"
"10","τοῖς","DET"
"11","πατράσιν","NOUN"
"12","ἐν","ADP"
"13","τοῖς","DET"
"14","προφήταις","NOUN"
"15","ἐπʼ","ADP"
"16","ἐσχάτου","ADJ"
"17","τῶν","DET"
"18","ἡμερῶν","NOUN"
"19","τούτων","DET"
"20","ἐλάλησεν","VERB"
"21","ἡμῖν","PRON"
"22","ἐν","ADP"
"23","υἱῷ","NOUN"
"24",",","PUNCT"
"25","ὃν","PRON"
"26","ἔθηκεν","VERB"
"27","κληρονόμον","NOUN"
"28","πάντων","ADJ"
"29",",","PUNCT"
"30","διʼ","ADP"
"31","οὗ","PRON"
"32","καὶ","ADV"
"33","ἐποίησεν","VERB"
"34","τοὺς","DET"
"35","αἰῶνας","NOUN"
"36","·","PUNCT"
"37","ὃς","PRON"
"38","ὢν","AUX"
"39","ἀπαύγασμα","NOUN"
"40","τῆς","DET"
"41","δόξης","NOUN"
"42","καὶ","CCONJ"
"43","χαρακτὴρ","NOUN"
"44","τῆς","DET"
"45","ὑποστάσεως","NOUN"
"46","αὐτοῦ","PRON"
"47",",","PUNCT"
"48","φέρων","VERB"
"49","τε","CCONJ"
"50","τὰ","DET"
"51","πάντα","ADJ"
"52","τῷ","DET"
"53","ῥήματι","NOUN"
"54","τῆς","DET"
"55","δυνάμεως","NOUN"
"56","αὐτοῦ","PRON"
"57",",","PUNCT"
"58","καθαρισμὸν","NOUN"
"59","τῶν","DET"
"60","ἁμαρτιῶν","NOUN"
"61","ποιησάμενος","VERB"
"62","ἐκάθισεν","VERB"
"63","ἐν","ADP"
"64","δεξιᾷ","ADJ"
"65","τῆς","DET"
"66","μεγαλωσύνης","NOUN"
"67","ἐν","ADP"
"68","ὑψηλοῖς","ADJ"
"69",",","PUNCT"
"70","τοσούτῳ","ADJ"
"71","κρείττων","ADJ"
"72","γενόμενος","VERB"
"73","τῶν","DET"
"74","ἀγγέλων","NOUN"
