"ID","TOKEN","NER"
"1","ἐπεὶ","O"
"2","δὲ","O"
"3","καιρὸς","O"
"4","νηπίων","O"
"5","παρῆλθέ","O"
"6","μοι","O"
"7",",","O"
"8","ἦγέν","O"
"9","με","O"
"10","μήτηρ","O"
"11","βασιλίδος","O"
"12","πρὸς","O"
"13","δώματα","O"
"14",",","O"
"15","ἅπαντα","O"
"16","μυθεύσασα","O"
"17","καὶ","O"
"18","λέξασά","O"
"19","μοι","O"
"20","γένος","O"
"21","πατρῷον","O"
"22","καὶ","O"
"23","θεοῦ","O"
"24","δωρήματα","O"
"25",".","O"
"26","ἕως","O"
"27","μὲν","O"
"28","οὖν","O"
"29","τὸν","O"
"30","παιδὸς","O"
"31","εἴχομεν","O"
"32","χρόνον","O"
"33",",","O"
"34","τροφαῖσι","O"
"35","βασιλικαῖσι","O"
"36","καὶ","O"
"37","παιδεύμασιν","O"
"38","ἅπανθ᾽","O"
"39","ὑπισχνεῖθ᾽","O"
"40",",","O"
"41","ὡς","O"
"42","ἀπὸ","O"
"43","σπλάγχνων","O"
"44","ἑῶν","O"
"45","·","O"
"46","ἐπεὶ","O"
"47","δὲ","O"
"48","πλήρης","O"
"49","κόλπος","O"
"50","ἡμερῶν","O"
"51","παρῆν","O"
"52",",","O"
"53","ἐξῆλθον","O"
"54","οἴκων","O"
"55","βασιλικῶν","O"
"56","πρὸς","O"
"57","ἔργα","O"
"58","γάρ","O"
"59","θυμός","O"
"60","μ᾽","O"
"61","ἄνωγε","O"
"62","καὶ","O"
"63","τέχνασμα","O"
"64","βασιλέωσ","O"
"65",".","O"
"66","ὁρῶ","O"
"67","δὲ","O"
"68","πρῶτον","O"
"69","ἄνδρας","O"
"70","ἐν","O"
"71","χειρῶν","O"
"72","νόμῳ","O"
"73",",","O"
"74","τὸν","O"
"75","μὲν","O"
"76","τὸ","O"
"77","γένος","O"
"78","Ἑβραῖον","NORP"
"79",",","O"
"80","ὃν","O"
"81","δ᾽","O"
"82","Αἰγύπτιον","NORP"
"83",".","O"
"84","ἰδὼν","O"
"85","δ᾽","O"
"86","ἐρήμους","O"
"87","καὶ","O"
"88","παρόντα","O"
"89","μηδένα","O"
"90","ἐρρυσάμην","O"
"91","ἀδελφόν","O"
"92",",","O"
"93","ὃν","O"
"94","δ᾽","O"
"95","ἔκτειν᾽","O"
"96","ἐγώ","O"
"97",",","O"
"98","ἔκρυψα","O"
"99","δ᾽","O"
"100","ἄμμῳ","O"
"101","τοῦτον","O"
"102",",","O"
"103","ὥστε","O"
"104","μὴ","O"
"105","εἰσιδεῖν","O"
"106","ἕτερόν","O"
"107","τιν᾽","O"
"108","ἡμᾶς","O"
"109","κἀπογυμνῶσαι","O"
"110","φόνον","O"
"111",".","O"
"112","τῇ","O"
"113","᾽παύριον","O"
"114","δὲ","O"
"115","πάλιν","O"
"116","ἰδὼν","O"
"117","ἄνδρας","O"
"118","δύο","O"
"119",",","O"
"120","μάλιστα","O"
"121","δ᾽","O"
"122","αὐτοὺς","O"
"123","συγγενεῖς","O"
"124",",","O"
"125","πατουμένους","O"
"126","λέγω","O"
"127","·","O"
"128","τί","O"
"129","τύπτεις","O"
"130","ἀσθενέστερον","O"
"131","σέθεν","O"
"132",";","O"
"133","ὁ","O"
"134","δ᾽","O"
"135","εἶπεν","O"
"136","·","O"
"137","ἡμῖν","O"
"138","τίς","O"
"139","σ᾽","O"
"140","ἀπέστειλεν","O"
"141","κριτήν","O"
"142","ἢ","O"
"143","᾽πιστάτην","O"
"144","ἐνταῦθα","O"
"145",";","O"
"146","μὴ","O"
"147","κτενεῖς","O"
"148","σύ","O"
"149","με","O"
"150",",","O"
"151","ὥσπερ","O"
"152","τὸν","O"
"153","ἐχθὲς","O"
"154","ἄνδρα","O"
"155",";","O"
"156","καὶ","O"
"157","δείσας","O"
"158","ἐγώ","O"
"159","ἔλεξα","O"
"160","·","O"
"161","πῶς","O"
"162","ἐγένετο","O"
"163","συμφανὲς","O"
"164","τόδε","O"
"165",";","O"
"166","καὶ","O"
"167","πάντα","O"
"168","βασιλεῖ","O"
"169","ταῦτ᾽","O"
"170","ἀπήγγειλεν","O"
"171","ταχύ","O"
"172","·","O"
"173","ζητεῖ","O"
"174","δὲ","O"
"175","Φαραὼ","PERSON"
"176","τὴν","O"
"177","ἐμὴν","O"
"178","ψυχὴν","O"
"179","λαβεῖν","O"
"180","·","O"
"181","ἐγὼ","O"
"182","δ᾽","O"
"183","ἀκούσας","O"
"184","ἐκποδὼν","O"
"185","μεθίσταμαι","O"
"186","καὶ","O"
"187","νῦν","O"
"188","πλανῶμαι","O"
"189","γῆν","O"
"190","ἐπ᾽","O"
"191","ἀλλοτέρμονα","O"
"192",".","O"
